TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,14841,14861,20,14851.0,10.0,29702.0,2,14841,14841,14841
800603,2,1,0.0025,15034,15034,0,15034.0,0.0,15034.0,1,15034,15034,15034
801904,3,2,0.005,14871,14877,6,14874.0,3.0,29748.0,2,14871,14871,14871
800905,4,4,0.01,15067,15135,68,15107.25,25.9265790262,60429.0,4,15067,15067,15103
800909,5,1,0.0025,15059,15059,0,15059.0,0.0,15059.0,1,15059,15059,15059
801701,6,3,0.0075,14981,15075,94,15037.0,40.4310112002,45111.0,3,14981,14981,15055
801903,7,1,0.0025,14857,14857,0,14857.0,0.0,14857.0,1,14857,14857,14857
800611,8,2,0.005,14926,14960,34,14943.0,17.0,29886.0,2,14926,14926,14926
801204,9,1,0.0025,15069,15069,0,15069.0,0.0,15069.0,1,15069,15069,15069
801101,10,2,0.005,15072,15098,26,15085.0,13.0,30170.0,2,15072,15072,15072
801302,11,3,0.0075,14813,14944,131,14879.0,53.4852004452,44637.0,3,14813,14813,14880
802003,12,1,0.0025,14731,14731,0,14731.0,0.0,14731.0,1,14731,14731,14731
801215,13,1,0.0025,14982,14982,0,14982.0,0.0,14982.0,1,14982,14982,14982
801206,14,2,0.005,14997,15094,97,15045.5,48.5,30091.0,2,14997,14997,14997
801207,15,1,0.0025,15063,15063,0,15063.0,0.0,15063.0,1,15063,15063,15063
801217,16,1,0.0025,14837,14837,0,14837.0,0.0,14837.0,1,14837,14837,14837
802001,17,1,0.0025,15053,15053,0,15053.0,0.0,15053.0,1,15053,15053,15053
800305,18,1,0.0025,14968,14968,0,14968.0,0.0,14968.0,1,14968,14968,14968
801105,19,4,0.01,15077,15134,57,15095.75,22.7856862964,60383.0,4,15077,15077,15080
801212,20,1,0.0025,15019,15019,0,15019.0,0.0,15019.0,1,15019,15019,15019
801003,21,2,0.005,15053,15159,106,15106.0,53.0,30212.0,2,15053,15053,15053
800302,22,2,0.005,14868,14877,9,14872.5,4.5,29745.0,2,14868,14868,14868
801208,23,1,0.0025,15034,15034,0,15034.0,0.0,15034.0,1,15034,15034,15034
800911,24,4,0.01,14884,15014,130,14942.0,51.4003891036,59768.0,4,14884,14884,14904
801107,25,3,0.0075,15014,15032,18,15022.3333333,7.4087035894,45067.0,3,15014,15014,15021
801213,26,1,0.0025,15045,15045,0,15045.0,0.0,15045.0,1,15045,15045,15045
800912,27,1,0.0025,15088,15088,0,15088.0,0.0,15088.0,1,15088,15088,15088
802301,29,1,0.0025,14942,14942,0,14942.0,0.0,14942.0,1,14942,14942,14942
801301,30,5,0.0125,14810,15019,209,14918.0,73.1409597968,74590.0,5,14810,14810,14897
800906,31,3,0.0075,14987,15106,119,15064.3333333,54.7377586517,45193.0,3,14987,14987,15100
801216,32,1,0.0025,14837,14837,0,14837.0,0.0,14837.0,1,14837,14837,14837
801001,33,2,0.005,15125,15180,55,15152.5,27.5,30305.0,2,15125,15125,15125
801303,34,2,0.005,14835,15036,201,14935.5,100.5,29871.0,2,14835,14835,14835
802304,35,1,0.0025,15071,15071,0,15071.0,0.0,15071.0,1,15071,15071,15071
801203,36,1,0.0025,15067,15067,0,15067.0,0.0,15067.0,1,15067,15067,15067
801104,37,4,0.01,15020,15069,49,15051.75,19.6134520164,60207.0,4,15020,15020,15051
801214,38,3,0.0075,14957,15142,185,15034.6666667,78.3850892852,45104.0,3,14957,14957,15005
800407,39,1,0.0025,15081,15081,0,15081.0,0.0,15081.0,1,15081,15081,15081
800304,41,3,0.0075,14974,14987,13,14981.3333333,5.43650214222,44944.0,3,14974,14974,14983
800106,42,2,0.005,15090,15099,9,15094.5,4.5,30189.0,2,15090,15090,15090
800405,43,1,0.0025,15084,15084,0,15084.0,0.0,15084.0,1,15084,15084,15084
800115,44,1,0.0025,15093,15093,0,15093.0,0.0,15093.0,1,15093,15093,15093
801801,45,1,0.0025,15099,15099,0,15099.0,0.0,15099.0,1,15099,15099,15099
801106,47,2,0.005,15052,15096,44,15074.0,22.0,30148.0,2,15052,15052,15052
801103,48,2,0.005,15084,15102,18,15093.0,9.0,30186.0,2,15084,15084,15084
800122,49,2,0.005,14906,14997,91,14951.5,45.5,29903.0,2,14906,14906,14906
802202,50,2,0.005,15068,15071,3,15069.5,1.5,30139.0,2,15068,15068,15068
801210,51,1,0.0025,15133,15133,0,15133.0,0.0,15133.0,1,15133,15133,15133
801002,52,1,0.0025,14983,14983,0,14983.0,0.0,14983.0,1,14983,14983,14983
802004,53,2,0.005,14968,14997,29,14982.5,14.5,29965.0,2,14968,14968,14968
802201,54,7,0.0175,14868,15080,212,14964.4285714,78.5599991688,104751.0,7,14868,14868,14988
801102,55,3,0.0075,15049,15103,54,15075.0,22.0907220344,45225.0,3,15049,15049,15073
800301,56,2,0.005,14868,14993,125,14930.5,62.5,29861.0,2,14868,14868,14868
800101,57,1,0.0025,15136,15136,0,15136.0,0.0,15136.0,1,15136,15136,15136
800119,58,1,0.0025,15090,15090,0,15090.0,0.0,15090.0,1,15090,15090,15090
800416,59,2,0.005,15106,15119,13,15112.5,6.5,30225.0,2,15106,15106,15106
800113,60,1,0.0025,15091,15091,0,15091.0,0.0,15091.0,1,15091,15091,15091
801202,61,2,0.005,14997,15077,80,15037.0,40.0,30074.0,2,14997,14997,14997
810602,62,4,0.01,15007,15058,51,15039.5,19.3455421222,60158.0,4,15007,15007,15046
810601,63,8,0.02,14899,15061,162,14997.625,48.468901112,119981.0,8,14899,14899,14990
800807,64,2,0.005,14830,15030,200,14930.0,100.0,29860.0,2,14830,14830,14830
800204,65,3,0.0075,14545,15026,481,14781.3333333,196.455819178,44344.0,3,14545,14545,14773
800501,66,2,0.005,14773,14829,56,14801.0,28.0,29602.0,2,14773,14773,14773
800120,67,3,0.0075,14998,15050,52,15018.3333333,22.6911632332,45055.0,3,14998,14998,15007
810301,68,2,0.005,14757,14885,128,14821.0,64.0,29642.0,2,14757,14757,14757
810603,69,3,0.0075,15023,15037,14,15027.6666667,6.59966329308,45083.0,2,15023,15037,15023
800201,70,2,0.005,14968,14968,0,14968.0,0.0,29936.0,1,14968,14968,14968
800205,71,1,0.0025,15022,15022,0,15022.0,0.0,15022.0,1,15022,15022,15022
800403,72,5,0.0125,14711,15090,379,14910.6,146.561386456,74553.0,5,14711,14711,14951
801209,73,1,0.0025,14956,14956,0,14956.0,0.0,14956.0,1,14956,14956,14956
800116,74,2,0.005,14987,15058,71,15022.5,35.5,30045.0,2,14987,14987,14987
801803,75,3,0.0075,14973,15262,289,15118.3333333,117.98964173,45355.0,3,14973,14973,15120
800410,76,1,0.0025,15094,15094,0,15094.0,0.0,15094.0,1,15094,15094,15094
800406,77,2,0.005,14889,15074,185,14981.5,92.5,29963.0,2,14889,14889,14889
800505,78,2,0.005,14857,14859,2,14858.0,1.0,29716.0,2,14857,14857,14857
800504,79,2,0.005,14773,15049,276,14911.0,138.0,29822.0,2,14773,14773,14773
800121,80,3,0.0075,14971,15114,143,15045.3333333,58.5168541722,45136.0,3,14971,14971,15051
801802,81,2,0.005,14982,15055,73,15018.5,36.5,30037.0,2,14982,14982,14982
800203,82,1,0.0025,15050,15050,0,15050.0,0.0,15050.0,1,15050,15050,15050
800404,83,1,0.0025,14953,14953,0,14953.0,0.0,14953.0,1,14953,14953,14953
800806,85,1,0.0025,14793,14793,0,14793.0,0.0,14793.0,1,14793,14793,14793
802101,86,3,0.0075,14747,14858,111,14800.0,45.4532727095,44400.0,3,14747,14747,14795
802103,87,2,0.005,14838,15055,217,14946.5,108.5,29893.0,2,14838,14838,14838
800803,88,3,0.0075,14852,14936,84,14894.0,34.292856399,44682.0,3,14852,14852,14894
800503,89,6,0.015,14573,14895,322,14767.5,109.359879907,88605.0,6,14573,14573,14736
800502,90,3,0.0075,14843,14900,57,14875.0,23.7907545067,44625.0,3,14843,14843,14882
800801,91,1,0.0025,14962,14962,0,14962.0,0.0,14962.0,1,14962,14962,14962
802104,92,4,0.01,14573,15034,461,14806.25,168.803695161,59225.0,4,14573,14573,14747
801403,93,2,0.005,15034,15046,12,15040.0,6.0,30080.0,2,15034,15034,15034
801408,94,3,0.0075,14972,15031,59,14998.6666667,24.4176620963,44996.0,3,14972,14972,14993
802102,95,14,0.035,14714,14944,230,14855.2142857,60.5595085981,207973.0,10,14833,14714,14877
801404,96,1,0.0025,14977,14977,0,14977.0,0.0,14977.0,1,14977,14977,14977
800802,97,1,0.0025,14905,14905,0,14905.0,0.0,14905.0,1,14905,14905,14905
801407,98,1,0.0025,14950,14950,0,14950.0,0.0,14950.0,1,14950,14950,14950
800811,99,2,0.005,14916,15014,98,14965.0,49.0,29930.0,2,14916,14916,14916
801405,100,2,0.005,14972,15043,71,15007.5,35.5,30015.0,2,14972,14972,14972
800813,101,2,0.005,14822,14946,124,14884.0,62.0,29768.0,2,14822,14822,14822
800804,102,1,0.0025,14931,14931,0,14931.0,0.0,14931.0,1,14931,14931,14931
800409,103,3,0.0075,14929,14980,51,14954.0,20.832666656,44862.0,3,14929,14929,14953
801604,104,1,0.0025,15139,15139,0,15139.0,0.0,15139.0,1,15139,15139,15139
800704,105,5,0.0125,14809,15050,241,14977.8,88.5627461182,74889.0,3,14990,14809,14990
801605,106,1,0.0025,15099,15099,0,15099.0,0.0,15099.0,1,15099,15099,15099
801602,107,1,0.0025,15085,15085,0,15085.0,0.0,15085.0,1,15085,15085,15085
801704,108,3,0.0075,14968,15040,72,14992.6666667,33.4796787457,44978.0,3,14968,14968,14970
801702,109,8,0.02,14981,15100,119,15017.0,33.9705755029,120136.0,8,14981,14981,15010
801902,110,1,0.0025,14763,14763,0,14763.0,0.0,14763.0,1,14763,14763,14763
801703,111,2,0.005,15007,15028,21,15017.5,10.5,30035.0,2,15007,15007,15007
801603,112,1,0.0025,15112,15112,0,15112.0,0.0,15112.0,1,15112,15112,15112
800910,113,2,0.005,14849,14911,62,14880.0,31.0,29760.0,2,14849,14849,14849
801905,114,2,0.005,14862,14918,56,14890.0,28.0,29780.0,2,14862,14862,14862
800701,115,2,0.005,15016,15041,25,15028.5,12.5,30057.0,2,15016,15016,15016
800908,116,2,0.005,14747,15107,360,14927.0,180.0,29854.0,2,14747,14747,14747
801503,117,3,0.0075,14854,14935,81,14885.0,35.6931365951,44655.0,3,14854,14854,14866
801501,118,3,0.0075,14835,15005,170,14944.0,77.2571463793,44832.0,3,14835,14835,14992
801502,119,4,0.01,14929,15038,109,14990.5,39.4366580734,59962.0,4,14929,14929,14991
801406,120,5,0.0125,14753,15074,321,14935.6,114.192118817,74678.0,5,14753,14753,14939
801409,121,2,0.005,14850,14861,11,14855.5,5.5,29711.0,2,14850,14850,14850
801402,122,2,0.005,14954,14969,15,14961.5,7.5,29923.0,2,14954,14954,14954
801610,123,1,0.0025,15094,15094,0,15094.0,0.0,15094.0,1,15094,15094,15094
800710,124,3,0.0075,14872,14966,94,14931.6666667,42.3503902648,44795.0,3,14872,14872,14957
800702,125,1,0.0025,14937,14937,0,14937.0,0.0,14937.0,1,14937,14937,14937
800705,126,6,0.015,14824,15009,185,14906.5,58.5825628209,89439.0,5,14888,14824,14888
801609,127,3,0.0075,15017,15044,27,15026.0,12.7279220614,45078.0,2,15017,15044,15017
800708,128,1,0.0025,14858,14858,0,14858.0,0.0,14858.0,1,14858,14858,14858
800707,129,2,0.005,14796,14814,18,14805.0,9.0,29610.0,2,14796,14796,14796
800711,130,1,0.0025,14785,14785,0,14785.0,0.0,14785.0,1,14785,14785,14785
810304,131,2,0.005,14958,15044,86,15001.0,43.0,30002.0,2,14958,14958,14958
810405,132,4,0.01,14754,14966,212,14856.75,102.852746682,59427.0,3,14754,14953,14754
810803,133,5,0.0125,14779,15052,273,14921.6,103.943446162,74608.0,5,14779,14779,14968
810403,134,8,0.02,14824,15066,242,14962.5,86.4812118324,119700.0,7,15066,14824,14913
810302,135,2,0.005,14957,14957,0,14957.0,0.0,29914.0,1,14957,14957,14957
810305,136,2,0.005,14945,14957,12,14951.0,6.0,29902.0,2,14945,14945,14945
810303,137,3,0.0075,14966,15079,113,15018.3333333,46.5068692655,45055.0,3,14966,14966,15010
