TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15185,15191,6,15188.0,3.0,30376.0,2,15185,15185,15185
800603,2,1,0.0025,15314,15314,0,15314.0,0.0,15314.0,1,15314,15314,15314
801904,3,2,0.005,15168,15302,134,15235.0,67.0,30470.0,2,15168,15168,15168
800905,4,4,0.01,15219,15312,93,15256.5,37.3262642117,61026.0,4,15219,15219,15226
800909,5,1,0.0025,15289,15289,0,15289.0,0.0,15289.0,1,15289,15289,15289
801701,6,3,0.0075,15215,15235,20,15225.6666667,8.21921867224,45677.0,3,15215,15215,15227
801903,7,1,0.0025,15287,15287,0,15287.0,0.0,15287.0,1,15287,15287,15287
800611,8,2,0.005,15279,15322,43,15300.5,21.5,30601.0,2,15279,15279,15279
801204,9,1,0.0025,15283,15283,0,15283.0,0.0,15283.0,1,15283,15283,15283
801101,10,2,0.005,15265,15286,21,15275.5,10.5,30551.0,2,15265,15265,15265
801302,11,4,0.01,15033,15305,272,15176.25,97.5227537552,60705.0,4,15033,15033,15163
802003,12,1,0.0025,15347,15347,0,15347.0,0.0,15347.0,1,15347,15347,15347
801215,13,1,0.0025,15368,15368,0,15368.0,0.0,15368.0,1,15368,15368,15368
801206,14,2,0.005,15248,15254,6,15251.0,3.0,30502.0,2,15248,15248,15248
801207,15,1,0.0025,15292,15292,0,15292.0,0.0,15292.0,1,15292,15292,15292
801217,16,1,0.0025,15197,15197,0,15197.0,0.0,15197.0,1,15197,15197,15197
802001,17,1,0.0025,15363,15363,0,15363.0,0.0,15363.0,1,15363,15363,15363
800305,18,2,0.005,15250,15355,105,15302.5,52.5,30605.0,2,15250,15250,15250
801105,19,4,0.01,15216,15293,77,15247.75,28.3670142948,60991.0,4,15216,15216,15235
801212,20,1,0.0025,15259,15259,0,15259.0,0.0,15259.0,1,15259,15259,15259
801003,21,2,0.005,15225,15263,38,15244.0,19.0,30488.0,2,15225,15225,15225
800302,22,3,0.0075,14972,15089,117,15037.3333333,48.7328317346,45112.0,3,14972,14972,15051
801208,23,1,0.0025,15351,15351,0,15351.0,0.0,15351.0,1,15351,15351,15351
800911,24,4,0.01,15123,15212,89,15188.0,37.5965423942,60752.0,4,15123,15123,15206
801107,25,3,0.0075,15201,15269,68,15243.6666667,30.3461511384,45731.0,3,15201,15201,15261
801213,26,1,0.0025,15195,15195,0,15195.0,0.0,15195.0,1,15195,15195,15195
800912,27,1,0.0025,15247,15247,0,15247.0,0.0,15247.0,1,15247,15247,15247
801218,28,1,0.0025,15234,15234,0,15234.0,0.0,15234.0,1,15234,15234,15234
802301,29,1,0.0025,15189,15189,0,15189.0,0.0,15189.0,1,15189,15189,15189
