,addrcode,temperature
0,801304,29.74
1,800603,27.07
2,801904,29.47
3,800905,29.67
4,800909,29.17
5,801701,29.17
6,801903,28.41
7,800611,27.55
8,801204,30.09
9,801101,29.65
10,801302,27.01
11,802003,29.03
12,801215,28.55
13,801206,29.71
14,801207,27.13
15,801217,28.17
16,802001,27.79
17,800305,27.33
18,801105,29.7
19,801212,28.91
20,801003,30.2
21,800302,26.04
22,801208,27.99
23,800911,28.15
24,801107,29.74
25,801213,27.59
26,800912,29.43
27,801218,28.83
28,802301,28.85
29,801301,28.14
30,800906,28.85
31,801216,28.09
32,801001,30.11
33,801303,28.33
34,802304,29.97
35,801203,29.69
36,801104,28.88
37,801214,28.23
38,800407,31.21
39,800112,27.89
40,800304,25.73
41,800106,29.56
42,800405,31.19
43,800115,30.31
44,801801,29.93
45,800303,28.39
46,801106,28.39
47,801103,30.8
48,800122,28.3
49,802202,30.51
50,801210,28.73
51,801002,29.89
52,802004,28.77
53,802201,28.17
54,801102,29.8
55,800301,27.53
56,800101,29.95
57,800119,28.13
58,800416,31.31
59,800113,27.89
60,801202,28.78
61,810602,27.96
62,810601,27.43
63,800807,29.13
64,800204,24.76
65,800501,26.38
66,800120,28.68
67,810301,28.1
68,810603,27.65
69,800201,27.86
70,800205,28.59
71,800403,27.67
72,801209,27.35
73,800116,28.57
74,801803,29.68
75,800410,31.81
76,800406,30.02
77,800505,29.94
78,800504,28.05
79,800121,28.53
80,801802,30.37
81,800203,29.55
82,800404,30.27
83,800202,28.37
84,800806,28.63
85,802101,26.43
86,802103,28.88
87,800803,28.17
88,800503,27.38
89,800502,26.72
90,800801,26.63
91,802104,26.98
92,801403,28.78
93,801408,26.98
94,802102,25.75
95,801404,26.97
96,800802,28.55
97,801407,27.63
98,800811,27.8
99,801405,28.1
100,800813,27.81
101,800804,28.63
102,800409,29.24
103,801604,28.47
104,800704,28.49
105,801605,28.73
106,801602,29.71
107,801704,29.14
108,801702,29.08
109,801902,29.89
110,801703,28.81
111,801603,29.31
112,800910,27.93
113,801905,29.44
114,800701,28.98
115,800908,29.79
116,801503,27.72
117,801501,27.74
118,801502,29.15
119,801406,28.13
120,801409,27.47
121,801402,28.4
122,801610,28.85
123,800710,28.85
124,800702,28.29
125,800705,28.77
126,801609,28.5
127,800708,29.39
128,800707,28.39
129,800711,29.39
130,810304,29.24
131,810405,29.55
132,810803,28.69
133,810403,29.79
134,810302,28.57
135,810305,29.47
136,810303,29.0
137,810404,29.97
138,810106,29.09
139,810801,28.77
140,810115,28.67
141,810406,28.57
142,810805,29.54
143,810701,28.16
144,810702,29.53
145,810703,28.57
146,810117,28.6
147,810704,29.19
148,810402,27.96
149,810401,28.03
150,810806,29.21
151,810116,27.55
152,810118,28.6
153,810804,28.95
154,810807,28.85
155,810204,29.34
156,810203,29.34
157,810201,29.19
158,810111,29.38
159,810506,28.4
160,810508,28.17
161,810509,29.99
162,810501,29.22
163,810202,28.66
164,810502,29.69
165,810505,29.49
166,810504,29.13
167,810105,30.51
168,810407,28.89
169,810103,29.25
170,810206,28.67
171,810808,29.54
172,810507,28.04
173,810503,28.01
174,810205,27.68
175,810604,28.09
176,802303,29.06
177,800904,28.89
178,800607,27.07
179,801611,28.91
180,801608,28.47
181,800606,30.23
182,800913,28.77
183,800601,30.23
184,800903,28.95
185,801305,28.97
186,801306,28.63
187,800902,27.87
188,800605,28.59
189,800612,28.4
190,801906,28.77
191,800613,27.76
192,801606,29.57
193,800706,28.25
194,800907,29.66
195,801601,29.39
196,801201,
197,810102,
