,addrcode,temperature
0,104605,32.33
1,104604,32.17
2,103704,40.49
3,100108,39.67
4,102005,39.67
5,100101,39.67
6,103701,40.49
7,100110,40.49
8,103702,40.49
9,100109,39.67
10,102004,39.67
11,101702,40.39
12,100805,40.49
13,104203,39.61
14,104202,39.61
15,104102,38.17
16,100111,40.49
17,100107,40.49
18,101904,39.11
19,101907,39.11
20,103703,40.49
21,103001,40.65
22,103002,40.65
23,104302,40.25
24,103802,40.25
25,102902,38.95
26,103604,33.51
27,101601,37.59
28,100801,37.97
29,102208,40.81
30,103902,38.27
31,101302,37.97
32,104502,40.39
33,104503,40.39
34,101903,39.11
35,101602,37.59
36,103004,40.65
37,102704,40.25
38,100308,0.0
39,102901,38.95
40,101801,37.59
41,100401,37.97
42,100204,40.49
43,103602,33.51
44,100203,40.49
45,100608,40.39
46,102007,39.67
47,100405,37.97
48,100404,37.97
49,101001,0.0
50,103003,40.65
51,102701,40.39
52,102502,38.95
53,101704,40.39
54,101802,37.97
55,101502,37.59
56,102206,37.59
57,103302,38.27
58,100702,37.97
59,100703,37.97
60,100704,37.97
61,103901,38.27
62,100102,37.59
63,102209,37.59
64,100403,37.97
65,102202,40.81
66,100402,37.97
67,100206,40.49
68,101902,39.67
69,102501,39.67
70,101401,40.49
71,103102,37.97
72,103203,38.79
73,101701,40.39
74,102503,39.67
75,101506,37.59
76,104001,37.51
77,104004,36.89
78,103501,37.51
79,100905,38.79
80,103103,34.33
81,102210,37.59
82,102207,40.81
83,100104,40.49
84,103301,38.27
85,102009,39.67
86,100202,40.49
87,102504,39.67
88,100201,40.49
89,101905,39.11
90,101102,0.0
91,102006,39.67
92,100701,37.97
93,104003,40.81
94,100802,37.97
95,100103,37.59
96,103401,38.27
97,101501,37.59
98,101303,37.97
99,102802,37.97
100,101507,37.59
101,101301,37.97
102,102801,37.97
103,100803,40.49
104,100105,39.67
105,100804,40.49
106,100106,40.49
107,103303,38.27
108,101505,37.59
109,103101,37.77
110,103202,38.79
111,103504,37.77
112,101204,34.33
113,102402,37.77
114,103503,37.77
115,101504,37.59
116,101203,34.33
117,101804,37.97
118,101503,37.59
119,103502,37.59
120,104301,40.25
121,104504,40.39
122,104901,38.19
