,addrcode,temperature
0,801304,27.16
1,801904,26.51
2,800905,25.3
3,800909,29.95
4,801701,26.02
5,801101,29.39
6,801302,23.69
7,801217,21.61
8,801105,29.17
9,801003,31.68
10,800302,27.75
11,800911,26.88
12,801107,28.12
13,801301,26.81
14,800906,24.39
15,801216,21.61
16,801001,26.04
17,801104,29.24
18,801214,18.47
19,800407,30.51
20,800304,27.79
21,800405,31.45
22,801801,29.57
23,800303,27.79
24,801106,30.05
25,801103,30.34
26,802202,30.56
27,801002,26.43
28,802201,27.89
29,801102,30.12
30,800301,27.32
31,800416,27.81
32,810602,26.05
33,810601,28.04
34,800204,26.97
35,800501,26.69
36,810301,27.16
37,810603,28.55
38,800403,24.21
39,801209,17.97
40,801803,31.73
41,800410,34.63
42,800406,32.03
43,800505,29.03
44,800504,25.36
45,801802,30.05
46,800404,33.51
47,800806,28.01
48,802101,27.4
49,800503,28.26
50,800502,27.67
51,802104,27.07
52,801403,27.31
53,801408,24.99
54,802102,26.83
55,801407,25.11
56,800811,27.95
57,800409,30.3
58,801604,28.26
59,800704,29.95
60,801605,28.11
61,801602,28.25
62,801704,28.44
63,801702,27.24
64,801902,28.83
65,801703,27.21
66,801603,20.49
67,800910,18.99
68,801905,26.72
69,800701,31.37
70,800908,28.78
71,801503,27.21
72,801501,26.96
73,801502,26.12
74,801406,28.93
75,801409,27.52
76,801610,28.09
77,800710,26.16
78,800702,31.87
79,800705,27.99
80,801609,30.57
81,800708,30.43
82,800707,30.56
83,800711,32.07
84,810304,26.59
85,810405,27.12
86,810803,27.85
87,810403,26.12
88,810302,23.61
89,810305,25.27
90,810303,21.69
91,810404,24.21
92,810106,28.34
93,810801,30.03
94,810115,29.86
95,810406,27.66
96,810805,28.22
97,810701,28.99
98,810702,27.13
99,810703,28.65
100,810117,29.7
101,810704,26.58
102,810402,27.08
103,810401,26.6
104,810806,28.91
105,810116,29.49
106,810118,30.68
107,810804,30.29
108,810807,26.88
109,810204,28.47
110,810203,28.98
111,810201,27.61
112,810111,28.46
113,810506,28.71
114,810508,28.45
115,810509,28.27
116,810501,28.34
117,810202,27.8
118,810502,26.78
119,810505,28.52
120,810504,28.19
121,810105,27.91
122,810407,28.47
123,810103,28.62
124,810206,28.87
125,810808,27.75
126,810507,27.88
127,810503,28.15
128,810205,27.93
129,810604,27.65
130,800913,25.34
131,800903,21.99
132,800902,28.53
133,801906,23.09
134,801606,20.97
135,800706,29.95
136,800907,26.81
137,801601,21.26
138,800603,
139,801903,
140,800611,
141,801204,
142,802003,
143,801215,
144,801206,
145,801207,
146,802001,
147,800305,
148,801212,
149,801208,
150,801213,
151,800912,
152,801218,
153,802301,
154,801303,
155,802304,
156,801203,
157,800112,
158,800106,
159,800115,
160,800122,
161,801210,
162,802004,
163,800101,
164,800119,
165,800113,
166,801202,
167,800807,
168,800120,
169,800201,
170,800205,
171,800116,
172,800121,
173,800203,
174,800202,
175,802103,
176,800803,
177,800801,
178,801404,
179,800802,
180,801405,
181,800813,
182,800804,
183,801402,
184,802303,
185,800904,
186,800607,
187,801611,
188,801608,
189,800606,
190,800601,
191,801305,
192,801306,
193,800605,
194,800612,
195,800613,
196,801201,
197,810102,
