,addrcode,temperature
0,104605,30.21
1,104604,29.89
2,103704,38.49
3,100108,38.49
4,102002,38.49
5,100101,38.49
6,103701,38.49
7,100110,38.49
8,103702,38.49
9,100109,38.49
10,102001,38.49
11,101702,38.49
12,100805,38.49
13,104203,0.0
14,104202,31.53
15,104102,0.0
16,100111,38.49
17,100107,38.49
18,101904,39.35
19,101906,39.35
20,103703,38.49
21,103001,0.0
22,103002,0.0
23,104302,0.0
24,103802,0.0
25,102902,0.0
26,103602,36.51
27,101601,39.73
28,100801,39.83
29,102205,39.51
30,103902,39.37
31,101302,39.83
32,104502,0.0
33,104503,0.0
34,101903,39.35
35,101602,39.73
36,103004,0.0
37,102702,0.0
38,100308,30.41
39,102901,0.0
40,101801,39.73
41,100401,39.83
42,100204,38.49
43,103601,36.51
44,100203,38.49
45,100602,0.0
46,102004,38.49
47,100405,39.83
48,100404,39.83
49,101001,30.29
50,103003,0.0
51,102701,0.0
52,102502,0.0
53,101703,38.49
54,101802,39.83
55,101502,39.73
56,102203,39.73
57,103302,39.37
58,100702,39.83
59,100703,39.83
60,100704,39.83
61,103901,39.37
62,100102,39.73
63,102206,39.73
64,100403,39.83
65,102202,39.51
66,100402,39.83
67,100206,38.49
68,101902,38.49
69,102501,38.49
70,101401,38.49
71,103102,39.83
72,103203,38.43
73,101701,38.49
74,102503,38.49
75,101506,39.73
76,104001,38.21
77,104004,38.53
78,103501,38.21
79,100901,38.43
80,103103,35.85
81,102207,39.73
82,102204,39.51
83,100104,38.49
84,103301,39.37
85,102005,38.49
86,100202,38.49
87,102504,38.49
88,100201,38.49
89,101905,39.35
90,101102,0.0
91,102003,38.49
92,100701,39.83
93,104003,39.21
94,100802,39.83
95,100103,39.73
96,103401,39.37
97,101501,39.73
98,101303,39.83
99,102802,39.83
100,101507,39.73
101,101301,39.83
102,102801,39.83
103,100803,38.49
104,100105,38.49
105,100804,38.49
106,100106,38.49
107,103303,39.37
108,101505,39.73
109,103101,38.75
110,103202,38.43
111,103504,38.75
112,101202,35.85
113,102402,38.75
114,103503,38.75
115,101504,39.73
116,101201,35.85
117,101804,39.83
118,101503,39.73
119,103502,39.73
120,104301,0.0
121,104504,0.0
122,104901,33.15
