SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15119,15119,0,15119.0,0.0,15119.0,1,15119,15119,15119
100112,2,1,0.0025,15133,15133,0,15133.0,0.0,15133.0,1,15133,15133,15133
104601,3,2,0.005,15092,15182,90,15137.0,45.0,30274.0,2,15092,15092,15092
104101,4,1,0.0025,15213,15213,0,15213.0,0.0,15213.0,1,15213,15213,15213
100302,5,2,0.005,15062,15080,18,15071.0,9.0,30142.0,2,15062,15062,15062
100502,6,1,0.0025,15153,15153,0,15153.0,0.0,15153.0,1,15153,15153,15153
100306,7,1,0.0025,15104,15104,0,15104.0,0.0,15104.0,1,15104,15104,15104
104603,8,1,0.0025,15133,15133,0,15133.0,0.0,15133.0,1,15133,15133,15133
100301,9,1,0.0025,15045,15045,0,15045.0,0.0,15045.0,1,15045,15045,15045
100305,10,1,0.0025,15110,15110,0,15110.0,0.0,15110.0,1,15110,15110,15110
101002,11,1,0.0025,15119,15119,0,15119.0,0.0,15119.0,1,15119,15119,15119
100303,12,1,0.0025,15058,15058,0,15058.0,0.0,15058.0,1,15058,15058,15058
104802,13,1,0.0025,15229,15229,0,15229.0,0.0,15229.0,1,15229,15229,15229
101104,14,1,0.0025,15057,15057,0,15057.0,0.0,15057.0,1,15057,15057,15057
102601,15,1,0.0025,15218,15218,0,15218.0,0.0,15218.0,1,15218,15218,15218
100307,16,1,0.0025,15085,15085,0,15085.0,0.0,15085.0,1,15085,15085,15085
103201,17,2,0.005,15121,15143,22,15132.0,11.0,30264.0,2,15121,15121,15121
103605,18,1,0.0025,15239,15239,0,15239.0,0.0,15239.0,1,15239,15239,15239
100304,19,2,0.005,15044,15061,17,15052.5,8.5,30105.0,2,15044,15044,15044
104201,20,1,0.0025,15164,15164,0,15164.0,0.0,15164.0,1,15164,15164,15164
101105,21,2,0.005,14982,15026,44,15004.0,22.0,30008.0,2,14982,14982,14982
101106,22,1,0.0025,14930,14930,0,14930.0,0.0,14930.0,1,14930,14930,14930
101101,23,1,0.0025,15058,15058,0,15058.0,0.0,15058.0,1,15058,15058,15058
104002,24,1,0.0025,15195,15195,0,15195.0,0.0,15195.0,1,15195,15195,15195
102705,25,1,0.0025,15184,15184,0,15184.0,0.0,15184.0,1,15184,15184,15184
103801,26,1,0.0025,15224,15224,0,15224.0,0.0,15224.0,1,15224,15224,15224
103005,27,1,0.0025,15211,15211,0,15211.0,0.0,15211.0,1,15211,15211,15211
100601,28,1,0.0025,15153,15153,0,15153.0,0.0,15153.0,1,15153,15153,15153
102303,29,1,0.0025,15179,15179,0,15179.0,0.0,15179.0,1,15179,15179,15179
104501,30,1,0.0025,15210,15210,0,15210.0,0.0,15210.0,1,15210,15210,15210
104401,31,1,0.0025,15114,15114,0,15114.0,0.0,15114.0,1,15114,15114,15114
102105,32,3,0.0075,14933,15244,311,15098.6666667,127.776714972,45296.0,3,14933,14933,15119
101103,33,1,0.0025,15091,15091,0,15091.0,0.0,15091.0,1,15091,15091,15091
101901,34,1,0.0025,15215,15215,0,15215.0,0.0,15215.0,1,15215,15215,15215
104801,35,1,0.0025,15174,15174,0,15174.0,0.0,15174.0,1,15174,15174,15174
102107,36,1,0.0025,15161,15161,0,15161.0,0.0,15161.0,1,15161,15161,15161
101803,37,1,0.0025,15174,15174,0,15174.0,0.0,15174.0,1,15174,15174,15174
103903,38,1,0.0025,15203,15203,0,15203.0,0.0,15203.0,1,15203,15203,15203
102201,39,1,0.0025,15206,15206,0,15206.0,0.0,15206.0,1,15206,15206,15206
102302,40,1,0.0025,15172,15172,0,15172.0,0.0,15172.0,1,15172,15172,15172
105001,41,1,0.0025,15288,15288,0,15288.0,0.0,15288.0,1,15288,15288,15288
102401,42,1,0.0025,15145,15145,0,15145.0,0.0,15145.0,1,15145,15145,15145
104701,43,2,0.005,15118,15129,11,15123.5,5.5,30247.0,2,15118,15118,15118
102803,44,1,0.0025,15196,15196,0,15196.0,0.0,15196.0,1,15196,15196,15196
104902,45,1,0.0025,15146,15146,0,15146.0,0.0,15146.0,1,15146,15146,15146
104602,46,2,0.005,15104,15106,2,15105.0,1.0,30210.0,2,15104,15104,15104
