,addrcode,temperature
0,104605,28.11
1,104604,27.87
2,103704,31.27
3,100108,31.11
4,102002,31.11
5,100101,31.11
6,103701,31.27
7,100110,31.27
8,103702,31.27
9,100109,31.11
10,102001,31.11
11,101702,30.59
12,100805,31.27
13,104203,29.55
14,104202,28.99
15,104102,30.57
16,100111,31.27
17,100107,31.27
18,101904,30.69
19,101906,30.69
20,103703,31.27
21,103001,30.57
22,103002,30.57
23,104302,29.59
24,103802,30.33
25,102902,30.69
26,103602,30.57
27,101601,31.73
28,100801,30.25
29,102205,31.17
30,103902,30.57
31,101302,30.25
32,104502,29.97
33,104503,29.97
34,101903,30.69
35,101602,31.73
36,103004,30.57
37,102702,30.33
38,100308,27.67
39,102901,30.69
40,101801,31.73
41,100401,30.25
42,100204,31.27
43,103601,30.57
44,100203,31.27
45,100602,29.97
46,102004,31.11
47,100405,30.25
48,100404,30.25
49,101001,28.51
50,103003,30.57
51,102701,28.89
52,102502,30.69
53,101703,30.59
54,101802,30.25
55,101502,31.73
56,102203,31.73
57,103302,30.57
58,100702,30.25
59,100703,30.25
60,100704,30.25
61,103901,30.57
62,100102,31.73
63,102206,31.73
64,100403,30.25
65,102202,31.17
66,100402,30.25
67,100206,31.27
68,101902,31.11
69,102501,31.11
70,101401,31.27
71,103102,30.25
72,103203,29.41
73,101701,30.59
74,102503,31.11
75,101506,31.73
76,104001,31.43
77,104004,31.27
78,103501,31.43
79,100901,29.23
80,103103,29.77
81,102207,31.73
82,102204,31.17
83,100104,31.27
84,103301,30.57
85,102005,31.11
86,100202,31.27
87,102504,31.11
88,100201,31.27
89,101905,30.69
90,101102,28.15
91,102003,31.11
92,100701,30.25
93,104003,30.97
94,100802,30.25
95,100103,31.73
96,103401,30.05
97,101501,31.73
98,101303,30.25
99,102802,30.25
100,101507,31.73
101,101301,30.25
102,102801,30.25
103,100803,31.27
104,100105,31.11
105,100804,31.27
106,100106,31.27
107,103303,30.57
108,101505,31.73
109,103101,31.09
110,103202,29.41
111,103504,31.09
112,101202,29.77
113,102402,31.09
114,103503,31.09
115,101504,31.73
116,101201,29.77
117,101804,30.25
118,101503,31.73
119,103502,31.73
120,104301,29.59
121,104504,29.97
122,104901,29.07
