,addrcode,temperature
0,801304,26.47
1,801904,25.39
2,800905,27.19
3,800909,26.81
4,801701,26.62
5,801101,27.82
6,801302,27.25
7,802003,28.13
8,802001,28.23
9,800305,28.88
10,801105,27.22
11,801003,28.5
12,800302,25.51
13,800911,26.44
14,801107,26.29
15,800912,28.43
16,801301,26.45
17,800906,25.8
18,801001,27.96
19,801303,29.11
20,802304,30.23
21,801104,26.14
22,801214,21.64
23,800407,30.21
24,800112,28.35
25,800304,25.18
26,800106,27.01
27,800405,28.55
28,800115,28.91
29,801801,27.31
30,800303,28.35
31,801106,28.07
32,801103,28.06
33,800122,28.63
34,802202,27.51
35,801002,26.75
36,802004,28.63
37,802201,26.51
38,801102,27.74
39,800301,25.5
40,800101,29.15
41,800119,26.65
42,800416,28.9
43,800113,29.15
44,801202,25.91
45,810602,28.2
46,810601,27.79
47,800807,27.34
48,800204,25.2
49,800501,25.87
50,800120,28.03
51,810301,23.26
52,810603,27.7
53,800201,25.92
54,800205,27.81
55,800403,25.8
56,801209,23.35
57,800116,28.31
58,801803,27.57
59,800410,28.01
60,800406,28.05
61,800505,28.02
62,800504,26.49
63,800121,27.63
64,801802,28.02
65,800203,27.75
66,800404,27.85
67,800202,27.15
68,800806,27.59
69,802101,27.02
70,802103,27.38
71,800803,27.68
72,800503,26.27
73,800502,26.02
74,800801,24.89
75,802104,26.03
76,801403,23.58
77,801408,24.41
78,802102,24.27
79,801404,27.29
80,800802,26.69
81,801407,27.13
82,800811,26.86
83,801405,27.46
84,800813,27.14
85,800804,27.73
86,800409,27.63
87,801704,27.4
88,801702,27.02
89,801902,24.91
90,801703,27.52
91,800910,26.37
92,801905,25.07
93,800701,24.85
94,800908,26.65
95,801503,23.57
96,801501,24.54
97,801502,25.88
98,801406,24.6
99,801409,22.27
100,801402,21.03
101,800710,25.83
102,800702,24.97
103,800705,26.49
104,800708,27.13
105,810304,26.04
106,810405,26.11
107,810803,25.95
108,810403,25.99
109,810302,26.19
110,810305,25.36
111,810303,26.1
112,810404,25.95
113,810106,22.55
114,810801,25.93
115,810115,26.58
116,810406,26.85
117,810805,27.82
118,810701,26.69
119,810702,25.21
120,810703,27.14
121,810117,23.49
122,810704,26.97
123,810402,25.85
124,810401,26.34
125,810806,26.87
126,810116,27.17
127,810118,25.77
128,810804,27.81
129,810807,26.45
130,810204,27.32
131,810203,27.89
132,810201,27.76
133,810111,26.83
134,810506,27.13
135,810508,27.17
136,810509,28.15
137,810501,26.92
138,810202,27.0
139,810502,25.8
140,810505,25.47
141,810504,27.16
142,810105,26.04
143,810407,26.92
144,810103,26.51
145,810206,26.91
146,810808,27.84
147,810507,27.17
148,810503,27.91
149,810205,26.54
150,810604,27.93
151,800904,28.05
152,800913,27.18
153,800903,28.43
154,801305,29.13
155,801306,29.13
156,800902,26.61
157,801906,24.79
158,800907,27.21
159,800603,
160,801903,
161,800611,
162,801204,
163,801215,
164,801206,
165,801207,
166,801217,
167,801212,
168,801208,
169,801213,
170,801218,
171,802301,
172,801216,
173,801203,
174,801210,
175,801604,
176,800704,
177,801605,
178,801602,
179,801603,
180,801610,
181,801609,
182,800707,
183,800711,
184,802303,
185,800607,
186,801611,
187,801608,
188,800606,
189,800601,
190,800605,
191,800612,
192,800613,
193,801606,
194,800706,
195,801601,
196,801201,
197,810102,
