TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15095,15117,22,15106.0,11.0,30212.0,2,15095,15095,15095
800603,2,1,0.0025,15012,15012,0,15012.0,0.0,15012.0,1,15012,15012,15012
801904,3,2,0.005,15126,15126,0,15126.0,0.0,30252.0,1,15126,15126,15126
800905,4,4,0.01,15092,15176,84,15141.0,31.0322412984,60564.0,4,15092,15092,15140
800909,5,1,0.0025,15123,15123,0,15123.0,0.0,15123.0,1,15123,15123,15123
801701,6,3,0.0075,15117,15126,9,15122.0,3.74165738677,45366.0,3,15117,15117,15123
801903,7,1,0.0025,15092,15092,0,15092.0,0.0,15092.0,1,15092,15092,15092
800611,8,2,0.005,15037,15057,20,15047.0,10.0,30094.0,2,15037,15037,15037
801204,9,1,0.0025,15081,15081,0,15081.0,0.0,15081.0,1,15081,15081,15081
801101,10,2,0.005,15057,15070,13,15063.5,6.5,30127.0,2,15057,15057,15057
801302,11,4,0.01,14847,15108,261,14986.0,92.7011326792,59944.0,4,14847,14847,14991
802003,12,1,0.0025,15070,15070,0,15070.0,0.0,15070.0,1,15070,15070,15070
801215,13,1,0.0025,15098,15098,0,15098.0,0.0,15098.0,1,15098,15098,15098
801206,14,2,0.005,15101,15125,24,15113.0,12.0,30226.0,2,15101,15101,15101
801207,15,1,0.0025,15119,15119,0,15119.0,0.0,15119.0,1,15119,15119,15119
801217,16,1,0.0025,15109,15109,0,15109.0,0.0,15109.0,1,15109,15109,15109
802001,17,1,0.0025,15100,15100,0,15100.0,0.0,15100.0,1,15100,15100,15100
800305,18,2,0.005,15124,15133,9,15128.5,4.5,30257.0,2,15124,15124,15124
801105,19,4,0.01,15056,15183,127,15095.0,51.1615089691,60380.0,4,15056,15056,15069
801212,20,1,0.0025,15067,15067,0,15067.0,0.0,15067.0,1,15067,15067,15067
801003,21,2,0.005,15186,15205,19,15195.5,9.5,30391.0,2,15186,15186,15186
800302,22,3,0.0075,14857,15053,196,14943.0,81.7964954424,44829.0,3,14857,14857,14919
801208,23,1,0.0025,15109,15109,0,15109.0,0.0,15109.0,1,15109,15109,15109
800911,24,4,0.01,14878,15089,211,15014.25,82.3115271393,60057.0,4,14878,14878,15022
801107,25,3,0.0075,15030,15091,61,15062.0,24.9933324442,45186.0,3,15030,15030,15065
801213,26,1,0.0025,15101,15101,0,15101.0,0.0,15101.0,1,15101,15101,15101
800912,27,1,0.0025,15156,15156,0,15156.0,0.0,15156.0,1,15156,15156,15156
801218,28,1,0.0025,15056,15056,0,15056.0,0.0,15056.0,1,15056,15056,15056
802301,29,1,0.0025,15091,15091,0,15091.0,0.0,15091.0,1,15091,15091,15091
801301,30,5,0.0125,14957,15078,121,15030.4,42.2828570464,75152.0,5,14957,14957,15031
800906,31,3,0.0075,14931,15174,243,15072.6666667,103.222521229,45218.0,3,14931,14931,15113
801216,32,1,0.0025,15097,15097,0,15097.0,0.0,15097.0,1,15097,15097,15097
801001,33,2,0.005,15170,15189,19,15179.5,9.5,30359.0,2,15170,15170,15170
801303,34,2,0.005,15004,15132,128,15068.0,64.0,30136.0,2,15004,15004,15004
