SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15403,15403,0,15403.0,0.0,15403.0,1,15403,15403,15403
100112,2,1,0.0025,15472,15472,0,15472.0,0.0,15472.0,1,15472,15472,15472
104601,3,2,0.005,15338,15341,3,15339.5,1.5,30679.0,2,15338,15338,15338
104101,4,1,0.0025,15462,15462,0,15462.0,0.0,15462.0,1,15462,15462,15462
100302,5,2,0.005,15266,15289,23,15277.5,11.5,30555.0,2,15266,15266,15266
100502,6,1,0.0025,15403,15403,0,15403.0,0.0,15403.0,1,15403,15403,15403
100306,7,1,0.0025,15338,15338,0,15338.0,0.0,15338.0,1,15338,15338,15338
104603,8,1,0.0025,15405,15405,0,15405.0,0.0,15405.0,1,15405,15405,15405
100301,9,1,0.0025,15270,15270,0,15270.0,0.0,15270.0,1,15270,15270,15270
100305,10,1,0.0025,15273,15273,0,15273.0,0.0,15273.0,1,15273,15273,15273
101002,11,1,0.0025,15380,15380,0,15380.0,0.0,15380.0,1,15380,15380,15380
100303,12,1,0.0025,15357,15357,0,15357.0,0.0,15357.0,1,15357,15357,15357
104802,13,1,0.0025,15433,15433,0,15433.0,0.0,15433.0,1,15433,15433,15433
101104,14,1,0.0025,15234,15234,0,15234.0,0.0,15234.0,1,15234,15234,15234
102601,15,1,0.0025,15460,15460,0,15460.0,0.0,15460.0,1,15460,15460,15460
100307,16,1,0.0025,15283,15283,0,15283.0,0.0,15283.0,1,15283,15283,15283
103201,17,2,0.005,15371,15393,22,15382.0,11.0,30764.0,2,15371,15371,15371
103605,18,1,0.0025,15487,15487,0,15487.0,0.0,15487.0,1,15487,15487,15487
100304,19,2,0.005,15312,15365,53,15338.5,26.5,30677.0,2,15312,15312,15312
104201,20,1,0.0025,15465,15465,0,15465.0,0.0,15465.0,1,15465,15465,15465
101105,21,2,0.005,15227,15238,11,15232.5,5.5,30465.0,2,15227,15227,15227
101106,22,1,0.0025,15169,15169,0,15169.0,0.0,15169.0,1,15169,15169,15169
101101,23,1,0.0025,15224,15224,0,15224.0,0.0,15224.0,1,15224,15224,15224
104002,24,1,0.0025,15459,15459,0,15459.0,0.0,15459.0,1,15459,15459,15459
102705,25,1,0.0025,15422,15422,0,15422.0,0.0,15422.0,1,15422,15422,15422
103801,26,1,0.0025,15464,15464,0,15464.0,0.0,15464.0,1,15464,15464,15464
103005,27,1,0.0025,15474,15474,0,15474.0,0.0,15474.0,1,15474,15474,15474
100601,28,1,0.0025,15408,15408,0,15408.0,0.0,15408.0,1,15408,15408,15408
102303,29,1,0.0025,15453,15453,0,15453.0,0.0,15453.0,1,15453,15453,15453
104501,30,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
104401,31,1,0.0025,15391,15391,0,15391.0,0.0,15391.0,1,15391,15391,15391
102105,32,3,0.0075,15085,15417,332,15255.3333333,135.676903791,45766.0,3,15085,15085,15264
101103,33,1,0.0025,15274,15274,0,15274.0,0.0,15274.0,1,15274,15274,15274
101901,34,1,0.0025,15478,15478,0,15478.0,0.0,15478.0,1,15478,15478,15478
104801,35,1,0.0025,15395,15395,0,15395.0,0.0,15395.0,1,15395,15395,15395
102107,36,1,0.0025,15234,15234,0,15234.0,0.0,15234.0,1,15234,15234,15234
101803,37,1,0.0025,15416,15416,0,15416.0,0.0,15416.0,1,15416,15416,15416
103903,38,1,0.0025,15414,15414,0,15414.0,0.0,15414.0,1,15414,15414,15414
102201,39,1,0.0025,15460,15460,0,15460.0,0.0,15460.0,1,15460,15460,15460
102302,40,1,0.0025,15461,15461,0,15461.0,0.0,15461.0,1,15461,15461,15461
105001,41,1,0.0025,15418,15418,0,15418.0,0.0,15418.0,1,15418,15418,15418
102401,42,1,0.0025,15295,15295,0,15295.0,0.0,15295.0,1,15295,15295,15295
104701,43,2,0.005,15391,15415,24,15403.0,12.0,30806.0,2,15391,15391,15391
102803,44,1,0.0025,15431,15431,0,15431.0,0.0,15431.0,1,15431,15431,15431
104902,45,1,0.0025,15296,15296,0,15296.0,0.0,15296.0,1,15296,15296,15296
104602,46,2,0.005,15336,15338,2,15337.0,1.0,30674.0,2,15336,15336,15336
