,addrcode,temperature
0,801304,26.58
1,800603,25.31
2,801904,26.0
3,800905,28.08
4,800909,27.73
5,801701,27.51
6,801903,26.29
7,800611,26.22
8,801204,27.35
9,801101,27.7
10,801302,25.23
11,802003,26.45
12,801215,26.99
13,801206,26.65
14,801207,25.79
15,801217,26.97
16,802001,25.79
17,800305,25.79
18,801105,27.68
19,801212,27.43
20,801003,27.95
21,800302,24.29
22,801208,26.39
23,800911,26.13
24,801107,27.5
25,801213,25.89
26,800912,27.85
27,801218,27.11
28,802301,27.41
29,801301,25.66
30,800906,27.06
31,801216,26.51
32,801001,27.95
33,801303,26.73
34,802304,25.89
35,801203,28.01
36,801104,27.67
37,801214,24.57
38,800407,27.55
39,800112,26.17
40,800304,25.11
41,800106,27.3
42,800405,27.91
43,800115,28.25
44,801801,27.79
45,800303,25.21
46,801106,28.96
47,801103,27.43
48,800122,27.15
49,802202,27.24
50,801210,25.61
51,801002,26.87
52,802004,26.13
53,802201,26.66
54,801102,27.9
55,800301,24.62
56,800101,25.43
57,800119,27.35
58,800416,27.72
59,800113,26.05
60,801202,24.82
61,810602,27.47
62,810601,27.56
63,800807,25.09
64,800204,22.32
65,800501,23.33
66,800120,27.19
67,810301,25.9
68,810603,27.26
69,800205,28.39
70,800403,24.95
71,801209,24.27
72,800116,27.28
73,801803,28.24
74,800410,28.01
75,800406,27.54
76,800505,27.67
77,800504,23.89
78,800121,27.1
79,801802,27.49
80,800404,27.01
81,800806,23.95
82,802101,22.71
83,802103,25.64
84,800803,25.52
85,800503,27.24
86,800502,25.8
87,800801,26.97
88,802104,26.41
89,801403,24.7
90,801408,23.48
91,802102,23.48
92,801404,27.33
93,800802,26.07
94,801407,24.08
95,800811,24.84
96,801405,26.45
97,800813,25.34
98,800804,26.29
99,800409,27.2
100,801604,25.42
101,800704,26.06
102,801605,26.29
103,801602,28.41
104,801704,27.9
105,801702,27.17
106,801902,26.19
107,801703,26.79
108,801603,27.59
109,800910,25.91
110,801905,25.45
111,800701,28.16
112,800908,25.49
113,801503,27.36
114,801501,26.74
115,801502,27.0
116,801406,26.25
117,801409,26.36
118,801402,26.98
119,801610,26.65
120,800710,26.88
121,800702,26.91
122,800705,25.92
123,801609,26.44
124,800708,25.75
125,800707,27.58
126,800711,27.19
127,810304,25.88
128,810405,25.01
129,810803,25.74
130,810403,26.15
131,810302,26.55
132,810305,26.67
133,810303,27.34
134,810404,26.48
135,810106,26.76
136,810801,28.51
137,810115,27.3
138,810406,26.91
139,810805,27.64
140,810701,27.02
141,810702,26.92
142,810703,27.14
143,810117,27.71
144,810704,27.05
145,810402,26.25
146,810401,27.28
147,810806,26.73
148,810116,27.17
149,810118,25.18
150,810804,27.47
151,810807,26.92
152,810204,27.35
153,810203,26.8
154,810201,27.42
155,810111,27.26
156,810506,26.95
157,810508,27.03
158,810509,27.11
159,810501,27.56
160,810202,27.05
161,810502,25.68
162,810505,25.42
163,810504,26.79
164,810105,27.17
165,810407,27.03
166,810103,26.94
167,810206,27.32
168,810808,27.79
169,810507,24.78
170,810503,26.86
171,810205,26.85
172,810604,27.26
173,802303,26.58
174,800904,27.61
175,800607,25.89
176,801611,28.03
177,801608,27.63
178,800606,24.27
179,800913,27.15
180,800601,27.41
181,800903,28.03
182,801305,26.3
183,801306,26.89
184,800902,26.75
185,800605,26.93
186,800612,26.09
187,801906,21.87
188,800613,26.01
189,801606,27.25
190,800706,25.94
191,800907,26.83
192,801601,27.87
193,800201,
194,800203,
195,800202,
196,801201,
197,810102,
