,addrcode,temperature
0,100508,26.07
1,104601,27.73
2,104101,21.35
3,100502,22.69
4,103201,26.62
5,103605,27.33
6,104201,26.79
7,101101,26.41
8,100601,32.69
9,104501,25.89
10,104401,32.69
11,102105,30.71
12,101103,32.69
13,103903,27.65
14,102401,31.61
15,104701,25.95
16,102803,34.11
17,104902,34.53
18,104602,27.73
19,100112,
20,100302,
21,100306,
22,104603,
23,100301,
24,100305,
25,101002,
26,100303,
27,104802,
28,101104,
29,102601,
30,100307,
31,100304,
32,101105,
33,101106,
34,104002,
35,102705,
36,103801,
37,103005,
38,102303,
39,101901,
40,104801,
41,102107,
42,101803,
43,102201,
44,102302,
45,105001,
