,addrcode,temperature
0,801304,27.65
1,801904,27.23
2,800905,31.24
3,800909,31.33
4,801701,24.87
5,801903,29.49
6,801204,27.11
7,801302,28.35
8,801215,26.49
9,801206,27.11
10,800305,23.09
11,801212,26.71
12,800302,24.03
13,801208,21.91
14,800911,28.89
15,801107,28.87
16,802301,30.57
17,801301,28.9
18,801303,31.32
19,802304,31.99
20,801104,28.48
21,801214,25.76
22,800304,23.15
23,801801,30.61
24,801106,30.27
25,801103,30.61
26,801210,21.51
27,802201,30.64
28,801102,29.08
29,800301,30.21
30,800416,31.15
31,810602,26.9
32,810601,26.85
33,800501,34.55
34,810301,23.97
35,810603,26.52
36,800403,25.84
37,801803,28.37
38,800406,23.21
39,800505,34.55
40,801802,27.56
41,800404,23.21
42,802101,26.24
43,800503,31.0
44,800502,29.08
45,801403,22.33
46,801408,25.32
47,802102,25.5
48,800409,27.22
49,801604,20.69
50,800704,26.95
51,801605,21.93
52,801602,24.17
53,801704,29.71
54,801702,25.22
55,801902,29.89
56,801703,27.95
57,801603,22.71
58,800910,27.18
59,801905,29.15
60,800701,28.27
61,800908,29.92
62,801503,29.71
63,801501,19.83
64,801406,20.68
65,801409,19.83
66,801610,26.73
67,800710,28.7
68,800702,29.31
69,800705,26.57
70,801609,28.46
71,800708,29.67
72,800707,26.45
73,800711,29.21
74,810304,28.19
75,810405,27.97
76,810803,26.18
77,810403,29.11
78,810302,23.69
79,810305,23.29
80,810303,28.41
81,810404,27.96
82,810106,27.68
83,810801,27.21
84,810115,32.35
85,810406,28.47
86,810805,27.2
87,810701,21.01
88,810117,31.3
89,810704,19.58
90,810401,27.89
91,810806,26.03
92,810116,31.73
93,810118,27.85
94,810804,28.31
95,810807,27.28
96,810204,26.86
97,810203,27.99
98,810201,27.6
99,810111,26.97
100,810506,27.64
101,810508,27.37
102,810509,27.69
103,810501,27.99
104,810202,27.07
105,810502,27.5
106,810505,24.64
107,810504,26.03
108,810105,25.82
109,810407,28.47
110,810103,28.03
111,810206,26.2
112,810808,28.14
113,810507,28.68
114,810503,28.05
115,810205,28.07
116,810604,28.16
117,802303,30.57
118,800904,30.99
119,800913,29.67
120,801305,31.67
121,801306,30.27
122,800902,32.11
123,801906,29.15
124,800706,28.36
125,800907,29.98
126,801601,23.83
127,800603,
128,800611,
129,801101,
130,802003,
131,801207,
132,801217,
133,802001,
134,801105,
135,801003,
136,801213,
137,800912,
138,801218,
139,800906,
140,801216,
141,801001,
142,801203,
143,800407,
144,800112,
145,800106,
146,800405,
147,800115,
148,800303,
149,800122,
150,802202,
151,801002,
152,802004,
153,800101,
154,800119,
155,800113,
156,801202,
157,800807,
158,800204,
159,800120,
160,800201,
161,800205,
162,801209,
163,800116,
164,800410,
165,800504,
166,800121,
167,800203,
168,800202,
169,800806,
170,802103,
171,800803,
172,800801,
173,802104,
174,801404,
175,800802,
176,801407,
177,800811,
178,801405,
179,800813,
180,800804,
181,801502,
182,801402,
183,810702,
184,810703,
185,810402,
186,800607,
187,801611,
188,801608,
189,800606,
190,800601,
191,800903,
192,800605,
193,800612,
194,800613,
195,801606,
196,801201,
197,810102,
