SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15210,15210,0,15210.0,0.0,15210.0,1,15210,15210,15210
100112,2,1,0.0025,15422,15422,0,15422.0,0.0,15422.0,1,15422,15422,15422
104601,3,2,0.005,15236,15253,17,15244.5,8.5,30489.0,2,15236,15236,15236
104101,4,1,0.0025,15432,15432,0,15432.0,0.0,15432.0,1,15432,15432,15432
100302,5,2,0.005,15335,15347,12,15341.0,6.0,30682.0,2,15335,15335,15335
100502,6,1,0.0025,15390,15390,0,15390.0,0.0,15390.0,1,15390,15390,15390
100306,7,1,0.0025,15348,15348,0,15348.0,0.0,15348.0,1,15348,15348,15348
104603,8,1,0.0025,15315,15315,0,15315.0,0.0,15315.0,1,15315,15315,15315
100301,9,1,0.0025,15314,15314,0,15314.0,0.0,15314.0,1,15314,15314,15314
100305,10,1,0.0025,15312,15312,0,15312.0,0.0,15312.0,1,15312,15312,15312
101002,11,1,0.0025,15279,15279,0,15279.0,0.0,15279.0,1,15279,15279,15279
100303,12,1,0.0025,15334,15334,0,15334.0,0.0,15334.0,1,15334,15334,15334
104802,13,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
101104,14,1,0.0025,15303,15303,0,15303.0,0.0,15303.0,1,15303,15303,15303
102601,15,1,0.0025,15428,15428,0,15428.0,0.0,15428.0,1,15428,15428,15428
100307,16,1,0.0025,15320,15320,0,15320.0,0.0,15320.0,1,15320,15320,15320
103201,17,2,0.005,15334,15377,43,15355.5,21.5,30711.0,2,15334,15334,15334
103605,18,1,0.0025,15486,15486,0,15486.0,0.0,15486.0,1,15486,15486,15486
100304,19,2,0.005,15329,15351,22,15340.0,11.0,30680.0,2,15329,15329,15329
104201,20,1,0.0025,15352,15352,0,15352.0,0.0,15352.0,1,15352,15352,15352
101105,21,2,0.005,15255,15280,25,15267.5,12.5,30535.0,2,15255,15255,15255
101106,22,1,0.0025,15237,15237,0,15237.0,0.0,15237.0,1,15237,15237,15237
101101,23,1,0.0025,15320,15320,0,15320.0,0.0,15320.0,1,15320,15320,15320
104002,24,1,0.0025,15402,15402,0,15402.0,0.0,15402.0,1,15402,15402,15402
102705,25,1,0.0025,15325,15325,0,15325.0,0.0,15325.0,1,15325,15325,15325
103801,26,1,0.0025,15450,15450,0,15450.0,0.0,15450.0,1,15450,15450,15450
103005,27,1,0.0025,15437,15437,0,15437.0,0.0,15437.0,1,15437,15437,15437
100601,28,1,0.0025,15348,15348,0,15348.0,0.0,15348.0,1,15348,15348,15348
102303,29,1,0.0025,15416,15416,0,15416.0,0.0,15416.0,1,15416,15416,15416
104501,30,1,0.0025,15394,15394,0,15394.0,0.0,15394.0,1,15394,15394,15394
104401,31,1,0.0025,15315,15315,0,15315.0,0.0,15315.0,1,15315,15315,15315
102105,32,3,0.0075,15150,15271,121,15190.6666667,56.8057117631,45572.0,3,15150,15150,15151
101103,33,1,0.0025,15324,15324,0,15324.0,0.0,15324.0,1,15324,15324,15324
101901,34,1,0.0025,15450,15450,0,15450.0,0.0,15450.0,1,15450,15450,15450
104801,35,1,0.0025,15377,15377,0,15377.0,0.0,15377.0,1,15377,15377,15377
102107,36,1,0.0025,15280,15280,0,15280.0,0.0,15280.0,1,15280,15280,15280
101803,37,1,0.0025,15359,15359,0,15359.0,0.0,15359.0,1,15359,15359,15359
103903,38,1,0.0025,15401,15401,0,15401.0,0.0,15401.0,1,15401,15401,15401
102201,39,1,0.0025,15468,15468,0,15468.0,0.0,15468.0,1,15468,15468,15468
102302,40,1,0.0025,15377,15377,0,15377.0,0.0,15377.0,1,15377,15377,15377
105001,41,1,0.0025,15339,15339,0,15339.0,0.0,15339.0,1,15339,15339,15339
102401,42,1,0.0025,15182,15182,0,15182.0,0.0,15182.0,1,15182,15182,15182
104701,43,2,0.005,15377,15386,9,15381.5,4.5,30763.0,2,15377,15377,15377
102803,44,1,0.0025,15402,15402,0,15402.0,0.0,15402.0,1,15402,15402,15402
104902,45,1,0.0025,15171,15171,0,15171.0,0.0,15171.0,1,15171,15171,15171
104602,46,2,0.005,15301,15373,72,15337.0,36.0,30674.0,2,15301,15301,15301
