TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15318,15318,0,15318.0,0.0,30636.0,1,15318,15318,15318
800603,2,1,0.0025,15430,15430,0,15430.0,0.0,15430.0,1,15430,15430,15430
801904,3,2,0.005,15049,15049,0,15049.0,0.0,30098.0,1,15049,15049,15049
800611,8,2,0.005,15400,15409,9,15404.5,4.5,30809.0,2,15400,15400,15400
801101,10,1,0.0025,14547,14547,0,14547.0,0.0,14547.0,1,14547,14547,14547
801302,11,1,0.0025,14976,14976,0,14976.0,0.0,14976.0,1,14976,14976,14976
802003,12,1,0.0025,15207,15207,0,15207.0,0.0,15207.0,1,15207,15207,15207
801215,13,1,0.0025,15187,15187,0,15187.0,0.0,15187.0,1,15187,15187,15187
801206,14,2,0.005,15232,15313,81,15272.5,40.5,30545.0,2,15232,15232,15232
801207,15,1,0.0025,15198,15198,0,15198.0,0.0,15198.0,1,15198,15198,15198
801217,16,1,0.0025,15275,15275,0,15275.0,0.0,15275.0,1,15275,15275,15275
801105,19,3,0.0075,14730,14777,47,14754.6666667,19.2584757682,44264.0,3,14730,14730,14757
801212,20,1,0.0025,14803,14803,0,14803.0,0.0,14803.0,1,14803,14803,14803
801003,21,1,0.0025,14768,14768,0,14768.0,0.0,14768.0,1,14768,14768,14768
801208,23,1,0.0025,15153,15153,0,15153.0,0.0,15153.0,1,15153,15153,15153
801213,26,1,0.0025,15348,15348,0,15348.0,0.0,15348.0,1,15348,15348,15348
801218,28,1,0.0025,15274,15274,0,15274.0,0.0,15274.0,1,15274,15274,15274
802301,29,1,0.0025,15360,15360,0,15360.0,0.0,15360.0,1,15360,15360,15360
801301,30,3,0.0075,14513,15127,614,14875.0,262.455075521,44625.0,3,14513,14513,14985
801216,32,1,0.0025,15232,15232,0,15232.0,0.0,15232.0,1,15232,15232,15232
801303,34,1,0.0025,15260,15260,0,15260.0,0.0,15260.0,1,15260,15260,15260
802304,35,1,0.0025,15260,15260,0,15260.0,0.0,15260.0,1,15260,15260,15260
801203,36,1,0.0025,15399,15399,0,15399.0,0.0,15399.0,1,15399,15399,15399
801214,38,1,0.0025,14935,14935,0,14935.0,0.0,14935.0,1,14935,14935,14935
800407,39,1,0.0025,14822,14822,0,14822.0,0.0,14822.0,1,14822,14822,14822
