,addrcode,temperature
0,104605,29.15
1,104604,27.87
2,103704,33.19
3,100108,33.43
4,102002,33.43
5,100101,33.43
6,103701,33.19
7,100110,33.19
8,103702,33.19
9,100109,33.43
10,102001,33.43
11,101702,34.39
12,100805,33.19
13,104203,32.27
14,104202,29.45
15,104102,32.53
16,100111,33.19
17,100107,33.19
18,101904,33.25
19,101906,33.25
20,103703,33.19
21,103001,33.11
22,103002,33.11
23,104302,33.65
24,103802,32.83
25,102902,32.05
26,103602,33.79
27,101601,33.11
28,100801,32.21
29,102205,34.83
30,103902,32.95
31,101302,32.21
32,104502,33.73
33,104503,33.73
34,101903,33.25
35,101602,33.11
36,103004,33.11
37,102702,32.83
38,100308,27.63
39,102901,32.05
40,101801,33.11
41,100401,32.21
42,100204,33.19
43,103601,33.79
44,100203,33.19
45,100602,33.73
46,102004,33.43
47,100405,32.21
48,100404,32.21
49,101001,29.11
50,103003,33.11
51,102701,30.47
52,102502,32.05
53,101703,34.39
54,101802,32.21
55,101502,33.11
56,102203,33.11
57,103302,32.95
58,100702,32.21
59,100703,32.21
60,100704,32.21
61,103901,32.95
62,100102,33.11
63,102206,33.11
64,100403,32.21
65,102202,34.83
66,100402,32.21
67,100206,33.19
68,101902,33.43
69,102501,33.43
70,101401,33.19
71,103102,32.21
72,103203,31.07
73,101701,34.39
74,102503,33.43
75,101506,33.11
76,104001,31.55
77,104004,33.61
78,103501,31.55
79,100901,31.23
80,103103,30.67
81,102207,33.11
82,102204,34.83
83,100104,33.19
84,103301,32.95
85,102005,33.43
86,100202,33.19
87,102504,33.43
88,100201,33.19
89,101905,33.25
90,101102,30.31
91,102003,33.43
92,100701,32.21
93,104003,32.43
94,100802,32.21
95,100103,33.11
96,103401,33.23
97,101501,33.11
98,101303,32.21
99,102802,32.21
100,101507,33.11
101,101301,32.21
102,102801,32.21
103,100803,33.19
104,100105,33.43
105,100804,33.19
106,100106,33.19
107,103303,32.95
108,101505,33.11
109,103101,31.07
110,103202,31.07
111,103504,31.07
112,101202,30.67
113,102402,31.07
114,103503,31.07
115,101504,33.11
116,101201,30.67
117,101804,32.21
118,101503,33.11
119,103502,33.11
120,104301,33.65
121,104504,33.73
122,104901,30.93
