SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15349,15349,0,15349.0,0.0,15349.0,1,15349,15349,15349
100112,2,1,0.0025,15438,15438,0,15438.0,0.0,15438.0,1,15438,15438,15438
104601,3,2,0.005,15317,15363,46,15340.0,23.0,30680.0,2,15317,15317,15317
104101,4,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
100302,5,2,0.005,15264,15293,29,15278.5,14.5,30557.0,2,15264,15264,15264
100502,6,1,0.0025,15387,15387,0,15387.0,0.0,15387.0,1,15387,15387,15387
100306,7,1,0.0025,15298,15298,0,15298.0,0.0,15298.0,1,15298,15298,15298
104603,8,1,0.0025,15323,15323,0,15323.0,0.0,15323.0,1,15323,15323,15323
100301,9,1,0.0025,15324,15324,0,15324.0,0.0,15324.0,1,15324,15324,15324
100305,10,1,0.0025,15315,15315,0,15315.0,0.0,15315.0,1,15315,15315,15315
101002,11,1,0.0025,15308,15308,0,15308.0,0.0,15308.0,1,15308,15308,15308
100303,12,1,0.0025,15330,15330,0,15330.0,0.0,15330.0,1,15330,15330,15330
104802,13,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
101104,14,1,0.0025,15298,15298,0,15298.0,0.0,15298.0,1,15298,15298,15298
102601,15,1,0.0025,15437,15437,0,15437.0,0.0,15437.0,1,15437,15437,15437
100307,16,1,0.0025,15273,15273,0,15273.0,0.0,15273.0,1,15273,15273,15273
103201,17,2,0.005,15304,15305,1,15304.5,0.5,30609.0,2,15304,15304,15304
103605,18,1,0.0025,15457,15457,0,15457.0,0.0,15457.0,1,15457,15457,15457
100304,19,2,0.005,15282,15288,6,15285.0,3.0,30570.0,2,15282,15282,15282
104201,20,1,0.0025,15400,15400,0,15400.0,0.0,15400.0,1,15400,15400,15400
101105,21,2,0.005,15252,15293,41,15272.5,20.5,30545.0,2,15252,15252,15252
101106,22,1,0.0025,15266,15266,0,15266.0,0.0,15266.0,1,15266,15266,15266
101101,23,1,0.0025,15294,15294,0,15294.0,0.0,15294.0,1,15294,15294,15294
104002,24,1,0.0025,15433,15433,0,15433.0,0.0,15433.0,1,15433,15433,15433
102705,25,1,0.0025,15387,15387,0,15387.0,0.0,15387.0,1,15387,15387,15387
103801,26,1,0.0025,15456,15456,0,15456.0,0.0,15456.0,1,15456,15456,15456
103005,27,1,0.0025,15467,15467,0,15467.0,0.0,15467.0,1,15467,15467,15467
100601,28,1,0.0025,15355,15355,0,15355.0,0.0,15355.0,1,15355,15355,15355
102303,29,1,0.0025,15381,15381,0,15381.0,0.0,15381.0,1,15381,15381,15381
104501,30,1,0.0025,15411,15411,0,15411.0,0.0,15411.0,1,15411,15411,15411
104401,31,1,0.0025,15315,15315,0,15315.0,0.0,15315.0,1,15315,15315,15315
102105,32,3,0.0075,15125,15365,240,15273.3333333,105.856296721,45820.0,3,15125,15125,15330
101103,33,1,0.0025,15294,15294,0,15294.0,0.0,15294.0,1,15294,15294,15294
101901,34,1,0.0025,15459,15459,0,15459.0,0.0,15459.0,1,15459,15459,15459
104801,35,1,0.0025,15381,15381,0,15381.0,0.0,15381.0,1,15381,15381,15381
102107,36,1,0.0025,15260,15260,0,15260.0,0.0,15260.0,1,15260,15260,15260
101803,37,1,0.0025,15393,15393,0,15393.0,0.0,15393.0,1,15393,15393,15393
103903,38,1,0.0025,15368,15368,0,15368.0,0.0,15368.0,1,15368,15368,15368
102201,39,1,0.0025,15437,15437,0,15437.0,0.0,15437.0,1,15437,15437,15437
102302,40,1,0.0025,15407,15407,0,15407.0,0.0,15407.0,1,15407,15407,15407
105001,41,1,0.0025,15401,15401,0,15401.0,0.0,15401.0,1,15401,15401,15401
102401,42,1,0.0025,15322,15322,0,15322.0,0.0,15322.0,1,15322,15322,15322
104701,43,2,0.005,15320,15371,51,15345.5,25.5,30691.0,2,15320,15320,15320
102803,44,1,0.0025,15397,15397,0,15397.0,0.0,15397.0,1,15397,15397,15397
104902,45,1,0.0025,15324,15324,0,15324.0,0.0,15324.0,1,15324,15324,15324
104602,46,2,0.005,15309,15327,18,15318.0,9.0,30636.0,2,15309,15309,15309
