TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15042,15079,37,15060.5,18.5,30121.0,2,15042,15042,15042
800905,4,4,0.01,15013,15123,110,15082.5,43.8491733103,60330.0,4,15013,15013,15077
800909,5,1,0.0025,15132,15132,0,15132.0,0.0,15132.0,1,15132,15132,15132
801701,6,3,0.0075,15052,15133,81,15098.0,33.9705755029,45294.0,3,15052,15052,15109
800611,8,2,0.005,15041,15058,17,15049.5,8.5,30099.0,2,15041,15041,15041
801204,9,1,0.0025,15153,15153,0,15153.0,0.0,15153.0,1,15153,15153,15153
801101,10,2,0.005,15100,15124,24,15112.0,12.0,30224.0,2,15100,15100,15100
801302,11,2,0.005,15075,15094,19,15084.5,9.5,30169.0,2,15075,15075,15075
801215,13,1,0.0025,15122,15122,0,15122.0,0.0,15122.0,1,15122,15122,15122
801206,14,1,0.0025,15153,15153,0,15153.0,0.0,15153.0,1,15153,15153,15153
801207,15,1,0.0025,15123,15123,0,15123.0,0.0,15123.0,1,15123,15123,15123
801217,16,1,0.0025,15156,15156,0,15156.0,0.0,15156.0,1,15156,15156,15156
800305,18,2,0.005,15101,15101,0,15101.0,0.0,30202.0,1,15101,15101,15101
801105,19,4,0.01,14998,15172,174,15092.25,66.5746761164,60369.0,4,14998,14998,15065
801212,20,1,0.0025,15114,15114,0,15114.0,0.0,15114.0,1,15114,15114,15114
801003,21,2,0.005,15024,15161,137,15092.5,68.5,30185.0,2,15024,15024,15024
800302,22,1,0.0025,15101,15101,0,15101.0,0.0,15101.0,1,15101,15101,15101
801208,23,1,0.0025,15131,15131,0,15131.0,0.0,15131.0,1,15131,15131,15131
800911,24,4,0.01,15047,15172,125,15100.5,53.4251813287,60402.0,4,15047,15047,15051
801107,25,3,0.0075,15001,15014,13,15008.3333333,5.43650214222,45025.0,3,15001,15001,15010
801213,26,1,0.0025,15174,15174,0,15174.0,0.0,15174.0,1,15174,15174,15174
800912,27,1,0.0025,15095,15095,0,15095.0,0.0,15095.0,1,15095,15095,15095
801218,28,1,0.0025,15175,15175,0,15175.0,0.0,15175.0,1,15175,15175,15175
802301,29,1,0.0025,15079,15079,0,15079.0,0.0,15079.0,1,15079,15079,15079
801301,30,4,0.01,15046,15107,61,15069.75,25.5966306376,60279.0,3,15046,15080,15046
800906,31,3,0.0075,15094,15217,123,15155.6666667,50.2150929062,45467.0,3,15094,15094,15156
801216,32,1,0.0025,15156,15156,0,15156.0,0.0,15156.0,1,15156,15156,15156
801001,33,2,0.005,15033,15057,24,15045.0,12.0,30090.0,2,15033,15033,15033
801303,34,1,0.0025,15085,15085,0,15085.0,0.0,15085.0,1,15085,15085,15085
802304,35,1,0.0025,15059,15059,0,15059.0,0.0,15059.0,1,15059,15059,15059
801203,36,1,0.0025,15136,15136,0,15136.0,0.0,15136.0,1,15136,15136,15136
801104,37,4,0.01,15009,15079,70,15052.75,27.9318366743,60211.0,4,15009,15009,15048
801214,38,3,0.0075,15019,15091,72,15044.0,33.2565782966,45132.0,3,15019,15019,15022
800407,39,1,0.0025,15102,15102,0,15102.0,0.0,15102.0,1,15102,15102,15102
800112,40,1,0.0025,15057,15057,0,15057.0,0.0,15057.0,1,15057,15057,15057
800304,41,4,0.01,14898,15091,193,14984.0,76.4689479462,59936.0,4,14898,14898,14927
800106,42,2,0.005,15112,15143,31,15127.5,15.5,30255.0,2,15112,15112,15112
800405,43,1,0.0025,15172,15172,0,15172.0,0.0,15172.0,1,15172,15172,15172
801801,45,1,0.0025,15068,15068,0,15068.0,0.0,15068.0,1,15068,15068,15068
800303,46,1,0.0025,15057,15057,0,15057.0,0.0,15057.0,1,15057,15057,15057
801106,47,2,0.005,15062,15072,10,15067.0,5.0,30134.0,2,15062,15062,15062
