,addrcode,temperature
0,104601,32.23
1,100302,29.32
2,100306,29.67
3,100301,29.49
4,100305,27.17
5,100303,33.21
6,101104,28.91
7,100307,29.55
8,100304,31.94
9,101105,29.32
10,101106,29.07
11,101101,32.63
12,102105,29.32
13,101103,32.33
14,102107,28.83
15,101803,34.57
16,102401,35.13
17,104701,37.01
18,102803,34.57
19,104902,31.89
20,104602,32.12
21,100508,
22,100112,
23,104101,
24,100502,
25,104603,
26,101002,
27,104802,
28,102601,
29,103201,
30,103605,
31,104201,
32,104002,
33,102705,
34,103801,
35,103005,
36,100601,
37,102303,
38,104501,
39,104401,
40,101901,
41,104801,
42,103903,
43,102201,
44,102302,
45,105001,
