SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15417,15417,0,15417.0,0.0,15417.0,1,15417,15417,15417
100112,2,1,0.0025,15443,15443,0,15443.0,0.0,15443.0,1,15443,15443,15443
104601,3,2,0.005,15256,15310,54,15283.0,27.0,30566.0,2,15256,15256,15256
104101,4,1,0.0025,15476,15476,0,15476.0,0.0,15476.0,1,15476,15476,15476
100302,5,2,0.005,15170,15224,54,15197.0,27.0,30394.0,2,15170,15170,15170
100502,6,1,0.0025,15497,15497,0,15497.0,0.0,15497.0,1,15497,15497,15497
100306,7,1,0.0025,15273,15273,0,15273.0,0.0,15273.0,1,15273,15273,15273
104603,8,1,0.0025,15373,15373,0,15373.0,0.0,15373.0,1,15373,15373,15373
100301,9,1,0.0025,15243,15243,0,15243.0,0.0,15243.0,1,15243,15243,15243
100305,10,1,0.0025,15301,15301,0,15301.0,0.0,15301.0,1,15301,15301,15301
101002,11,1,0.0025,15277,15277,0,15277.0,0.0,15277.0,1,15277,15277,15277
100303,12,1,0.0025,15273,15273,0,15273.0,0.0,15273.0,1,15273,15273,15273
101104,14,1,0.0025,15300,15300,0,15300.0,0.0,15300.0,1,15300,15300,15300
102601,15,1,0.0025,15443,15443,0,15443.0,0.0,15443.0,1,15443,15443,15443
100307,16,1,0.0025,15181,15181,0,15181.0,0.0,15181.0,1,15181,15181,15181
103201,17,2,0.005,15353,15359,6,15356.0,3.0,30712.0,2,15353,15353,15353
103605,18,1,0.0025,15445,15445,0,15445.0,0.0,15445.0,1,15445,15445,15445
100304,19,2,0.005,15234,15255,21,15244.5,10.5,30489.0,2,15234,15234,15234
104201,20,1,0.0025,15357,15357,0,15357.0,0.0,15357.0,1,15357,15357,15357
101105,21,2,0.005,15235,15261,26,15248.0,13.0,30496.0,2,15235,15235,15235
101106,22,1,0.0025,15240,15240,0,15240.0,0.0,15240.0,1,15240,15240,15240
101101,23,1,0.0025,15289,15289,0,15289.0,0.0,15289.0,1,15289,15289,15289
102705,25,1,0.0025,15412,15412,0,15412.0,0.0,15412.0,1,15412,15412,15412
103801,26,1,0.0025,15446,15446,0,15446.0,0.0,15446.0,1,15446,15446,15446
103005,27,1,0.0025,15467,15467,0,15467.0,0.0,15467.0,1,15467,15467,15467
100601,28,1,0.0025,15408,15408,0,15408.0,0.0,15408.0,1,15408,15408,15408
104501,30,1,0.0025,15433,15433,0,15433.0,0.0,15433.0,1,15433,15433,15433
104401,31,1,0.0025,15181,15181,0,15181.0,0.0,15181.0,1,15181,15181,15181
102105,32,2,0.005,14950,15238,288,15094.0,144.0,30188.0,2,14950,14950,14950
101103,33,1,0.0025,15275,15275,0,15275.0,0.0,15275.0,1,15275,15275,15275
101901,34,1,0.0025,15123,15123,0,15123.0,0.0,15123.0,1,15123,15123,15123
101803,37,1,0.0025,15261,15261,0,15261.0,0.0,15261.0,1,15261,15261,15261
103903,38,1,0.0025,15442,15442,0,15442.0,0.0,15442.0,1,15442,15442,15442
102201,39,1,0.0025,15189,15189,0,15189.0,0.0,15189.0,1,15189,15189,15189
102401,42,1,0.0025,15262,15262,0,15262.0,0.0,15262.0,1,15262,15262,15262
104701,43,2,0.005,15269,15301,32,15285.0,16.0,30570.0,2,15269,15269,15269
102803,44,1,0.0025,15471,15471,0,15471.0,0.0,15471.0,1,15471,15471,15471
104602,46,2,0.005,15272,15348,76,15310.0,38.0,30620.0,2,15272,15272,15272
