SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15222,15222,0,15222.0,0.0,15222.0,1,15222,15222,15222
100112,2,1,0.0025,15373,15373,0,15373.0,0.0,15373.0,1,15373,15373,15373
104601,3,2,0.005,15136,15193,57,15164.5,28.5,30329.0,2,15136,15136,15136
104101,4,1,0.0025,15315,15315,0,15315.0,0.0,15315.0,1,15315,15315,15315
100302,5,2,0.005,15070,15082,12,15076.0,6.0,30152.0,2,15070,15070,15070
100502,6,1,0.0025,15254,15254,0,15254.0,0.0,15254.0,1,15254,15254,15254
100306,7,1,0.0025,15131,15131,0,15131.0,0.0,15131.0,1,15131,15131,15131
104603,8,1,0.0025,15244,15244,0,15244.0,0.0,15244.0,1,15244,15244,15244
100301,9,1,0.0025,15113,15113,0,15113.0,0.0,15113.0,1,15113,15113,15113
100305,10,1,0.0025,15171,15171,0,15171.0,0.0,15171.0,1,15171,15171,15171
101002,11,1,0.0025,15148,15148,0,15148.0,0.0,15148.0,1,15148,15148,15148
100303,12,1,0.0025,15094,15094,0,15094.0,0.0,15094.0,1,15094,15094,15094
104802,13,1,0.0025,15336,15336,0,15336.0,0.0,15336.0,1,15336,15336,15336
101104,14,1,0.0025,15104,15104,0,15104.0,0.0,15104.0,1,15104,15104,15104
102601,15,1,0.0025,15396,15396,0,15396.0,0.0,15396.0,1,15396,15396,15396
100307,16,1,0.0025,15108,15108,0,15108.0,0.0,15108.0,1,15108,15108,15108
103201,17,2,0.005,15216,15218,2,15217.0,1.0,30434.0,2,15216,15216,15216
103605,18,1,0.0025,15315,15315,0,15315.0,0.0,15315.0,1,15315,15315,15315
100304,19,2,0.005,15059,15087,28,15073.0,14.0,30146.0,2,15059,15059,15059
104201,20,1,0.0025,15226,15226,0,15226.0,0.0,15226.0,1,15226,15226,15226
101105,21,2,0.005,15090,15144,54,15117.0,27.0,30234.0,2,15090,15090,15090
101106,22,1,0.0025,15083,15083,0,15083.0,0.0,15083.0,1,15083,15083,15083
101101,23,1,0.0025,15208,15208,0,15208.0,0.0,15208.0,1,15208,15208,15208
104002,24,1,0.0025,15336,15336,0,15336.0,0.0,15336.0,1,15336,15336,15336
102705,25,1,0.0025,15291,15291,0,15291.0,0.0,15291.0,1,15291,15291,15291
103801,26,1,0.0025,15369,15369,0,15369.0,0.0,15369.0,1,15369,15369,15369
103005,27,1,0.0025,15378,15378,0,15378.0,0.0,15378.0,1,15378,15378,15378
100601,28,1,0.0025,15228,15228,0,15228.0,0.0,15228.0,1,15228,15228,15228
102303,29,1,0.0025,15335,15335,0,15335.0,0.0,15335.0,1,15335,15335,15335
104501,30,1,0.0025,15306,15306,0,15306.0,0.0,15306.0,1,15306,15306,15306
104401,31,1,0.0025,15167,15167,0,15167.0,0.0,15167.0,1,15167,15167,15167
102105,32,3,0.0075,15070,15335,265,15192.0,109.2001221,45576.0,3,15070,15070,15171
101103,33,1,0.0025,15151,15151,0,15151.0,0.0,15151.0,1,15151,15151,15151
101901,34,1,0.0025,15376,15376,0,15376.0,0.0,15376.0,1,15376,15376,15376
104801,35,1,0.0025,15262,15262,0,15262.0,0.0,15262.0,1,15262,15262,15262
102107,36,1,0.0025,15136,15136,0,15136.0,0.0,15136.0,1,15136,15136,15136
101803,37,1,0.0025,15341,15341,0,15341.0,0.0,15341.0,1,15341,15341,15341
103903,38,1,0.0025,15299,15299,0,15299.0,0.0,15299.0,1,15299,15299,15299
102201,39,1,0.0025,15383,15383,0,15383.0,0.0,15383.0,1,15383,15383,15383
102302,40,1,0.0025,15324,15324,0,15324.0,0.0,15324.0,1,15324,15324,15324
105001,41,1,0.0025,15357,15357,0,15357.0,0.0,15357.0,1,15357,15357,15357
102401,42,1,0.0025,15253,15253,0,15253.0,0.0,15253.0,1,15253,15253,15253
104701,43,2,0.005,15237,15285,48,15261.0,24.0,30522.0,2,15237,15237,15237
102803,44,1,0.0025,15331,15331,0,15331.0,0.0,15331.0,1,15331,15331,15331
104902,45,1,0.0025,15299,15299,0,15299.0,0.0,15299.0,1,15299,15299,15299
104602,46,2,0.005,15125,15134,9,15129.5,4.5,30259.0,2,15125,15125,15125
