TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15048,15100,52,15074.0,26.0,30148.0,2,15048,15048,15048
800603,2,1,0.0025,15023,15023,0,15023.0,0.0,15023.0,1,15023,15023,15023
801904,3,2,0.005,15065,15133,68,15099.0,34.0,30198.0,2,15065,15065,15065
800905,4,4,0.01,15066,15187,121,15111.5,45.4450217296,60446.0,4,15066,15066,15092
800909,5,1,0.0025,15032,15032,0,15032.0,0.0,15032.0,1,15032,15032,15032
801701,6,3,0.0075,15120,15193,73,15158.6666667,29.9592315586,45476.0,3,15120,15120,15163
801903,7,1,0.0025,15106,15106,0,15106.0,0.0,15106.0,1,15106,15106,15106
800611,8,2,0.005,15032,15049,17,15040.5,8.5,30081.0,2,15032,15032,15032
801204,9,1,0.0025,15051,15051,0,15051.0,0.0,15051.0,1,15051,15051,15051
801101,10,2,0.005,15227,15262,35,15244.5,17.5,30489.0,2,15227,15227,15227
801302,11,4,0.01,14892,15084,192,14994.0,68.6731388536,59976.0,4,14892,14892,14988
802003,12,1,0.0025,15028,15028,0,15028.0,0.0,15028.0,1,15028,15028,15028
801215,13,1,0.0025,14986,14986,0,14986.0,0.0,14986.0,1,14986,14986,14986
801206,14,2,0.005,15146,15176,30,15161.0,15.0,30322.0,2,15146,15146,15146
801207,15,1,0.0025,15087,15087,0,15087.0,0.0,15087.0,1,15087,15087,15087
801217,16,1,0.0025,14957,14957,0,14957.0,0.0,14957.0,1,14957,14957,14957
802001,17,1,0.0025,15086,15086,0,15086.0,0.0,15086.0,1,15086,15086,15086
800305,18,2,0.005,15117,15126,9,15121.5,4.5,30243.0,2,15117,15117,15117
801105,19,4,0.01,15200,15257,57,15230.5,23.371991785,60922.0,4,15200,15200,15216
801212,20,1,0.0025,14964,14964,0,14964.0,0.0,14964.0,1,14964,14964,14964
801003,21,2,0.005,15242,15265,23,15253.5,11.5,30507.0,2,15242,15242,15242
800302,22,3,0.0075,14920,15074,154,14984.0,65.5031805844,44952.0,3,14920,14920,14958
801208,23,1,0.0025,14966,14966,0,14966.0,0.0,14966.0,1,14966,14966,14966
800911,24,4,0.01,15008,15086,78,15037.25,29.3545141333,60149.0,4,15008,15008,15024
801107,25,3,0.0075,15088,15163,75,15130.3333333,31.3723161754,45391.0,3,15088,15088,15140
801213,26,1,0.0025,14956,14956,0,14956.0,0.0,14956.0,1,14956,14956,14956
800912,27,1,0.0025,15172,15172,0,15172.0,0.0,15172.0,1,15172,15172,15172
801218,28,1,0.0025,15108,15108,0,15108.0,0.0,15108.0,1,15108,15108,15108
802301,29,1,0.0025,15017,15017,0,15017.0,0.0,15017.0,1,15017,15017,15017
801301,30,5,0.0125,14931,15027,96,15001.0,35.3553390593,75005.0,5,14931,14931,15014
800906,31,3,0.0075,14927,15219,292,15084.6666667,120.344874793,45254.0,3,14927,14927,15108
801216,32,1,0.0025,14960,14960,0,14960.0,0.0,14960.0,1,14960,14960,14960
801001,33,2,0.005,15169,15264,95,15216.5,47.5,30433.0,2,15169,15169,15169
801303,34,2,0.005,15062,15065,3,15063.5,1.5,30127.0,2,15062,15062,15062
802304,35,1,0.0025,15062,15062,0,15062.0,0.0,15062.0,1,15062,15062,15062
801203,36,1,0.0025,15074,15074,0,15074.0,0.0,15074.0,1,15074,15074,15074
801104,37,4,0.01,15131,15215,84,15175.5,35.7805813256,60702.0,4,15131,15131,15150
801214,38,3,0.0075,14901,14984,83,14929.6666667,38.4389848407,44789.0,3,14901,14901,14904
