,addrcode,temperature
0,100508,31.75
1,100112,34.95
2,104601,31.25
3,100302,30.24
4,100502,31.65
5,100306,31.29
6,104603,30.49
7,100301,30.73
8,100305,31.57
9,101002,30.67
10,100303,30.67
11,104802,36.39
12,101104,30.25
13,102601,34.95
14,100307,31.15
15,103201,33.77
16,103605,35.41
17,100304,30.26
18,104201,33.77
19,101105,30.28
20,101106,28.41
21,101101,33.49
22,104002,36.01
23,103801,34.93
24,103005,34.93
25,100601,33.45
26,102303,35.73
27,104501,34.95
28,104401,30.77
29,102105,30.74
30,101103,30.59
31,101901,35.55
32,104801,32.59
33,102107,29.59
34,101803,35.33
35,103903,34.61
36,102201,36.13
37,102302,37.07
38,105001,35.77
39,102401,31.87
40,104701,34.16
41,102803,35.57
42,104902,29.27
43,104602,31.39
44,104101,
45,102705,
