SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15250,15250,0,15250.0,0.0,15250.0,1,15250,15250,15250
100112,2,1,0.0025,15274,15274,0,15274.0,0.0,15274.0,1,15274,15274,15274
104601,3,2,0.005,15062,15110,48,15086.0,24.0,30172.0,2,15062,15062,15062
104101,4,1,0.0025,15172,15172,0,15172.0,0.0,15172.0,1,15172,15172,15172
100302,5,2,0.005,15119,15148,29,15133.5,14.5,30267.0,2,15119,15119,15119
100502,6,1,0.0025,15268,15268,0,15268.0,0.0,15268.0,1,15268,15268,15268
100306,7,1,0.0025,15219,15219,0,15219.0,0.0,15219.0,1,15219,15219,15219
104603,8,1,0.0025,15215,15215,0,15215.0,0.0,15215.0,1,15215,15215,15215
100301,9,1,0.0025,15088,15088,0,15088.0,0.0,15088.0,1,15088,15088,15088
100305,10,1,0.0025,15197,15197,0,15197.0,0.0,15197.0,1,15197,15197,15197
101002,11,1,0.0025,15232,15232,0,15232.0,0.0,15232.0,1,15232,15232,15232
100303,12,1,0.0025,15139,15139,0,15139.0,0.0,15139.0,1,15139,15139,15139
104802,13,1,0.0025,15243,15243,0,15243.0,0.0,15243.0,1,15243,15243,15243
101104,14,1,0.0025,15103,15103,0,15103.0,0.0,15103.0,1,15103,15103,15103
102601,15,1,0.0025,15327,15327,0,15327.0,0.0,15327.0,1,15327,15327,15327
100307,16,1,0.0025,15142,15142,0,15142.0,0.0,15142.0,1,15142,15142,15142
103201,17,2,0.005,15247,15259,12,15253.0,6.0,30506.0,2,15247,15247,15247
103605,18,1,0.0025,15325,15325,0,15325.0,0.0,15325.0,1,15325,15325,15325
100304,19,2,0.005,15121,15140,19,15130.5,9.5,30261.0,2,15121,15121,15121
104201,20,1,0.0025,15274,15274,0,15274.0,0.0,15274.0,1,15274,15274,15274
101105,21,2,0.005,15066,15079,13,15072.5,6.5,30145.0,2,15066,15066,15066
101106,22,1,0.0025,15045,15045,0,15045.0,0.0,15045.0,1,15045,15045,15045
101101,23,1,0.0025,15168,15168,0,15168.0,0.0,15168.0,1,15168,15168,15168
104002,24,1,0.0025,15246,15246,0,15246.0,0.0,15246.0,1,15246,15246,15246
102705,25,1,0.0025,15313,15313,0,15313.0,0.0,15313.0,1,15313,15313,15313
103801,26,1,0.0025,15314,15314,0,15314.0,0.0,15314.0,1,15314,15314,15314
103005,27,1,0.0025,15279,15279,0,15279.0,0.0,15279.0,1,15279,15279,15279
100601,28,1,0.0025,15302,15302,0,15302.0,0.0,15302.0,1,15302,15302,15302
102303,29,1,0.0025,15285,15285,0,15285.0,0.0,15285.0,1,15285,15285,15285
104501,30,1,0.0025,15324,15324,0,15324.0,0.0,15324.0,1,15324,15324,15324
104401,31,1,0.0025,15236,15236,0,15236.0,0.0,15236.0,1,15236,15236,15236
102105,32,3,0.0075,15018,15331,313,15152.0,131.683965108,45456.0,3,15018,15018,15107
101103,33,1,0.0025,15194,15194,0,15194.0,0.0,15194.0,1,15194,15194,15194
101901,34,1,0.0025,15288,15288,0,15288.0,0.0,15288.0,1,15288,15288,15288
104801,35,1,0.0025,15208,15208,0,15208.0,0.0,15208.0,1,15208,15208,15208
102107,36,1,0.0025,15092,15092,0,15092.0,0.0,15092.0,1,15092,15092,15092
101803,37,1,0.0025,15210,15210,0,15210.0,0.0,15210.0,1,15210,15210,15210
103903,38,1,0.0025,15306,15306,0,15306.0,0.0,15306.0,1,15306,15306,15306
102201,39,1,0.0025,15257,15257,0,15257.0,0.0,15257.0,1,15257,15257,15257
102302,40,1,0.0025,15326,15326,0,15326.0,0.0,15326.0,1,15326,15326,15326
105001,41,1,0.0025,15307,15307,0,15307.0,0.0,15307.0,1,15307,15307,15307
102401,42,1,0.0025,15264,15264,0,15264.0,0.0,15264.0,1,15264,15264,15264
104701,43,2,0.005,15239,15272,33,15255.5,16.5,30511.0,2,15239,15239,15239
102803,44,1,0.0025,15248,15248,0,15248.0,0.0,15248.0,1,15248,15248,15248
104902,45,1,0.0025,15174,15174,0,15174.0,0.0,15174.0,1,15174,15174,15174
104602,46,2,0.005,15127,15184,57,15155.5,28.5,30311.0,2,15127,15127,15127
