,addrcode,temperature
0,801205,
1,802302,24.67
2,801211,32.51
3,800102,25.77
4,802203,19.11
5,800103,25.77
6,800118,25.77
7,800401,
8,800108,
9,800114,28.03
10,802002,27.07
11,800415,
12,800810,28.35
13,800107,
14,800809,30.29
15,800709,27.43
16,801901,28.81
17,800703,29.11
18,801401,25.51
19,810802,25.41
20,810101,19.03
21,800610,29.67
22,800901,
23,800604,28.91
24,801607,28.81
