TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15143,15202,59,15172.5,29.5,30345.0,2,15143,15143,15143
800603,2,1,0.0025,15310,15310,0,15310.0,0.0,15310.0,1,15310,15310,15310
801904,3,2,0.005,15087,15108,21,15097.5,10.5,30195.0,2,15087,15087,15087
800905,4,4,0.01,15016,15084,68,15054.75,28.4725745236,60219.0,4,15016,15016,15039
800909,5,1,0.0025,15050,15050,0,15050.0,0.0,15050.0,1,15050,15050,15050
801701,6,1,0.0025,14979,14979,0,14979.0,0.0,14979.0,1,14979,14979,14979
801903,7,1,0.0025,15154,15154,0,15154.0,0.0,15154.0,1,15154,15154,15154
801204,9,1,0.0025,15205,15205,0,15205.0,0.0,15205.0,1,15205,15205,15205
801101,10,2,0.005,15097,15234,137,15165.5,68.5,30331.0,2,15097,15097,15097
801302,11,4,0.01,15013,15182,169,15118.5,68.1267201618,60474.0,4,15013,15013,15104
802003,12,1,0.0025,15185,15185,0,15185.0,0.0,15185.0,1,15185,15185,15185
801215,13,1,0.0025,15426,15426,0,15426.0,0.0,15426.0,1,15426,15426,15426
801206,14,1,0.0025,15152,15152,0,15152.0,0.0,15152.0,1,15152,15152,15152
801207,15,1,0.0025,15410,15410,0,15410.0,0.0,15410.0,1,15410,15410,15410
801217,16,1,0.0025,15225,15225,0,15225.0,0.0,15225.0,1,15225,15225,15225
802001,17,1,0.0025,15130,15130,0,15130.0,0.0,15130.0,1,15130,15130,15130
800305,18,2,0.005,15115,15130,15,15122.5,7.5,30245.0,2,15115,15115,15115
801105,19,2,0.005,15052,15097,45,15074.5,22.5,30149.0,2,15052,15052,15052
801212,20,1,0.0025,15447,15447,0,15447.0,0.0,15447.0,1,15447,15447,15447
801003,21,1,0.0025,14722,14722,0,14722.0,0.0,14722.0,1,14722,14722,14722
800302,22,3,0.0075,14811,15064,253,14972.3333333,114.432901252,44917.0,3,14811,14811,15042
801208,23,1,0.0025,15426,15426,0,15426.0,0.0,15426.0,1,15426,15426,15426
800911,24,4,0.01,14992,15083,91,15034.75,40.6839956248,60139.0,4,14992,14992,14997
801107,25,1,0.0025,14749,14749,0,14749.0,0.0,14749.0,1,14749,14749,14749
