SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15402,15402,0,15402.0,0.0,15402.0,1,15402,15402,15402
100112,2,1,0.0025,15542,15542,0,15542.0,0.0,15542.0,1,15542,15542,15542
104601,3,2,0.005,15223,15321,98,15272.0,49.0,30544.0,2,15223,15223,15223
104101,4,1,0.0025,15473,15473,0,15473.0,0.0,15473.0,1,15473,15473,15473
100302,5,2,0.005,15231,15233,2,15232.0,1.0,30464.0,2,15231,15231,15231
100502,6,1,0.0025,15461,15461,0,15461.0,0.0,15461.0,1,15461,15461,15461
100306,7,1,0.0025,15225,15225,0,15225.0,0.0,15225.0,1,15225,15225,15225
104603,8,1,0.0025,15399,15399,0,15399.0,0.0,15399.0,1,15399,15399,15399
100305,10,1,0.0025,15360,15360,0,15360.0,0.0,15360.0,1,15360,15360,15360
101002,11,1,0.0025,15360,15360,0,15360.0,0.0,15360.0,1,15360,15360,15360
100303,12,1,0.0025,15222,15222,0,15222.0,0.0,15222.0,1,15222,15222,15222
104802,13,1,0.0025,15499,15499,0,15499.0,0.0,15499.0,1,15499,15499,15499
101104,14,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
102601,15,1,0.0025,15530,15530,0,15530.0,0.0,15530.0,1,15530,15530,15530
103201,17,2,0.005,15350,15421,71,15385.5,35.5,30771.0,2,15350,15350,15350
103605,18,1,0.0025,15501,15501,0,15501.0,0.0,15501.0,1,15501,15501,15501
100304,19,2,0.005,15264,15277,13,15270.5,6.5,30541.0,2,15264,15264,15264
104201,20,1,0.0025,15438,15438,0,15438.0,0.0,15438.0,1,15438,15438,15438
101105,21,1,0.0025,15189,15189,0,15189.0,0.0,15189.0,1,15189,15189,15189
101106,22,1,0.0025,15228,15228,0,15228.0,0.0,15228.0,1,15228,15228,15228
101101,23,1,0.0025,15189,15189,0,15189.0,0.0,15189.0,1,15189,15189,15189
104002,24,1,0.0025,15502,15502,0,15502.0,0.0,15502.0,1,15502,15502,15502
102705,25,1,0.0025,15474,15474,0,15474.0,0.0,15474.0,1,15474,15474,15474
103801,26,1,0.0025,15508,15508,0,15508.0,0.0,15508.0,1,15508,15508,15508
103005,27,1,0.0025,15517,15517,0,15517.0,0.0,15517.0,1,15517,15517,15517
100601,28,1,0.0025,15451,15451,0,15451.0,0.0,15451.0,1,15451,15451,15451
102303,29,1,0.0025,15510,15510,0,15510.0,0.0,15510.0,1,15510,15510,15510
104501,30,1,0.0025,15500,15500,0,15500.0,0.0,15500.0,1,15500,15500,15500
104401,31,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
102105,32,3,0.0075,15032,15506,474,15317.6666667,205.384733826,45953.0,3,15032,15032,15415
101103,33,1,0.0025,15449,15449,0,15449.0,0.0,15449.0,1,15449,15449,15449
101901,34,1,0.0025,15541,15541,0,15541.0,0.0,15541.0,1,15541,15541,15541
104801,35,1,0.0025,15454,15454,0,15454.0,0.0,15454.0,1,15454,15454,15454
102107,36,1,0.0025,15348,15348,0,15348.0,0.0,15348.0,1,15348,15348,15348
101803,37,1,0.0025,15538,15538,0,15538.0,0.0,15538.0,1,15538,15538,15538
103903,38,1,0.0025,15483,15483,0,15483.0,0.0,15483.0,1,15483,15483,15483
102201,39,1,0.0025,15554,15554,0,15554.0,0.0,15554.0,1,15554,15554,15554
102302,40,1,0.0025,15503,15503,0,15503.0,0.0,15503.0,1,15503,15503,15503
105001,41,1,0.0025,15511,15511,0,15511.0,0.0,15511.0,1,15511,15511,15511
102401,42,1,0.0025,15398,15398,0,15398.0,0.0,15398.0,1,15398,15398,15398
104701,43,2,0.005,15435,15444,9,15439.5,4.5,30879.0,2,15435,15435,15435
102803,44,1,0.0025,15520,15520,0,15520.0,0.0,15520.0,1,15520,15520,15520
104902,45,1,0.0025,15440,15440,0,15440.0,0.0,15440.0,1,15440,15440,15440
104602,46,2,0.005,15192,15227,35,15209.5,17.5,30419.0,2,15192,15192,15192
