TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15205,15216,11,15210.5,5.5,30421.0,2,15205,15205,15205
800603,2,1,0.0025,15285,15285,0,15285.0,0.0,15285.0,1,15285,15285,15285
801904,3,2,0.005,15182,15200,18,15191.0,9.0,30382.0,2,15182,15182,15182
800905,4,4,0.01,15138,15243,105,15200.25,41.154434755,60801.0,4,15138,15138,15189
800909,5,1,0.0025,15219,15219,0,15219.0,0.0,15219.0,1,15219,15219,15219
801701,6,3,0.0075,15152,15223,71,15177.6666667,32.1489588569,45533.0,3,15152,15152,15158
801903,7,1,0.0025,15165,15165,0,15165.0,0.0,15165.0,1,15165,15165,15165
800611,8,2,0.005,15240,15279,39,15259.5,19.5,30519.0,2,15240,15240,15240
801204,9,1,0.0025,15339,15339,0,15339.0,0.0,15339.0,1,15339,15339,15339
801101,10,2,0.005,15246,15249,3,15247.5,1.5,30495.0,2,15246,15246,15246
801302,11,4,0.01,15058,15223,165,15102.5,69.729835795,60410.0,4,15058,15058,15059
802003,12,1,0.0025,15242,15242,0,15242.0,0.0,15242.0,1,15242,15242,15242
801215,13,1,0.0025,15249,15249,0,15249.0,0.0,15249.0,1,15249,15249,15249
801206,14,2,0.005,15339,15438,99,15388.5,49.5,30777.0,2,15339,15339,15339
801207,15,1,0.0025,15296,15296,0,15296.0,0.0,15296.0,1,15296,15296,15296
801217,16,1,0.0025,15288,15288,0,15288.0,0.0,15288.0,1,15288,15288,15288
802001,17,1,0.0025,15269,15269,0,15269.0,0.0,15269.0,1,15269,15269,15269
800305,18,2,0.005,15225,15260,35,15242.5,17.5,30485.0,2,15225,15225,15225
801105,19,4,0.01,15224,15335,111,15262.0,45.3486493735,61048.0,3,15224,15265,15224
801212,20,1,0.0025,15275,15275,0,15275.0,0.0,15275.0,1,15275,15275,15275
800302,22,3,0.0075,15069,15182,113,15133.6666667,47.5558151605,45401.0,3,15069,15069,15150
801208,23,1,0.0025,15428,15428,0,15428.0,0.0,15428.0,1,15428,15428,15428
800911,24,4,0.01,15115,15205,90,15181.25,38.2647030565,60725.0,4,15115,15115,15202
801107,25,3,0.0075,15099,15232,133,15179.0,57.5557700554,45537.0,3,15099,15099,15206
801213,26,1,0.0025,15320,15320,0,15320.0,0.0,15320.0,1,15320,15320,15320
