,addrcode,temperature
0,100508,30.87
1,100112,32.11
2,104601,30.09
3,104101,31.87
4,100302,27.82
5,100502,31.73
6,100306,28.77
7,104603,30.69
8,100301,30.19
9,100305,27.47
10,101002,30.25
11,100303,28.37
12,104802,31.83
13,101104,29.71
14,102601,31.51
15,100307,27.23
16,103201,29.83
17,103605,31.95
18,100304,28.13
19,104201,31.69
20,101105,28.51
21,101106,27.39
22,101101,28.21
23,104002,32.17
24,102705,30.85
25,103801,31.89
26,103005,32.19
27,100601,30.67
28,102303,32.49
29,104501,31.53
30,104401,30.25
31,102105,30.14
32,101103,29.55
33,101901,31.87
34,104801,31.61
35,102107,30.31
36,101803,31.93
37,103903,30.91
38,102201,32.35
39,102302,32.33
40,105001,31.75
41,102401,30.11
42,104701,29.38
43,102803,31.43
44,104902,31.17
45,104602,29.44
