TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15308,15392,84,15350.0,42.0,30700.0,2,15308,15308,15308
800603,2,1,0.0025,15398,15398,0,15398.0,0.0,15398.0,1,15398,15398,15398
801904,3,2,0.005,15379,15421,42,15400.0,21.0,30800.0,2,15379,15379,15379
800905,4,4,0.01,15254,15310,56,15281.75,20.4984755531,61127.0,4,15254,15254,15274
800909,5,1,0.0025,15280,15280,0,15280.0,0.0,15280.0,1,15280,15280,15280
801701,6,3,0.0075,15246,15277,31,15265.6666667,13.9602610619,45797.0,3,15246,15246,15274
801903,7,1,0.0025,15399,15399,0,15399.0,0.0,15399.0,1,15399,15399,15399
800611,8,2,0.005,15326,15406,80,15366.0,40.0,30732.0,2,15326,15326,15326
801204,9,1,0.0025,15324,15324,0,15324.0,0.0,15324.0,1,15324,15324,15324
801101,10,2,0.005,15311,15320,9,15315.5,4.5,30631.0,2,15311,15311,15311
801302,11,4,0.01,15043,15334,291,15241.0,118.353284703,60964.0,4,15043,15043,15257
802003,12,1,0.0025,15370,15370,0,15370.0,0.0,15370.0,1,15370,15370,15370
801215,13,1,0.0025,15372,15372,0,15372.0,0.0,15372.0,1,15372,15372,15372
801206,14,2,0.005,15255,15257,2,15256.0,1.0,30512.0,2,15255,15255,15255
801207,15,1,0.0025,15255,15255,0,15255.0,0.0,15255.0,1,15255,15255,15255
801217,16,1,0.0025,15281,15281,0,15281.0,0.0,15281.0,1,15281,15281,15281
802001,17,1,0.0025,15342,15342,0,15342.0,0.0,15342.0,1,15342,15342,15342
800305,18,2,0.005,15272,15340,68,15306.0,34.0,30612.0,2,15272,15272,15272
801105,19,4,0.01,15286,15344,58,15308.75,21.9245866552,61235.0,4,15286,15286,15296
801212,20,1,0.0025,15239,15239,0,15239.0,0.0,15239.0,1,15239,15239,15239
801003,21,2,0.005,15294,15325,31,15309.5,15.5,30619.0,2,15294,15294,15294
800302,22,3,0.0075,15040,15221,181,15125.6666667,74.2084152163,45377.0,3,15040,15040,15116
801208,23,1,0.0025,15340,15340,0,15340.0,0.0,15340.0,1,15340,15340,15340
800911,24,4,0.01,15152,15264,112,15229.25,45.2513811944,60917.0,4,15152,15152,15243
801107,25,3,0.0075,15225,15322,97,15268.3333333,40.2685430025,45805.0,3,15225,15225,15258
801213,26,1,0.0025,15270,15270,0,15270.0,0.0,15270.0,1,15270,15270,15270
800912,27,1,0.0025,15300,15300,0,15300.0,0.0,15300.0,1,15300,15300,15300
801218,28,1,0.0025,15334,15334,0,15334.0,0.0,15334.0,1,15334,15334,15334
802301,29,1,0.0025,15295,15295,0,15295.0,0.0,15295.0,1,15295,15295,15295
801301,30,5,0.0125,15253,15404,151,15331.0,54.5527267879,76655.0,5,15253,15253,15316
800906,31,3,0.0075,15071,15364,293,15226.0,120.219244161,45678.0,3,15071,15071,15243
801216,32,1,0.0025,15281,15281,0,15281.0,0.0,15281.0,1,15281,15281,15281
801001,33,2,0.005,15280,15311,31,15295.5,15.5,30591.0,2,15280,15280,15280
801303,34,2,0.005,15354,15369,15,15361.5,7.5,30723.0,2,15354,15354,15354
802304,35,1,0.0025,15340,15340,0,15340.0,0.0,15340.0,1,15340,15340,15340
801203,36,1,0.0025,15215,15215,0,15215.0,0.0,15215.0,1,15215,15215,15215
801104,37,4,0.01,15295,15309,14,15302.75,5.58457697592,61211.0,4,15295,15295,15300
801214,38,3,0.0075,15105,15222,117,15151.6666667,50.6118124116,45455.0,3,15105,15105,15128
800407,39,1,0.0025,15326,15326,0,15326.0,0.0,15326.0,1,15326,15326,15326
800112,40,1,0.0025,15304,15304,0,15304.0,0.0,15304.0,1,15304,15304,15304
800304,41,4,0.01,15092,15241,149,15170.5,60.4338481317,60682.0,4,15092,15092,15133
800106,42,2,0.005,15280,15326,46,15303.0,23.0,30606.0,2,15280,15280,15280
800405,43,1,0.0025,15350,15350,0,15350.0,0.0,15350.0,1,15350,15350,15350
800115,44,1,0.0025,15445,15445,0,15445.0,0.0,15445.0,1,15445,15445,15445
801801,45,1,0.0025,15376,15376,0,15376.0,0.0,15376.0,1,15376,15376,15376
800303,46,1,0.0025,15314,15314,0,15314.0,0.0,15314.0,1,15314,15314,15314
801106,47,2,0.005,15359,15369,10,15364.0,5.0,30728.0,2,15359,15359,15359
801103,48,2,0.005,15305,15369,64,15337.0,32.0,30674.0,2,15305,15305,15305
800122,49,2,0.005,15286,15287,1,15286.5,0.5,30573.0,2,15286,15286,15286
802202,50,2,0.005,15274,15296,22,15285.0,11.0,30570.0,2,15274,15274,15274
801210,51,1,0.0025,15275,15275,0,15275.0,0.0,15275.0,1,15275,15275,15275
801002,52,1,0.0025,15246,15246,0,15246.0,0.0,15246.0,1,15246,15246,15246
802004,53,2,0.005,15286,15347,61,15316.5,30.5,30633.0,2,15286,15286,15286
802201,54,7,0.0175,15060,15313,253,15168.2857143,82.013438421,106178.0,7,15060,15060,15161
801102,55,3,0.0075,15331,15385,54,15358.0,22.045407685,46074.0,3,15331,15331,15358
800301,56,2,0.005,15170,15216,46,15193.0,23.0,30386.0,2,15170,15170,15170
800101,57,1,0.0025,15367,15367,0,15367.0,0.0,15367.0,1,15367,15367,15367
800119,58,1,0.0025,15336,15336,0,15336.0,0.0,15336.0,1,15336,15336,15336
800416,59,2,0.005,15319,15355,36,15337.0,18.0,30674.0,2,15319,15319,15319
800113,60,1,0.0025,15370,15370,0,15370.0,0.0,15370.0,1,15370,15370,15370
801202,61,3,0.0075,15137,15263,126,15219.3333333,58.2542320827,45658.0,3,15137,15137,15258
810602,62,4,0.01,15283,15474,191,15351.75,72.6648986788,61407.0,4,15283,15283,15322
810601,63,8,0.02,15222,15424,202,15330.25,64.4083651399,122642.0,7,15358,15222,15304
800807,64,2,0.005,15261,15358,97,15309.5,48.5,30619.0,2,15261,15261,15261
800204,65,3,0.0075,15060,15284,224,15182.6666667,92.6834517174,45548.0,3,15060,15060,15204
800501,66,2,0.005,15074,15223,149,15148.5,74.5,30297.0,2,15074,15074,15074
800120,67,3,0.0075,15287,15400,113,15349.0,46.7831878634,46047.0,3,15287,15287,15360
810301,68,2,0.005,15120,15138,18,15129.0,9.0,30258.0,2,15120,15120,15120
810603,69,3,0.0075,15255,15408,153,15357.0,72.124891681,46071.0,2,15408,15255,15408
800201,70,2,0.005,15181,15272,91,15226.5,45.5,30453.0,2,15181,15181,15181
800205,71,1,0.0025,15326,15326,0,15326.0,0.0,15326.0,1,15326,15326,15326
800403,72,5,0.0125,14966,15313,347,15127.8,135.526233623,75639.0,5,14966,14966,15186
801209,73,1,0.0025,15058,15058,0,15058.0,0.0,15058.0,1,15058,15058,15058
800116,74,3,0.0075,15262,15402,140,15320.6666667,59.3595447724,45962.0,3,15262,15262,15298
801803,75,3,0.0075,15303,15360,57,15337.3333333,24.6891789159,46012.0,3,15303,15303,15349
800410,76,1,0.0025,15306,15306,0,15306.0,0.0,15306.0,1,15306,15306,15306
800406,77,2,0.005,15342,15360,18,15351.0,9.0,30702.0,2,15342,15342,15342
800505,78,2,0.005,15314,15346,32,15330.0,16.0,30660.0,2,15314,15314,15314
800504,79,2,0.005,15090,15331,241,15210.5,120.5,30421.0,2,15090,15090,15090
