SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15605,15605,0,15605.0,0.0,15605.0,1,15605,15605,15605
100112,2,1,0.0025,15701,15701,0,15701.0,0.0,15701.0,1,15701,15701,15701
104601,3,2,0.005,15350,15594,244,15472.0,122.0,30944.0,2,15350,15350,15350
104101,4,1,0.0025,15682,15682,0,15682.0,0.0,15682.0,1,15682,15682,15682
100502,6,1,0.0025,15710,15710,0,15710.0,0.0,15710.0,1,15710,15710,15710
100306,7,1,0.0025,15594,15594,0,15594.0,0.0,15594.0,1,15594,15594,15594
104603,8,1,0.0025,15638,15638,0,15638.0,0.0,15638.0,1,15638,15638,15638
101002,11,1,0.0025,15638,15638,0,15638.0,0.0,15638.0,1,15638,15638,15638
104802,13,1,0.0025,15659,15659,0,15659.0,0.0,15659.0,1,15659,15659,15659
102601,15,1,0.0025,15650,15650,0,15650.0,0.0,15650.0,1,15650,15650,15650
103201,17,2,0.005,15444,15695,251,15569.5,125.5,31139.0,2,15444,15444,15444
103605,18,1,0.0025,15676,15676,0,15676.0,0.0,15676.0,1,15676,15676,15676
104201,20,1,0.0025,15628,15628,0,15628.0,0.0,15628.0,1,15628,15628,15628
101101,23,1,0.0025,15695,15695,0,15695.0,0.0,15695.0,1,15695,15695,15695
104002,24,1,0.0025,15262,15262,0,15262.0,0.0,15262.0,1,15262,15262,15262
102705,25,1,0.0025,15687,15687,0,15687.0,0.0,15687.0,1,15687,15687,15687
103801,26,1,0.0025,15764,15764,0,15764.0,0.0,15764.0,1,15764,15764,15764
103005,27,1,0.0025,15753,15753,0,15753.0,0.0,15753.0,1,15753,15753,15753
100601,28,1,0.0025,15591,15591,0,15591.0,0.0,15591.0,1,15591,15591,15591
102303,29,1,0.0025,15252,15252,0,15252.0,0.0,15252.0,1,15252,15252,15252
104501,30,1,0.0025,15591,15591,0,15591.0,0.0,15591.0,1,15591,15591,15591
104401,31,1,0.0025,15591,15591,0,15591.0,0.0,15591.0,1,15591,15591,15591
102105,32,3,0.0075,15235,15628,393,15368.3333333,183.634298418,46105.0,3,15235,15235,15242
101901,34,1,0.0025,15725,15725,0,15725.0,0.0,15725.0,1,15725,15725,15725
104801,35,1,0.0025,15608,15608,0,15608.0,0.0,15608.0,1,15608,15608,15608
102107,36,1,0.0025,15626,15626,0,15626.0,0.0,15626.0,1,15626,15626,15626
101803,37,1,0.0025,15761,15761,0,15761.0,0.0,15761.0,1,15761,15761,15761
103903,38,1,0.0025,15531,15531,0,15531.0,0.0,15531.0,1,15531,15531,15531
102201,39,1,0.0025,15788,15788,0,15788.0,0.0,15788.0,1,15788,15788,15788
102302,40,1,0.0025,15062,15062,0,15062.0,0.0,15062.0,1,15062,15062,15062
105001,41,1,0.0025,15219,15219,0,15219.0,0.0,15219.0,1,15219,15219,15219
102401,42,1,0.0025,15528,15528,0,15528.0,0.0,15528.0,1,15528,15528,15528
104701,43,2,0.005,15610,15642,32,15626.0,16.0,31252.0,2,15610,15610,15610
102803,44,1,0.0025,15709,15709,0,15709.0,0.0,15709.0,1,15709,15709,15709
104902,45,1,0.0025,15628,15628,0,15628.0,0.0,15628.0,1,15628,15628,15628
104602,46,2,0.005,15350,15594,244,15472.0,122.0,30944.0,2,15350,15350,15350
