,addrcode,temperature
0,100508,34.41
1,100112,37.81
2,104601,35.03
3,104101,36.31
4,100302,30.87
5,100502,34.41
6,100306,32.29
7,100301,31.81
8,100303,31.23
9,104802,38.25
10,101104,32.31
11,102601,37.37
12,100307,31.81
13,103201,36.15
14,103605,36.33
15,100304,31.67
16,104201,35.03
17,101105,31.14
18,101106,29.95
19,101101,30.69
20,104002,39.85
21,103801,36.31
22,103005,36.31
23,100601,35.73
24,104501,35.73
25,104401,35.73
26,102105,33.4
27,101901,38.03
28,102107,29.25
29,101803,39.33
30,103903,36.15
31,102201,40.41
32,102401,39.65
33,102803,36.23
34,104902,39.95
35,104602,31.17
36,104603,
37,100305,
38,101002,
39,102705,
40,102303,
41,101103,
42,104801,
43,102302,
44,105001,
45,104701,
