SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15352,15352,0,15352.0,0.0,15352.0,1,15352,15352,15352
100112,2,1,0.0025,15622,15622,0,15622.0,0.0,15622.0,1,15622,15622,15622
104601,3,1,0.0025,15260,15260,0,15260.0,0.0,15260.0,1,15260,15260,15260
100302,5,2,0.005,15187,15201,14,15194.0,7.0,30388.0,2,15187,15187,15187
100306,7,1,0.0025,15260,15260,0,15260.0,0.0,15260.0,1,15260,15260,15260
100303,12,1,0.0025,15180,15180,0,15180.0,0.0,15180.0,1,15180,15180,15180
102601,15,1,0.0025,15655,15655,0,15655.0,0.0,15655.0,1,15655,15655,15655
100304,19,2,0.005,15170,15181,11,15175.5,5.5,30351.0,2,15170,15170,15170
100601,28,1,0.0025,15655,15655,0,15655.0,0.0,15655.0,1,15655,15655,15655
104501,30,1,0.0025,15655,15655,0,15655.0,0.0,15655.0,1,15655,15655,15655
102105,32,1,0.0025,15620,15620,0,15620.0,0.0,15620.0,1,15620,15620,15620
101803,37,1,0.0025,15721,15721,0,15721.0,0.0,15721.0,1,15721,15721,15721
103903,38,1,0.0025,15642,15642,0,15642.0,0.0,15642.0,1,15642,15642,15642
102201,39,1,0.0025,15652,15652,0,15652.0,0.0,15652.0,1,15652,15652,15652
102302,40,1,0.0025,14993,14993,0,14993.0,0.0,14993.0,1,14993,14993,14993
105001,41,1,0.0025,15631,15631,0,15631.0,0.0,15631.0,1,15631,15631,15631
102401,42,1,0.0025,15367,15367,0,15367.0,0.0,15367.0,1,15367,15367,15367
104701,43,1,0.0025,15367,15367,0,15367.0,0.0,15367.0,1,15367,15367,15367
102803,44,1,0.0025,15642,15642,0,15642.0,0.0,15642.0,1,15642,15642,15642
104602,46,2,0.005,15247,15260,13,15253.5,6.5,30507.0,2,15247,15247,15247
