,addrcode,temperature
0,801304,31.7
1,800603,30.07
2,801904,31.52
3,800905,30.04
4,800909,29.17
5,801701,29.62
6,801903,31.71
7,800611,31.44
8,801204,31.13
9,801101,29.98
10,801302,29.02
11,802003,32.13
12,801215,32.39
13,801206,30.05
14,801207,30.99
15,801217,28.51
16,802001,31.17
17,800305,26.58
18,801105,30.13
19,801212,32.85
20,801003,30.37
21,800302,27.78
22,801208,31.13
23,800911,29.85
24,801107,29.58
25,801213,30.51
26,800912,31.31
27,801218,30.79
28,802301,27.81
29,801301,30.49
30,800906,30.01
31,801216,28.55
32,801001,30.79
33,801303,31.36
34,802304,33.73
35,801203,29.75
36,801104,29.99
37,801214,28.3
38,800407,30.69
39,800112,30.71
40,800304,27.42
41,800106,30.5
42,800405,29.39
43,800115,33.05
44,801801,32.15
45,800303,31.39
46,801106,31.93
47,801103,30.95
48,800122,31.53
49,802202,30.25
50,801210,33.37
51,801002,29.77
52,802004,32.32
53,802201,28.54
54,801102,31.01
55,800301,26.64
56,800101,33.01
57,800119,27.17
58,800416,30.94
59,800113,31.79
60,801202,29.95
61,810602,28.22
62,810601,27.6
63,800807,30.58
64,800204,28.88
65,800501,26.99
66,800120,29.48
67,810301,26.04
68,810603,27.99
69,800201,28.35
70,800205,29.11
71,800403,28.07
72,801209,27.15
73,800116,29.82
74,801803,30.45
75,800410,29.73
76,800406,29.59
77,800505,29.05
78,800504,28.06
79,800121,29.74
80,801802,29.36
81,800203,29.95
82,800404,29.19
83,800202,30.01
84,800806,31.07
85,802101,28.14
86,802103,30.58
87,800803,30.08
88,800503,27.19
89,800502,27.37
90,800801,28.59
91,802104,28.27
92,801403,26.98
93,801408,27.63
94,802102,26.93
95,801404,29.27
96,800802,30.01
97,801407,28.17
98,800811,29.42
99,801405,30.01
100,800813,28.87
101,800804,31.27
102,800409,29.83
103,801604,32.0
104,800704,31.11
105,801605,31.31
106,801602,31.41
107,801704,30.03
108,801702,29.69
109,801902,31.43
110,801703,29.69
111,801603,31.19
112,800910,29.54
113,801905,31.85
114,800701,32.18
115,800908,28.75
116,801503,28.34
117,801501,28.04
118,801502,28.92
119,801406,28.06
120,801409,28.03
121,801402,27.81
122,801610,29.73
123,800710,30.37
124,800702,30.79
125,800705,30.87
126,801609,30.02
127,800708,32.89
128,800707,30.72
129,800711,32.63
130,810304,29.6
131,810405,29.6
132,810803,28.43
133,810403,29.36
134,810302,28.77
135,810305,27.65
136,810303,30.04
137,810404,28.67
138,810106,29.75
139,810801,29.97
140,810115,29.93
141,810406,29.2
142,810805,29.7
143,810701,28.85
144,810702,31.66
145,810703,29.69
146,810117,29.78
147,810704,28.89
148,810402,28.06
149,810401,28.14
150,810806,28.63
151,810116,30.43
152,810118,29.55
153,810804,30.35
154,810807,29.32
155,810204,30.01
156,810203,30.06
157,810201,30.51
158,810111,29.77
159,810506,28.37
160,810508,28.25
161,810509,28.47
162,810501,28.05
163,810202,30.08
164,810502,27.81
165,810505,28.86
166,810504,28.59
167,810105,29.32
168,810407,30.01
169,810103,30.23
170,810206,30.27
171,810808,30.12
172,810507,28.9
173,810503,28.88
174,810205,29.08
175,810604,27.99
176,802303,30.74
177,800904,30.97
178,800607,31.03
179,801611,29.51
180,801608,29.63
181,800606,30.39
182,800913,29.48
183,800601,28.51
184,800903,31.55
185,801305,31.6
186,801306,32.87
187,800902,29.79
188,800605,30.09
189,800612,31.9
190,801906,30.21
191,800613,30.88
192,801606,30.89
193,800706,30.4
194,800907,30.95
195,801601,31.23
196,801201,
197,810102,
