SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15144,15144,0,15144.0,0.0,15144.0,1,15144,15144,15144
104601,3,2,0.005,14982,14998,16,14990.0,8.0,29980.0,2,14982,14982,14982
100302,5,2,0.005,15005,15005,0,15005.0,0.0,30010.0,1,15005,15005,15005
100306,7,1,0.0025,15005,15005,0,15005.0,0.0,15005.0,1,15005,15005,15005
104603,8,1,0.0025,15156,15156,0,15156.0,0.0,15156.0,1,15156,15156,15156
100305,10,1,0.0025,15112,15112,0,15112.0,0.0,15112.0,1,15112,15112,15112
101002,11,1,0.0025,15112,15112,0,15112.0,0.0,15112.0,1,15112,15112,15112
100303,12,1,0.0025,14941,14941,0,14941.0,0.0,14941.0,1,14941,14941,14941
103605,18,1,0.0025,14989,14989,0,14989.0,0.0,14989.0,1,14989,14989,14989
100304,19,2,0.005,14945,14945,0,14945.0,0.0,29890.0,1,14945,14945,14945
104602,46,2,0.005,14947,14993,46,14970.0,23.0,29940.0,2,14947,14947,14947
