,addrcode,temperature
0,801304,31.39
1,800603,30.77
2,801904,29.72
3,800905,28.26
4,800909,27.47
5,801701,27.88
6,801903,29.83
7,800611,29.58
8,801204,30.57
9,801101,26.28
10,801302,27.65
11,802003,30.83
12,801215,30.53
13,801206,31.17
14,801207,31.65
15,801217,29.37
16,802001,31.33
17,800305,31.36
18,801105,28.04
19,801212,32.13
20,801003,28.17
21,800302,26.17
22,801208,31.65
23,800911,26.39
24,801107,26.97
25,801213,31.81
26,800912,28.83
27,801218,28.19
28,802301,29.27
29,801301,29.93
30,800906,26.36
31,801216,27.45
32,801001,28.16
33,801303,30.21
34,802304,31.41
35,801203,31.31
36,801104,26.06
37,801214,27.84
38,800407,27.41
39,800112,31.39
40,800304,26.96
41,800106,30.8
42,800405,28.13
43,800115,31.75
44,801801,29.01
45,800303,31.33
46,801106,25.5
47,801103,27.65
48,800122,30.73
49,802202,26.65
50,801210,30.97
51,801002,25.57
52,802004,30.39
53,802201,25.2
54,801102,26.92
55,800301,26.26
56,800101,31.13
57,800119,30.35
58,800416,27.2
59,800113,31.63
60,801202,30.46
61,810602,27.63
62,810601,27.54
63,800807,29.52
64,800204,26.66
65,800501,31.71
66,800120,30.08
67,810301,22.34
68,810603,26.96
69,800201,29.03
70,800205,30.59
71,800403,25.74
72,801209,22.19
73,800116,30.7
74,801803,28.06
75,800410,26.73
76,800406,27.1
77,800505,30.01
78,800504,27.19
79,800121,30.15
80,801802,28.08
81,800203,30.63
82,800404,26.33
83,800202,30.49
84,800806,29.73
85,802101,28.73
86,802103,30.04
87,800803,27.09
88,800503,26.7
89,800502,26.0
90,800801,32.01
91,802104,28.41
92,801403,27.25
93,801408,23.56
94,802102,26.85
95,801404,29.79
96,800802,23.75
97,801407,25.44
98,800811,25.81
99,801405,25.07
100,800813,29.93
101,800804,30.21
102,800409,27.64
103,801604,30.14
104,800704,28.88
105,801605,30.31
106,801602,30.59
107,801704,26.54
108,801702,27.02
109,801902,29.75
110,801703,26.49
111,801603,30.77
112,800910,27.74
113,801905,29.14
114,800701,29.47
115,800908,27.23
116,801503,22.34
117,801501,22.56
118,801502,19.96
119,801406,27.22
120,801409,25.08
121,801402,28.92
122,801610,31.09
123,800710,28.5
124,800702,29.51
125,800705,28.4
126,801609,29.76
127,800708,29.47
128,800707,29.18
129,800711,29.75
130,810304,26.75
131,810405,26.81
132,810803,27.63
133,810403,26.95
134,810302,27.39
135,810305,25.48
136,810303,24.77
137,810404,29.09
138,810106,20.55
139,810801,27.35
140,810115,28.42
141,810406,27.62
142,810805,25.34
143,810701,25.5
144,810702,28.95
145,810703,27.62
146,810117,27.7
147,810704,26.93
148,810402,23.15
149,810401,27.69
150,810806,29.57
151,810116,29.65
152,810118,27.23
153,810804,27.57
154,810807,23.76
155,810204,27.07
156,810203,26.41
157,810201,24.17
158,810111,21.47
159,810506,27.11
160,810508,27.35
161,810509,27.63
162,810501,27.12
163,810202,26.66
164,810502,26.18
165,810505,28.25
166,810504,24.17
167,810105,12.34
168,810407,28.56
169,810103,26.18
170,810206,26.73
171,810808,27.02
172,810507,28.16
173,810503,26.08
174,810205,26.58
175,810604,27.67
176,802303,29.66
177,800904,28.15
178,800607,30.77
179,801611,28.59
180,801608,28.73
181,800606,30.73
182,800913,28.16
183,800601,30.63
184,800903,29.41
185,801305,30.05
186,801306,31.57
187,800902,27.55
188,800605,30.09
189,800612,31.13
190,801906,27.75
191,800613,29.59
192,801606,31.97
193,800706,29.47
194,800907,27.95
195,801601,31.33
196,801201,
197,810102,
