TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15053,15059,6,15056.0,3.0,30112.0,2,15053,15053,15053
800603,2,1,0.0025,15135,15135,0,15135.0,0.0,15135.0,1,15135,15135,15135
801904,3,2,0.005,15045,15085,40,15065.0,20.0,30130.0,2,15045,15045,15045
800905,4,4,0.01,15039,15129,90,15098.0,36.3455636908,60392.0,4,15039,15039,15097
800909,5,1,0.0025,15090,15090,0,15090.0,0.0,15090.0,1,15090,15090,15090
801701,6,3,0.0075,15043,15060,17,15049.0,7.7888809637,45147.0,3,15043,15043,15044
801903,7,1,0.0025,15100,15100,0,15100.0,0.0,15100.0,1,15100,15100,15100
800611,8,2,0.005,15096,15132,36,15114.0,18.0,30228.0,2,15096,15096,15096
801204,9,1,0.0025,15139,15139,0,15139.0,0.0,15139.0,1,15139,15139,15139
801101,10,2,0.005,15090,15090,0,15090.0,0.0,30180.0,1,15090,15090,15090
801302,11,4,0.01,14931,15214,283,15065.0,122.953243146,60260.0,4,14931,14931,14957
802003,12,1,0.0025,15027,15027,0,15027.0,0.0,15027.0,1,15027,15027,15027
801215,13,1,0.0025,15128,15128,0,15128.0,0.0,15128.0,1,15128,15128,15128
801206,14,2,0.005,15118,15130,12,15124.0,6.0,30248.0,2,15118,15118,15118
801207,15,1,0.0025,15141,15141,0,15141.0,0.0,15141.0,1,15141,15141,15141
801217,16,1,0.0025,15130,15130,0,15130.0,0.0,15130.0,1,15130,15130,15130
802001,17,1,0.0025,14999,14999,0,14999.0,0.0,14999.0,1,14999,14999,14999
800305,18,2,0.005,14975,14985,10,14980.0,5.0,29960.0,2,14975,14975,14975
801105,19,4,0.01,15128,15259,131,15204.0,50.5519534736,60816.0,4,15128,15128,15190
801212,20,1,0.0025,15049,15049,0,15049.0,0.0,15049.0,1,15049,15049,15049
801003,21,2,0.005,15154,15177,23,15165.5,11.5,30331.0,2,15154,15154,15154
800302,22,3,0.0075,14890,14948,58,14910.0,26.8824602049,44730.0,3,14890,14890,14892
801208,23,1,0.0025,15086,15086,0,15086.0,0.0,15086.0,1,15086,15086,15086
800911,24,4,0.01,14972,15104,132,15029.25,47.7041664847,60117.0,4,14972,14972,15014
801107,25,3,0.0075,15013,15222,209,15115.3333333,85.3788940871,45346.0,3,15013,15013,15111
801213,26,1,0.0025,15126,15126,0,15126.0,0.0,15126.0,1,15126,15126,15126
800912,27,1,0.0025,15167,15167,0,15167.0,0.0,15167.0,1,15167,15167,15167
801218,28,1,0.0025,15136,15136,0,15136.0,0.0,15136.0,1,15136,15136,15136
802301,29,1,0.0025,15126,15126,0,15126.0,0.0,15126.0,1,15126,15126,15126
801301,30,5,0.0125,14987,15060,73,15026.6,28.3309018566,75133.0,5,14987,14987,15022
800906,31,3,0.0075,15018,15192,174,15105.6666667,71.0414589442,45317.0,3,15018,15018,15107
801216,32,1,0.0025,15116,15116,0,15116.0,0.0,15116.0,1,15116,15116,15116
801001,33,2,0.005,15192,15197,5,15194.5,2.5,30389.0,2,15192,15192,15192
801303,34,2,0.005,15058,15073,15,15065.5,7.5,30131.0,2,15058,15058,15058
802304,35,1,0.0025,15105,15105,0,15105.0,0.0,15105.0,1,15105,15105,15105
801203,36,1,0.0025,15152,15152,0,15152.0,0.0,15152.0,1,15152,15152,15152
801104,37,4,0.01,15056,15132,76,15095.5,32.9962119038,60382.0,4,15056,15056,15070
801214,38,3,0.0075,15017,15157,140,15071.3333333,61.2989033796,45214.0,3,15017,15017,15040
800407,39,1,0.0025,15150,15150,0,15150.0,0.0,15150.0,1,15150,15150,15150
800112,40,1,0.0025,14999,14999,0,14999.0,0.0,14999.0,1,14999,14999,14999
800304,41,4,0.01,14832,15029,197,14940.5,80.568294012,59762.0,4,14832,14832,14895
800106,42,2,0.005,15029,15098,69,15063.5,34.5,30127.0,2,15029,15029,15029
800405,43,1,0.0025,15091,15091,0,15091.0,0.0,15091.0,1,15091,15091,15091
800115,44,1,0.0025,15129,15129,0,15129.0,0.0,15129.0,1,15129,15129,15129
801801,45,1,0.0025,15163,15163,0,15163.0,0.0,15163.0,1,15163,15163,15163
800303,46,1,0.0025,15010,15010,0,15010.0,0.0,15010.0,1,15010,15010,15010
801106,47,2,0.005,15134,15136,2,15135.0,1.0,30270.0,2,15134,15134,15134
801103,48,2,0.005,15187,15191,4,15189.0,2.0,30378.0,2,15187,15187,15187
800122,49,2,0.005,15011,15128,117,15069.5,58.5,30139.0,2,15011,15011,15011
802202,50,2,0.005,15159,15167,8,15163.0,4.0,30326.0,2,15159,15159,15159
801210,51,1,0.0025,15083,15083,0,15083.0,0.0,15083.0,1,15083,15083,15083
801002,52,1,0.0025,15204,15204,0,15204.0,0.0,15204.0,1,15204,15204,15204
802004,53,2,0.005,15011,15106,95,15058.5,47.5,30117.0,2,15011,15011,15011
802201,54,7,0.0175,14880,15156,276,14963.2857143,89.7993227555,104743.0,6,14880,14899,14953
801102,55,3,0.0075,15092,15128,36,15112.0,14.9666295471,45336.0,3,15092,15092,15116
