TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15080,15148,68,15114.0,34.0,30228.0,2,15080,15080,15080
800603,2,1,0.0025,15176,15176,0,15176.0,0.0,15176.0,1,15176,15176,15176
801904,3,2,0.005,15145,15150,5,15147.5,2.5,30295.0,2,15145,15145,15145
800905,4,4,0.01,14965,15190,225,15053.25,84.0278971533,60213.0,4,14965,14965,15012
800909,5,1,0.0025,15140,15140,0,15140.0,0.0,15140.0,1,15140,15140,15140
801701,6,3,0.0075,15147,15171,24,15158.3333333,9.84321537282,45475.0,3,15147,15147,15157
801903,7,1,0.0025,15084,15084,0,15084.0,0.0,15084.0,1,15084,15084,15084
800611,8,2,0.005,15099,15108,9,15103.5,4.5,30207.0,2,15099,15099,15099
801204,9,1,0.0025,15172,15172,0,15172.0,0.0,15172.0,1,15172,15172,15172
801101,10,2,0.005,15238,15258,20,15248.0,10.0,30496.0,2,15238,15238,15238
801302,11,4,0.01,15011,15305,294,15176.25,106.52552511,60705.0,4,15011,15011,15174
802003,12,1,0.0025,15119,15119,0,15119.0,0.0,15119.0,1,15119,15119,15119
801215,13,1,0.0025,15376,15376,0,15376.0,0.0,15376.0,1,15376,15376,15376
801206,14,2,0.005,15198,15200,2,15199.0,1.0,30398.0,2,15198,15198,15198
801207,15,1,0.0025,15267,15267,0,15267.0,0.0,15267.0,1,15267,15267,15267
801217,16,1,0.0025,15364,15364,0,15364.0,0.0,15364.0,1,15364,15364,15364
802001,17,1,0.0025,15241,15241,0,15241.0,0.0,15241.0,1,15241,15241,15241
800305,18,2,0.005,15241,15259,18,15250.0,9.0,30500.0,2,15241,15241,15241
801105,19,4,0.01,15138,15175,37,15150.75,14.7203091,60603.0,4,15138,15138,15140
801212,20,1,0.0025,15104,15104,0,15104.0,0.0,15104.0,1,15104,15104,15104
801003,21,2,0.005,15171,15194,23,15182.5,11.5,30365.0,2,15171,15171,15171
800302,22,3,0.0075,15049,15191,142,15102.6666667,62.9408893771,45308.0,3,15049,15049,15068
801208,23,1,0.0025,15338,15338,0,15338.0,0.0,15338.0,1,15338,15338,15338
800911,24,4,0.01,14880,15077,197,15010.25,77.0953143842,60041.0,4,14880,14880,15029
801107,25,3,0.0075,15014,15147,133,15078.0,54.4120084785,45234.0,3,15014,15014,15073
801213,26,1,0.0025,15399,15399,0,15399.0,0.0,15399.0,1,15399,15399,15399
800912,27,1,0.0025,15152,15152,0,15152.0,0.0,15152.0,1,15152,15152,15152
801218,28,1,0.0025,15339,15339,0,15339.0,0.0,15339.0,1,15339,15339,15339
802301,29,1,0.0025,15263,15263,0,15263.0,0.0,15263.0,1,15263,15263,15263
801301,30,5,0.0125,15062,15150,88,15102.0,33.7223961189,75510.0,5,15062,15062,15088
800906,31,3,0.0075,15090,15151,61,15130.3333333,28.5228952868,45391.0,3,15090,15090,15150
801216,32,1,0.0025,15238,15238,0,15238.0,0.0,15238.0,1,15238,15238,15238
801001,33,2,0.005,15120,15170,50,15145.0,25.0,30290.0,2,15120,15120,15120
801303,34,2,0.005,15183,15334,151,15258.5,75.5,30517.0,2,15183,15183,15183
802304,35,1,0.0025,15333,15333,0,15333.0,0.0,15333.0,1,15333,15333,15333
801203,36,1,0.0025,15244,15244,0,15244.0,0.0,15244.0,1,15244,15244,15244
801104,37,4,0.01,15135,15222,87,15192.5,34.0183773863,60770.0,4,15135,15135,15201
801214,38,3,0.0075,15109,15391,282,15239.0,116.172285852,45717.0,3,15109,15109,15217
800407,39,1,0.0025,15175,15175,0,15175.0,0.0,15175.0,1,15175,15175,15175
800112,40,1,0.0025,15279,15279,0,15279.0,0.0,15279.0,1,15279,15279,15279
800304,41,4,0.01,14738,15225,487,14967.25,195.370641346,59869.0,4,14738,14738,14824
800106,42,2,0.005,15213,15289,76,15251.0,38.0,30502.0,2,15213,15213,15213
800405,43,1,0.0025,15109,15109,0,15109.0,0.0,15109.0,1,15109,15109,15109
800115,44,1,0.0025,15161,15161,0,15161.0,0.0,15161.0,1,15161,15161,15161
801801,45,1,0.0025,15261,15261,0,15261.0,0.0,15261.0,1,15261,15261,15261
800303,46,1,0.0025,15220,15220,0,15220.0,0.0,15220.0,1,15220,15220,15220
801106,47,2,0.005,15225,15250,25,15237.5,12.5,30475.0,2,15225,15225,15225
801103,48,2,0.005,15261,15292,31,15276.5,15.5,30553.0,2,15261,15261,15261
800122,49,1,0.0025,15195,15195,0,15195.0,0.0,15195.0,1,15195,15195,15195
802202,50,2,0.005,15116,15116,0,15116.0,0.0,30232.0,1,15116,15116,15116
801210,51,1,0.0025,15250,15250,0,15250.0,0.0,15250.0,1,15250,15250,15250
801002,52,1,0.0025,15118,15118,0,15118.0,0.0,15118.0,1,15118,15118,15118
802004,53,2,0.005,15124,15225,101,15174.5,50.5,30349.0,2,15124,15124,15124
802201,54,7,0.0175,14764,15140,376,15013.7142857,137.735475548,105096.0,6,15140,14764,15078
801102,55,3,0.0075,15207,15288,81,15260.6666667,37.9502598443,45782.0,3,15207,15207,15287
800301,56,2,0.005,15013,15195,182,15104.0,91.0,30208.0,2,15013,15013,15013
800101,57,1,0.0025,15312,15312,0,15312.0,0.0,15312.0,1,15312,15312,15312
800119,58,1,0.0025,15264,15264,0,15264.0,0.0,15264.0,1,15264,15264,15264
800416,59,2,0.005,15060,15078,18,15069.0,9.0,30138.0,2,15060,15060,15060
800113,60,1,0.0025,15305,15305,0,15305.0,0.0,15305.0,1,15305,15305,15305
801202,61,1,0.0025,15264,15264,0,15264.0,0.0,15264.0,1,15264,15264,15264
810602,62,4,0.01,14970,15122,152,15057.5,63.5039368858,60230.0,4,14970,14970,15024
