,addrcode,temperature
0,104605,25.73
1,104604,26.23
2,103704,33.97
3,100108,33.95
4,102002,33.95
5,100101,33.95
6,103701,33.97
7,100110,33.97
8,103702,33.97
9,100109,33.95
10,102001,33.95
11,101702,30.35
12,100805,33.97
13,104203,29.59
14,104202,28.25
15,104102,34.01
16,100111,33.97
17,100107,33.97
18,101904,32.57
19,101906,32.57
20,103703,33.97
21,103001,33.77
22,103002,33.77
23,104302,33.37
24,103802,29.97
25,102902,34.13
26,103602,35.21
27,101601,33.75
28,100801,32.55
29,102205,32.83
30,103902,31.27
31,101302,32.55
32,104502,33.53
33,104503,33.53
34,101903,32.57
35,101602,33.75
36,103004,33.77
37,102702,29.97
38,100308,27.13
39,102901,34.13
40,101801,33.75
41,100401,32.55
42,100204,33.97
43,103601,35.21
44,100203,33.97
45,100602,33.53
46,102004,33.95
47,100405,32.55
48,100404,32.55
49,101001,31.05
50,103003,33.77
51,102701,31.95
52,102502,34.13
53,101703,30.35
54,101802,32.55
55,101502,33.75
56,102203,33.75
57,103302,31.27
58,100702,32.55
59,100703,32.55
60,100704,32.55
61,103901,31.27
62,100102,33.75
63,102206,33.75
64,100403,32.55
65,102202,32.83
66,100402,32.55
67,100206,33.97
68,101902,33.95
69,102501,33.95
70,101401,33.97
71,103102,32.55
72,103203,31.75
73,101701,30.35
74,102503,33.95
75,101506,33.75
76,104001,32.87
77,104004,32.53
78,103501,32.87
79,100901,31.75
80,103103,31.69
81,102207,33.75
82,102204,32.83
83,100104,33.97
84,103301,31.27
85,102005,33.95
86,100202,33.97
87,102504,33.95
88,100201,33.97
89,101905,32.57
90,101102,31.95
91,102003,33.95
92,100701,32.55
93,104003,31.95
94,100802,32.55
95,100103,33.75
96,103401,31.21
97,101501,33.75
98,101303,32.55
99,102802,32.55
100,101507,33.75
101,101301,32.55
102,102801,32.55
103,100803,33.97
104,100105,33.95
105,100804,33.97
106,100106,33.97
107,103303,31.27
108,101505,33.75
109,103101,32.39
110,103202,31.75
111,103504,32.39
112,101202,31.69
113,102402,32.39
114,103503,32.39
115,101504,33.75
116,101201,31.69
117,101804,32.55
118,101503,33.75
119,103502,33.75
120,104301,33.37
121,104504,33.53
122,104901,30.61
