,addrcode,temperature
0,104605,34.69
1,104604,35.21
2,103704,39.57
3,100108,39.97
4,102002,39.97
5,100101,39.97
6,103701,39.57
7,100110,39.57
8,103702,39.57
9,100109,39.97
10,102001,39.97
11,101702,38.15
12,100805,39.57
13,104203,35.87
14,104202,34.49
15,104102,38.05
16,100111,39.57
17,100107,39.57
18,101904,40.09
19,101906,40.09
20,103703,39.57
21,103001,38.45
22,103002,38.45
23,104302,38.65
24,103802,39.31
25,102902,37.21
26,103602,39.03
27,101601,41.15
28,100801,39.63
29,102205,40.61
30,103902,38.39
31,101302,39.63
32,104502,38.51
33,104503,38.51
34,101903,40.09
35,101602,41.15
36,103004,38.45
37,102702,39.31
38,100308,36.19
39,102901,37.21
40,101801,41.15
41,100401,39.63
42,100204,39.57
43,103601,39.03
44,100203,39.57
45,100602,38.51
46,102004,39.97
47,100405,39.63
48,100404,39.63
49,101001,38.83
50,103003,38.45
51,102701,38.59
52,102502,37.21
53,101703,38.15
54,101802,39.63
55,101502,41.15
56,102203,41.15
57,103302,38.39
58,100702,39.63
59,100703,39.63
60,100704,39.63
61,103901,38.39
62,100102,41.15
63,102206,41.15
64,100403,39.63
65,102202,40.61
66,100402,39.63
67,100206,39.57
68,101902,39.97
69,102501,39.97
70,101401,39.57
71,103102,39.63
72,103203,38.25
73,101701,38.15
74,102503,39.97
75,101506,41.15
76,104001,40.45
77,104004,40.77
78,103501,40.45
79,100901,38.07
80,103103,37.11
81,102207,41.15
82,102204,40.61
83,100104,39.57
84,103301,38.39
85,102005,39.97
86,100202,39.57
87,102504,39.97
88,100201,39.57
89,101905,40.09
90,101102,38.01
91,102003,39.97
92,100701,39.63
93,104003,40.43
94,100802,39.63
95,100103,41.15
96,103401,38.65
97,101501,41.15
98,101303,39.63
99,102802,39.63
100,101507,41.15
101,101301,39.63
102,102801,39.63
103,100803,39.57
104,100105,39.97
105,100804,39.57
106,100106,39.57
107,103303,38.39
108,101505,41.15
109,103101,39.75
110,103202,38.25
111,103504,39.75
112,101202,37.11
113,102402,39.75
114,103503,39.75
115,101504,41.15
116,101201,37.11
117,101804,39.63
118,101503,41.15
119,103502,41.15
120,104301,38.65
121,104504,38.51
122,104901,32.87
