,addrcode,temperature
0,104605,31.93
1,104604,31.23
2,103704,34.43
3,100108,34.35
4,102002,34.35
5,100101,34.35
6,103701,34.43
7,100110,34.43
8,103702,34.43
9,100109,34.35
10,102001,34.35
11,101702,34.01
12,100805,34.43
13,104203,33.79
14,104202,33.17
15,104102,35.05
16,100111,34.43
17,100107,34.43
18,101904,35.33
19,101906,35.33
20,103703,34.43
21,103001,35.73
22,103002,35.73
23,104302,33.87
24,103802,34.89
25,102902,35.59
26,103602,35.59
27,101601,34.01
28,100801,33.09
29,102205,35.23
30,103902,32.79
31,101302,33.09
32,104502,33.37
33,104503,33.37
34,101903,35.33
35,101602,34.01
36,103004,35.73
37,102702,34.89
38,100308,31.33
39,102901,35.59
40,101801,34.01
41,100401,33.09
42,100204,34.43
43,103601,35.59
44,100203,34.43
45,100602,33.37
46,102004,34.35
47,100405,33.09
48,100404,33.09
49,101001,33.65
50,103003,35.73
51,102701,32.47
52,102502,35.59
53,101703,34.01
54,101802,33.09
55,101502,34.01
56,102203,34.01
57,103302,32.79
58,100702,33.09
59,100703,33.09
60,100704,33.09
61,103901,32.79
62,100102,34.01
63,102206,34.01
64,100403,33.09
65,102202,35.23
66,100402,33.09
67,100206,34.43
68,101902,34.35
69,102501,34.35
70,101401,34.43
71,103102,33.09
72,103203,32.17
73,101701,34.01
74,102503,34.35
75,101506,34.01
76,104001,34.31
77,104004,34.51
78,103501,34.31
79,100901,30.99
80,103103,29.83
81,102207,34.01
82,102204,35.23
83,100104,34.43
84,103301,32.79
85,102005,34.35
86,100202,34.43
87,102504,34.35
88,100201,34.43
89,101905,35.33
90,101102,31.07
91,102003,34.35
92,100701,33.09
93,104003,35.21
94,100802,33.09
95,100103,34.01
96,103401,32.61
97,101501,34.01
98,101303,33.09
99,102802,33.09
100,101507,34.01
101,101301,33.09
102,102801,33.09
103,100803,34.43
104,100105,34.35
105,100804,34.43
106,100106,34.43
107,103303,32.79
108,101505,34.01
109,103101,32.11
110,103202,32.17
111,103504,32.11
112,101202,29.83
113,102402,32.11
114,103503,32.11
115,101504,34.01
116,101201,29.83
117,101804,33.09
118,101503,34.01
119,103502,34.01
120,104301,33.87
121,104504,33.37
122,104901,30.81
