SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15151,15151,0,15151.0,0.0,15151.0,1,15151,15151,15151
100112,2,1,0.0025,15325,15325,0,15325.0,0.0,15325.0,1,15325,15325,15325
104601,3,2,0.005,15104,15171,67,15137.5,33.5,30275.0,2,15104,15104,15104
104101,4,1,0.0025,15352,15352,0,15352.0,0.0,15352.0,1,15352,15352,15352
100302,5,2,0.005,15124,15162,38,15143.0,19.0,30286.0,2,15124,15124,15124
100502,6,1,0.0025,15282,15282,0,15282.0,0.0,15282.0,1,15282,15282,15282
100306,7,1,0.0025,15173,15173,0,15173.0,0.0,15173.0,1,15173,15173,15173
104603,8,1,0.0025,15197,15197,0,15197.0,0.0,15197.0,1,15197,15197,15197
100301,9,1,0.0025,15151,15151,0,15151.0,0.0,15151.0,1,15151,15151,15151
100305,10,1,0.0025,15132,15132,0,15132.0,0.0,15132.0,1,15132,15132,15132
101002,11,1,0.0025,15136,15136,0,15136.0,0.0,15136.0,1,15136,15136,15136
100303,12,1,0.0025,15109,15109,0,15109.0,0.0,15109.0,1,15109,15109,15109
104802,13,1,0.0025,15267,15267,0,15267.0,0.0,15267.0,1,15267,15267,15267
101104,14,1,0.0025,15067,15067,0,15067.0,0.0,15067.0,1,15067,15067,15067
102601,15,1,0.0025,15326,15326,0,15326.0,0.0,15326.0,1,15326,15326,15326
100307,16,1,0.0025,15112,15112,0,15112.0,0.0,15112.0,1,15112,15112,15112
103201,17,2,0.005,15238,15239,1,15238.5,0.5,30477.0,2,15238,15238,15238
103605,18,1,0.0025,15324,15324,0,15324.0,0.0,15324.0,1,15324,15324,15324
100304,19,2,0.005,15114,15122,8,15118.0,4.0,30236.0,2,15114,15114,15114
104201,20,1,0.0025,15233,15233,0,15233.0,0.0,15233.0,1,15233,15233,15233
101105,21,2,0.005,15018,15037,19,15027.5,9.5,30055.0,2,15018,15018,15018
101106,22,1,0.0025,14997,14997,0,14997.0,0.0,14997.0,1,14997,14997,14997
101101,23,1,0.0025,15108,15108,0,15108.0,0.0,15108.0,1,15108,15108,15108
104002,24,1,0.0025,15273,15273,0,15273.0,0.0,15273.0,1,15273,15273,15273
102705,25,1,0.0025,15264,15264,0,15264.0,0.0,15264.0,1,15264,15264,15264
103801,26,1,0.0025,15315,15315,0,15315.0,0.0,15315.0,1,15315,15315,15315
103005,27,1,0.0025,15322,15322,0,15322.0,0.0,15322.0,1,15322,15322,15322
100601,28,1,0.0025,15275,15275,0,15275.0,0.0,15275.0,1,15275,15275,15275
102303,29,1,0.0025,15277,15277,0,15277.0,0.0,15277.0,1,15277,15277,15277
104501,30,1,0.0025,15324,15324,0,15324.0,0.0,15324.0,1,15324,15324,15324
104401,31,1,0.0025,15170,15170,0,15170.0,0.0,15170.0,1,15170,15170,15170
102105,32,3,0.0075,14962,15200,238,15086.0,97.4200526928,45258.0,3,14962,14962,15096
101103,33,1,0.0025,15089,15089,0,15089.0,0.0,15089.0,1,15089,15089,15089
101901,34,1,0.0025,15330,15330,0,15330.0,0.0,15330.0,1,15330,15330,15330
104801,35,1,0.0025,15204,15204,0,15204.0,0.0,15204.0,1,15204,15204,15204
102107,36,1,0.0025,15132,15132,0,15132.0,0.0,15132.0,1,15132,15132,15132
101803,37,1,0.0025,15284,15284,0,15284.0,0.0,15284.0,1,15284,15284,15284
103903,38,1,0.0025,15294,15294,0,15294.0,0.0,15294.0,1,15294,15294,15294
102201,39,1,0.0025,15291,15291,0,15291.0,0.0,15291.0,1,15291,15291,15291
102302,40,1,0.0025,15252,15252,0,15252.0,0.0,15252.0,1,15252,15252,15252
105001,41,1,0.0025,15266,15266,0,15266.0,0.0,15266.0,1,15266,15266,15266
102401,42,1,0.0025,15180,15180,0,15180.0,0.0,15180.0,1,15180,15180,15180
104701,43,2,0.005,15223,15270,47,15246.5,23.5,30493.0,2,15223,15223,15223
102803,44,1,0.0025,15291,15291,0,15291.0,0.0,15291.0,1,15291,15291,15291
104902,45,1,0.0025,15141,15141,0,15141.0,0.0,15141.0,1,15141,15141,15141
104602,46,2,0.005,15125,15128,3,15126.5,1.5,30253.0,2,15125,15125,15125
