SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15329,15329,0,15329.0,0.0,15329.0,1,15329,15329,15329
104601,3,1,0.0025,15329,15329,0,15329.0,0.0,15329.0,1,15329,15329,15329
100302,5,1,0.0025,15292,15292,0,15292.0,0.0,15292.0,1,15292,15292,15292
100306,7,1,0.0025,15292,15292,0,15292.0,0.0,15292.0,1,15292,15292,15292
100303,12,1,0.0025,15280,15280,0,15280.0,0.0,15280.0,1,15280,15280,15280
104002,24,1,0.0025,15659,15659,0,15659.0,0.0,15659.0,1,15659,15659,15659
102303,29,1,0.0025,15659,15659,0,15659.0,0.0,15659.0,1,15659,15659,15659
102105,32,2,0.005,15102,15260,158,15181.0,79.0,30362.0,2,15102,15102,15102
102107,36,1,0.0025,15260,15260,0,15260.0,0.0,15260.0,1,15260,15260,15260
102302,40,1,0.0025,15592,15592,0,15592.0,0.0,15592.0,1,15592,15592,15592
105001,41,1,0.0025,15592,15592,0,15592.0,0.0,15592.0,1,15592,15592,15592
104602,46,2,0.005,15280,15292,12,15286.0,6.0,30572.0,2,15280,15280,15280
