TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,14948,15059,111,15003.5,55.5,30007.0,2,14948,14948,14948
800603,2,1,0.0025,15038,15038,0,15038.0,0.0,15038.0,1,15038,15038,15038
801904,3,2,0.005,15047,15054,7,15050.5,3.5,30101.0,2,15047,15047,15047
800905,4,4,0.01,15021,15049,28,15036.75,10.7790305687,60147.0,4,15021,15021,15033
800909,5,1,0.0025,14996,14996,0,14996.0,0.0,14996.0,1,14996,14996,14996
801701,6,3,0.0075,14964,15026,62,14986.6666667,27.9205221223,44960.0,3,14964,14964,14970
801903,7,1,0.0025,15039,15039,0,15039.0,0.0,15039.0,1,15039,15039,15039
800611,8,2,0.005,15007,15076,69,15041.5,34.5,30083.0,2,15007,15007,15007
801204,9,1,0.0025,15033,15033,0,15033.0,0.0,15033.0,1,15033,15033,15033
801101,10,2,0.005,14989,14996,7,14992.5,3.5,29985.0,2,14989,14989,14989
801302,11,4,0.01,14891,15040,149,14982.5,58.2172654803,59930.0,4,14891,14891,14974
802003,12,1,0.0025,15066,15066,0,15066.0,0.0,15066.0,1,15066,15066,15066
801215,13,1,0.0025,15099,15099,0,15099.0,0.0,15099.0,1,15099,15099,15099
801206,14,2,0.005,15065,15070,5,15067.5,2.5,30135.0,2,15065,15065,15065
801207,15,1,0.0025,14961,14961,0,14961.0,0.0,14961.0,1,14961,14961,14961
801217,16,1,0.0025,15103,15103,0,15103.0,0.0,15103.0,1,15103,15103,15103
802001,17,1,0.0025,15038,15038,0,15038.0,0.0,15038.0,1,15038,15038,15038
800305,18,2,0.005,15060,15061,1,15060.5,0.5,30121.0,2,15060,15060,15060
801105,19,4,0.01,14988,15101,113,15040.0,51.4927179318,60160.0,4,14988,14988,14990
801212,20,1,0.0025,15035,15035,0,15035.0,0.0,15035.0,1,15035,15035,15035
801003,21,2,0.005,15029,15036,7,15032.5,3.5,30065.0,2,15029,15029,15029
800302,22,3,0.0075,14876,15008,132,14935.3333333,54.7073019704,44806.0,3,14876,14876,14922
801208,23,1,0.0025,15055,15055,0,15055.0,0.0,15055.0,1,15055,15055,15055
800911,24,4,0.01,14866,15027,161,14975.25,63.7862641954,59901.0,4,14866,14866,15002
801107,25,3,0.0075,15019,15093,74,15059.3333333,30.5759527877,45178.0,3,15019,15019,15066
801213,26,1,0.0025,15165,15165,0,15165.0,0.0,15165.0,1,15165,15165,15165
800912,27,1,0.0025,15086,15086,0,15086.0,0.0,15086.0,1,15086,15086,15086
801218,28,1,0.0025,15052,15052,0,15052.0,0.0,15052.0,1,15052,15052,15052
802301,29,1,0.0025,15048,15048,0,15048.0,0.0,15048.0,1,15048,15048,15048
801301,30,5,0.0125,14985,15066,81,15038.4,30.7610142877,75192.0,5,14985,14985,15055
800906,31,3,0.0075,14991,15093,102,15040.6666667,41.6839963965,45122.0,3,14991,14991,15038
801216,32,1,0.0025,15090,15090,0,15090.0,0.0,15090.0,1,15090,15090,15090
801001,33,2,0.005,15009,15042,33,15025.5,16.5,30051.0,2,15009,15009,15009
801303,34,2,0.005,15066,15070,4,15068.0,2.0,30136.0,2,15066,15066,15066
802304,35,1,0.0025,15041,15041,0,15041.0,0.0,15041.0,1,15041,15041,15041
801203,36,1,0.0025,15075,15075,0,15075.0,0.0,15075.0,1,15075,15075,15075
801104,37,4,0.01,15001,15051,50,15032.75,19.1882125275,60131.0,4,15001,15001,15035
801214,38,3,0.0075,14932,15002,70,14962.0,29.4392028878,44886.0,3,14932,14932,14952
800407,39,1,0.0025,15012,15012,0,15012.0,0.0,15012.0,1,15012,15012,15012
800112,40,1,0.0025,15047,15047,0,15047.0,0.0,15047.0,1,15047,15047,15047
800304,41,4,0.01,14796,14966,170,14887.5,62.4239537357,59550.0,4,14796,14796,14872
800106,42,2,0.005,15082,15114,32,15098.0,16.0,30196.0,2,15082,15082,15082
800405,43,1,0.0025,15056,15056,0,15056.0,0.0,15056.0,1,15056,15056,15056
800115,44,1,0.0025,15003,15003,0,15003.0,0.0,15003.0,1,15003,15003,15003
801801,45,1,0.0025,14991,14991,0,14991.0,0.0,14991.0,1,14991,14991,14991
800303,46,1,0.0025,15025,15025,0,15025.0,0.0,15025.0,1,15025,15025,15025
801106,47,2,0.005,15014,15016,2,15015.0,1.0,30030.0,2,15014,15014,15014
801103,48,2,0.005,14968,15018,50,14993.0,25.0,29986.0,2,14968,14968,14968
800122,49,2,0.005,15057,15110,53,15083.5,26.5,30167.0,2,15057,15057,15057
802202,50,2,0.005,15071,15078,7,15074.5,3.5,30149.0,2,15071,15071,15071
801210,51,1,0.0025,14983,14983,0,14983.0,0.0,14983.0,1,14983,14983,14983
801002,52,1,0.0025,15003,15003,0,15003.0,0.0,15003.0,1,15003,15003,15003
802004,53,2,0.005,15080,15110,30,15095.0,15.0,30190.0,2,15080,15080,15080
802201,54,7,0.0175,14877,15104,227,14963.7142857,73.0434592471,104746.0,7,14877,14877,14976
801102,55,3,0.0075,14937,15024,87,14971.6666667,37.6504389826,44915.0,3,14937,14937,14954
800301,56,2,0.005,14936,14946,10,14941.0,5.0,29882.0,2,14936,14936,14936
800101,57,1,0.0025,15065,15065,0,15065.0,0.0,15065.0,1,15065,15065,15065
800119,58,1,0.0025,15078,15078,0,15078.0,0.0,15078.0,1,15078,15078,15078
800416,59,2,0.005,15081,15090,9,15085.5,4.5,30171.0,2,15081,15081,15081
800113,60,1,0.0025,15050,15050,0,15050.0,0.0,15050.0,1,15050,15050,15050
801202,61,3,0.0075,15042,15073,31,15062.3333333,14.3836326731,45187.0,3,15042,15042,15072
810602,62,4,0.01,15071,15091,20,15080.5,7.08872343938,60322.0,3,15080,15071,15080
810601,63,8,0.02,14989,15111,122,15050.5,40.1715073155,120404.0,8,14989,14989,15053
800807,64,2,0.005,15016,15084,68,15050.0,34.0,30100.0,2,15016,15016,15016
800204,65,3,0.0075,14884,15015,131,14944.3333333,53.9773615096,44833.0,3,14884,14884,14934
800501,66,2,0.005,14769,14932,163,14850.5,81.5,29701.0,2,14769,14769,14769
800120,67,3,0.0075,15075,15090,15,15083.3333333,6.23609564356,45250.0,3,15075,15075,15085
810301,68,2,0.005,14919,14923,4,14921.0,2.0,29842.0,2,14919,14919,14919
810603,69,3,0.0075,15064,15128,64,15087.6666667,28.6627904361,45263.0,3,15064,15064,15071
800201,70,2,0.005,14792,15022,230,14907.0,115.0,29814.0,2,14792,14792,14792
800205,71,1,0.0025,15050,15050,0,15050.0,0.0,15050.0,1,15050,15050,15050
800403,72,5,0.0125,14767,15113,346,14927.6,130.460108846,74638.0,5,14767,14767,14980
801209,73,1,0.0025,14980,14980,0,14980.0,0.0,14980.0,1,14980,14980,14980
800116,74,3,0.0075,14984,15087,103,15021.3333333,46.57848812,45064.0,3,14984,14984,14993
801803,75,3,0.0075,14979,15008,29,14995.0,12.0277457018,44985.0,3,14979,14979,14998
800410,76,1,0.0025,15148,15148,0,15148.0,0.0,15148.0,1,15148,15148,15148
800406,77,2,0.005,15017,15055,38,15036.0,19.0,30072.0,2,15017,15017,15017
800505,78,2,0.005,15002,15027,25,15014.5,12.5,30029.0,2,15002,15002,15002
800504,79,2,0.005,14835,15062,227,14948.5,113.5,29897.0,2,14835,14835,14835
800121,80,3,0.0075,15037,15115,78,15066.6666667,34.4705993892,45200.0,3,15037,15037,15048
801802,81,2,0.005,14908,15019,111,14963.5,55.5,29927.0,2,14908,14908,14908
800203,82,1,0.0025,15085,15085,0,15085.0,0.0,15085.0,1,15085,15085,15085
800404,83,1,0.0025,15142,15142,0,15142.0,0.0,15142.0,1,15142,15142,15142
800202,84,1,0.0025,15065,15065,0,15065.0,0.0,15065.0,1,15065,15065,15065
800806,85,1,0.0025,14929,14929,0,14929.0,0.0,14929.0,1,14929,14929,14929
802101,86,3,0.0075,14873,15066,193,14968.3333333,78.8091929211,44905.0,3,14873,14873,14966
802103,87,2,0.005,15025,15026,1,15025.5,0.5,30051.0,2,15025,15025,15025
