,addrcode,temperature
0,104605,34.31
1,104604,31.57
2,103704,35.29
3,100108,35.85
4,102005,35.85
5,100101,35.85
6,103701,35.29
7,100110,35.29
8,103702,35.29
9,100109,35.85
10,102004,35.85
11,101702,35.41
12,100805,35.29
13,104203,34.65
14,104202,31.05
15,104102,35.49
16,100111,35.29
17,100107,35.29
18,101904,35.83
19,101907,35.83
20,103703,35.29
21,103001,35.59
22,103002,35.59
23,104302,33.35
24,103802,35.85
25,102902,36.57
26,103604,36.57
27,101601,36.21
28,100801,34.03
29,102208,34.89
30,103902,34.89
31,101302,34.03
32,104502,34.73
33,104503,34.73
34,101903,35.83
35,101602,36.21
36,103004,35.59
37,102704,35.85
38,100308,32.45
39,102901,36.57
40,101801,36.21
41,100401,34.03
42,100204,35.29
43,103602,36.57
44,100203,35.29
45,100608,34.73
46,102007,35.85
47,100405,34.03
48,100404,34.03
49,101001,33.15
50,103003,35.59
51,102701,33.81
52,102502,36.57
53,101704,35.41
54,101802,34.03
55,101502,36.21
56,102206,36.21
57,103302,34.89
58,100702,34.03
59,100703,34.03
60,100704,34.03
61,103901,34.89
62,100102,36.21
63,102209,36.21
64,100403,34.03
65,102202,34.89
66,100402,34.03
67,100206,35.29
68,101902,35.85
69,102501,35.85
70,101401,35.29
71,103102,34.03
72,103203,34.57
73,101701,35.41
74,102503,35.85
75,101506,36.21
76,104001,33.63
77,104004,34.39
78,103501,33.63
79,100905,34.39
80,103103,30.49
81,102210,36.21
82,102207,34.89
83,100104,35.29
84,103301,34.89
85,102009,35.85
86,100202,35.29
87,102504,35.85
88,100201,35.29
89,101905,35.83
90,101102,33.15
91,102006,35.85
92,100701,34.03
93,104003,35.17
94,100802,34.03
95,100103,36.21
96,103401,34.87
97,101501,36.21
98,101303,34.03
99,102802,34.03
100,101507,36.21
101,101301,34.03
102,102801,34.03
103,100803,35.29
104,100105,35.85
105,100804,35.29
106,100106,35.29
107,103303,34.89
108,101505,36.21
109,103101,32.27
110,103202,34.57
111,103504,32.27
112,101204,30.49
113,102402,32.27
114,103503,32.27
115,101504,36.21
116,101203,30.49
117,101804,34.03
118,101503,36.21
119,103502,36.21
120,104301,33.35
121,104504,34.73
122,104901,29.85
