,addrcode,temperature
0,801304,28.28
1,800603,29.03
2,801904,30.14
3,800905,29.91
4,800909,30.55
5,801701,29.71
6,801903,30.29
7,800611,29.2
8,801204,29.03
9,801101,31.54
10,801302,26.36
11,802003,28.77
12,801215,29.49
13,801206,28.14
14,801207,27.67
15,801217,28.31
16,802001,29.99
17,800305,30.6
18,801105,30.42
19,801212,27.73
20,801003,30.76
21,800302,24.92
22,801208,28.77
23,800911,29.68
24,801107,30.04
25,801213,28.13
26,800912,30.35
27,801218,28.39
28,802301,29.11
29,801301,28.55
30,800906,29.09
31,801216,28.13
32,801001,30.2
33,801303,28.29
34,802304,28.85
35,801203,27.59
36,801104,30.97
37,801214,25.68
38,800407,31.35
39,800112,29.21
40,800304,26.55
41,800106,27.19
42,800405,31.49
43,800115,29.29
44,801801,30.91
45,800303,28.57
46,801106,31.16
47,801103,31.49
48,800122,29.03
49,802202,29.36
50,801210,29.17
51,801002,30.13
52,802004,28.87
53,802201,27.84
54,801102,30.9
55,800301,26.02
56,800101,27.73
57,800119,27.73
58,800416,30.8
59,800113,28.93
60,801202,28.08
61,810602,27.38
62,810601,27.71
63,800807,28.31
64,800204,25.4
65,800501,26.52
66,800120,27.32
67,810301,26.56
68,810603,27.51
69,800201,27.34
70,800205,28.17
71,800403,27.53
72,801209,26.59
73,800116,28.7
74,801803,30.81
75,800410,31.47
76,800406,30.48
77,800505,30.13
78,800504,28.23
79,800121,27.09
80,801802,31.38
81,800203,28.57
82,800404,30.71
83,800202,27.95
84,800806,28.67
85,802101,28.01
86,802103,27.55
87,800803,28.97
88,800503,27.06
89,800502,26.9
90,800801,29.43
91,802104,26.6
92,801403,26.11
93,801408,24.41
94,802102,25.71
95,801404,28.79
96,800802,28.37
97,801407,28.36
98,800811,27.35
99,801405,28.09
100,800813,28.51
101,800804,29.01
102,800409,28.76
103,801604,28.7
104,800704,28.31
105,801605,28.75
106,801602,27.63
107,801704,30.21
108,801702,28.97
109,801902,29.83
110,801703,30.79
111,801603,28.81
112,800910,26.74
113,801905,29.92
114,800701,30.48
115,800908,29.24
116,801503,26.84
117,801501,26.34
118,801502,28.9
119,801406,26.91
120,801409,27.17
121,801402,27.69
122,801610,27.51
123,800710,28.78
124,800705,26.17
125,801609,27.5
126,800707,28.02
127,810304,29.03
128,810405,28.65
129,810803,27.86
130,810403,29.05
131,810302,28.49
132,810305,27.95
133,810303,29.35
134,810404,28.29
135,810106,29.1
136,810801,30.21
137,810115,28.13
138,810406,29.01
139,810805,29.86
140,810701,29.02
141,810702,30.34
142,810703,29.62
143,810117,29.56
144,810704,28.75
145,810402,28.11
146,810401,28.33
147,810806,28.05
148,810116,29.23
149,810118,28.05
150,810804,29.71
151,810807,29.09
152,810204,30.26
153,810203,30.84
154,810201,30.17
155,810111,29.43
156,810506,28.44
157,810508,28.17
158,810509,29.27
159,810501,28.84
160,810202,30.12
161,810502,28.14
162,810505,27.73
163,810504,28.52
164,810105,29.61
165,810407,29.53
166,810103,29.85
167,810206,30.55
168,810808,30.28
169,810507,28.73
170,810503,28.05
171,810205,28.58
172,810604,28.76
173,802303,28.74
174,800904,30.49
175,800607,29.09
176,801611,28.91
177,801608,28.85
178,800606,28.39
179,800913,29.93
180,800601,29.63
181,800903,30.79
182,801305,28.26
183,801306,28.47
184,800902,29.17
185,800605,28.17
186,800612,29.35
187,801906,28.27
188,800613,28.72
189,801606,30.07
190,800706,29.5
191,800907,30.48
192,801601,29.5
193,800702,
194,800708,
195,800711,
196,801201,
197,810102,
