TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15112,15327,215,15219.5,107.5,30439.0,2,15112,15112,15112
800603,2,1,0.0025,15292,15292,0,15292.0,0.0,15292.0,1,15292,15292,15292
801904,3,2,0.005,15115,15175,60,15145.0,30.0,30290.0,2,15115,15115,15115
800905,4,4,0.01,15072,15176,104,15119.25,37.9563894489,60477.0,4,15072,15072,15103
800909,5,1,0.0025,15081,15081,0,15081.0,0.0,15081.0,1,15081,15081,15081
801701,6,3,0.0075,15080,15133,53,15105.6666667,21.6692306181,45317.0,3,15080,15080,15104
801903,7,1,0.0025,15187,15187,0,15187.0,0.0,15187.0,1,15187,15187,15187
800611,8,2,0.005,15281,15420,139,15350.5,69.5,30701.0,2,15281,15281,15281
801204,9,1,0.0025,15410,15410,0,15410.0,0.0,15410.0,1,15410,15410,15410
801101,10,2,0.005,15076,15116,40,15096.0,20.0,30192.0,2,15076,15076,15076
801302,11,4,0.01,14936,15127,191,15065.0,75.680248414,60260.0,4,14936,14936,15089
802003,12,1,0.0025,15286,15286,0,15286.0,0.0,15286.0,1,15286,15286,15286
801215,13,1,0.0025,15379,15379,0,15379.0,0.0,15379.0,1,15379,15379,15379
801206,14,2,0.005,15296,15370,74,15333.0,37.0,30666.0,2,15296,15296,15296
801207,15,1,0.0025,15386,15386,0,15386.0,0.0,15386.0,1,15386,15386,15386
801217,16,1,0.0025,15273,15273,0,15273.0,0.0,15273.0,1,15273,15273,15273
802001,17,1,0.0025,15344,15344,0,15344.0,0.0,15344.0,1,15344,15344,15344
800305,18,2,0.005,15170,15311,141,15240.5,70.5,30481.0,2,15170,15170,15170
801105,19,4,0.01,15071,15157,86,15102.0,34.3656805549,60408.0,4,15071,15071,15075
801212,20,1,0.0025,15315,15315,0,15315.0,0.0,15315.0,1,15315,15315,15315
801003,21,2,0.005,15092,15197,105,15144.5,52.5,30289.0,2,15092,15092,15092
800302,22,3,0.0075,14901,15066,165,14991.0,68.1909084849,44973.0,3,14901,14901,15006
801208,23,1,0.0025,15409,15409,0,15409.0,0.0,15409.0,1,15409,15409,15409
800911,24,4,0.01,14978,15226,248,15082.5,90.1013318437,60330.0,4,14978,14978,15053
801107,25,3,0.0075,15090,15140,50,15111.6666667,20.9496751506,45335.0,3,15090,15090,15105
801213,26,1,0.0025,15218,15218,0,15218.0,0.0,15218.0,1,15218,15218,15218
800912,27,1,0.0025,15093,15093,0,15093.0,0.0,15093.0,1,15093,15093,15093
801218,28,1,0.0025,15301,15301,0,15301.0,0.0,15301.0,1,15301,15301,15301
802301,29,1,0.0025,15303,15303,0,15303.0,0.0,15303.0,1,15303,15303,15303
801301,30,5,0.0125,14980,15432,452,15157.6,170.74261331,75788.0,5,14980,14980,15075
800906,31,3,0.0075,14888,15160,272,15010.3333333,112.713008221,45031.0,3,14888,14888,14983
801216,32,1,0.0025,15273,15273,0,15273.0,0.0,15273.0,1,15273,15273,15273
