SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15532,15532,0,15532.0,0.0,15532.0,1,15532,15532,15532
100112,2,1,0.0025,15736,15736,0,15736.0,0.0,15736.0,1,15736,15736,15736
104601,3,2,0.005,15333,15471,138,15402.0,69.0,30804.0,2,15333,15333,15333
104101,4,1,0.0025,15660,15660,0,15660.0,0.0,15660.0,1,15660,15660,15660
100302,5,2,0.005,15324,15341,17,15332.5,8.5,30665.0,2,15324,15324,15324
100502,6,1,0.0025,15648,15648,0,15648.0,0.0,15648.0,1,15648,15648,15648
100306,7,1,0.0025,15368,15368,0,15368.0,0.0,15368.0,1,15368,15368,15368
104603,8,1,0.0025,15536,15536,0,15536.0,0.0,15536.0,1,15536,15536,15536
100301,9,1,0.0025,15341,15341,0,15341.0,0.0,15341.0,1,15341,15341,15341
100305,10,1,0.0025,15428,15428,0,15428.0,0.0,15428.0,1,15428,15428,15428
101002,11,1,0.0025,15468,15468,0,15468.0,0.0,15468.0,1,15468,15468,15468
100303,12,1,0.0025,15309,15309,0,15309.0,0.0,15309.0,1,15309,15309,15309
104802,13,1,0.0025,15601,15601,0,15601.0,0.0,15601.0,1,15601,15601,15601
101104,14,1,0.0025,15532,15532,0,15532.0,0.0,15532.0,1,15532,15532,15532
102601,15,1,0.0025,15705,15705,0,15705.0,0.0,15705.0,1,15705,15705,15705
100307,16,1,0.0025,15383,15383,0,15383.0,0.0,15383.0,1,15383,15383,15383
103201,17,2,0.005,15520,15548,28,15534.0,14.0,31068.0,2,15520,15520,15520
103605,18,1,0.0025,15645,15645,0,15645.0,0.0,15645.0,1,15645,15645,15645
100304,19,2,0.005,15307,15313,6,15310.0,3.0,30620.0,2,15307,15307,15307
104201,20,1,0.0025,15597,15597,0,15597.0,0.0,15597.0,1,15597,15597,15597
101105,21,2,0.005,15446,15540,94,15493.0,47.0,30986.0,2,15446,15446,15446
101101,23,1,0.0025,15540,15540,0,15540.0,0.0,15540.0,1,15540,15540,15540
104002,24,1,0.0025,15674,15674,0,15674.0,0.0,15674.0,1,15674,15674,15674
102705,25,1,0.0025,15657,15657,0,15657.0,0.0,15657.0,1,15657,15657,15657
103801,26,1,0.0025,15696,15696,0,15696.0,0.0,15696.0,1,15696,15696,15696
103005,27,1,0.0025,15721,15721,0,15721.0,0.0,15721.0,1,15721,15721,15721
100601,28,1,0.0025,15619,15619,0,15619.0,0.0,15619.0,1,15619,15619,15619
102303,29,1,0.0025,15646,15646,0,15646.0,0.0,15646.0,1,15646,15646,15646
104501,30,1,0.0025,15672,15672,0,15672.0,0.0,15672.0,1,15672,15672,15672
104401,31,1,0.0025,15576,15576,0,15576.0,0.0,15576.0,1,15576,15576,15576
102105,32,3,0.0075,15349,15701,352,15542.6666667,145.859140574,46628.0,3,15349,15349,15578
101103,33,1,0.0025,15568,15568,0,15568.0,0.0,15568.0,1,15568,15568,15568
101901,34,1,0.0025,15707,15707,0,15707.0,0.0,15707.0,1,15707,15707,15707
104801,35,1,0.0025,15522,15522,0,15522.0,0.0,15522.0,1,15522,15522,15522
102107,36,1,0.0025,15560,15560,0,15560.0,0.0,15560.0,1,15560,15560,15560
101803,37,1,0.0025,15745,15745,0,15745.0,0.0,15745.0,1,15745,15745,15745
103903,38,1,0.0025,15649,15649,0,15649.0,0.0,15649.0,1,15649,15649,15649
102201,39,1,0.0025,15705,15705,0,15705.0,0.0,15705.0,1,15705,15705,15705
102302,40,1,0.0025,15633,15633,0,15633.0,0.0,15633.0,1,15633,15633,15633
105001,41,1,0.0025,15635,15635,0,15635.0,0.0,15635.0,1,15635,15635,15635
102401,42,1,0.0025,15549,15549,0,15549.0,0.0,15549.0,1,15549,15549,15549
104701,43,2,0.005,15522,15556,34,15539.0,17.0,31078.0,2,15522,15522,15522
102803,44,1,0.0025,15704,15704,0,15704.0,0.0,15704.0,1,15704,15704,15704
104902,45,1,0.0025,15605,15605,0,15605.0,0.0,15605.0,1,15605,15605,15605
104602,46,2,0.005,15321,15353,32,15337.0,16.0,30674.0,2,15321,15321,15321
