SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15316,15316,0,15316.0,0.0,15316.0,1,15316,15316,15316
100112,2,1,0.0025,15379,15379,0,15379.0,0.0,15379.0,1,15379,15379,15379
104601,3,2,0.005,15219,15297,78,15258.0,39.0,30516.0,2,15219,15219,15219
104101,4,1,0.0025,15410,15410,0,15410.0,0.0,15410.0,1,15410,15410,15410
100302,5,2,0.005,15171,15172,1,15171.5,0.5,30343.0,2,15171,15171,15171
100502,6,1,0.0025,15347,15347,0,15347.0,0.0,15347.0,1,15347,15347,15347
100306,7,1,0.0025,15280,15280,0,15280.0,0.0,15280.0,1,15280,15280,15280
104603,8,1,0.0025,15340,15340,0,15340.0,0.0,15340.0,1,15340,15340,15340
100301,9,1,0.0025,15239,15239,0,15239.0,0.0,15239.0,1,15239,15239,15239
100305,10,1,0.0025,15295,15295,0,15295.0,0.0,15295.0,1,15295,15295,15295
101002,11,1,0.0025,15269,15269,0,15269.0,0.0,15269.0,1,15269,15269,15269
100303,12,1,0.0025,15204,15204,0,15204.0,0.0,15204.0,1,15204,15204,15204
104802,13,1,0.0025,15424,15424,0,15424.0,0.0,15424.0,1,15424,15424,15424
101104,14,1,0.0025,15194,15194,0,15194.0,0.0,15194.0,1,15194,15194,15194
102601,15,1,0.0025,15358,15358,0,15358.0,0.0,15358.0,1,15358,15358,15358
100307,16,1,0.0025,15203,15203,0,15203.0,0.0,15203.0,1,15203,15203,15203
103201,17,2,0.005,15248,15298,50,15273.0,25.0,30546.0,2,15248,15248,15248
103605,18,1,0.0025,15437,15437,0,15437.0,0.0,15437.0,1,15437,15437,15437
100304,19,2,0.005,15117,15154,37,15135.5,18.5,30271.0,2,15117,15117,15117
104201,20,1,0.0025,15355,15355,0,15355.0,0.0,15355.0,1,15355,15355,15355
101105,21,2,0.005,15189,15224,35,15206.5,17.5,30413.0,2,15189,15189,15189
101106,22,1,0.0025,15213,15213,0,15213.0,0.0,15213.0,1,15213,15213,15213
101101,23,1,0.0025,15232,15232,0,15232.0,0.0,15232.0,1,15232,15232,15232
104002,24,1,0.0025,15419,15419,0,15419.0,0.0,15419.0,1,15419,15419,15419
102705,25,1,0.0025,15351,15351,0,15351.0,0.0,15351.0,1,15351,15351,15351
103801,26,1,0.0025,15402,15402,0,15402.0,0.0,15402.0,1,15402,15402,15402
103005,27,1,0.0025,15444,15444,0,15444.0,0.0,15444.0,1,15444,15444,15444
100601,28,1,0.0025,15281,15281,0,15281.0,0.0,15281.0,1,15281,15281,15281
102303,29,1,0.0025,15418,15418,0,15418.0,0.0,15418.0,1,15418,15418,15418
104501,30,1,0.0025,15326,15326,0,15326.0,0.0,15326.0,1,15326,15326,15326
104401,31,1,0.0025,15211,15211,0,15211.0,0.0,15211.0,1,15211,15211,15211
102105,32,3,0.0075,15095,15263,168,15185.3333333,69.1680722748,45556.0,3,15095,15095,15198
101103,33,1,0.0025,15262,15262,0,15262.0,0.0,15262.0,1,15262,15262,15262
101901,34,1,0.0025,15375,15375,0,15375.0,0.0,15375.0,1,15375,15375,15375
104801,35,1,0.0025,15389,15389,0,15389.0,0.0,15389.0,1,15389,15389,15389
102107,36,1,0.0025,15271,15271,0,15271.0,0.0,15271.0,1,15271,15271,15271
101803,37,1,0.0025,15312,15312,0,15312.0,0.0,15312.0,1,15312,15312,15312
103903,38,1,0.0025,15288,15288,0,15288.0,0.0,15288.0,1,15288,15288,15288
102201,39,1,0.0025,15358,15358,0,15358.0,0.0,15358.0,1,15358,15358,15358
102302,40,1,0.0025,15383,15383,0,15383.0,0.0,15383.0,1,15383,15383,15383
105001,41,1,0.0025,15373,15373,0,15373.0,0.0,15373.0,1,15373,15373,15373
102401,42,1,0.0025,15149,15149,0,15149.0,0.0,15149.0,1,15149,15149,15149
104701,43,2,0.005,15207,15266,59,15236.5,29.5,30473.0,2,15207,15207,15207
102803,44,1,0.0025,15297,15297,0,15297.0,0.0,15297.0,1,15297,15297,15297
104902,45,1,0.0025,15228,15228,0,15228.0,0.0,15228.0,1,15228,15228,15228
104602,46,2,0.005,15254,15254,0,15254.0,0.0,30508.0,1,15254,15254,15254
