SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15192,15192,0,15192.0,0.0,15192.0,1,15192,15192,15192
100112,2,1,0.0025,15332,15332,0,15332.0,0.0,15332.0,1,15332,15332,15332
104601,3,2,0.005,14855,15194,339,15024.5,169.5,30049.0,2,14855,14855,14855
100302,5,2,0.005,14935,14960,25,14947.5,12.5,29895.0,2,14935,14935,14935
100502,6,1,0.0025,15206,15206,0,15206.0,0.0,15206.0,1,15206,15206,15206
100306,7,1,0.0025,15022,15022,0,15022.0,0.0,15022.0,1,15022,15022,15022
104603,8,1,0.0025,15176,15176,0,15176.0,0.0,15176.0,1,15176,15176,15176
100301,9,1,0.0025,14995,14995,0,14995.0,0.0,14995.0,1,14995,14995,14995
100305,10,1,0.0025,15016,15016,0,15016.0,0.0,15016.0,1,15016,15016,15016
101002,11,1,0.0025,15149,15149,0,15149.0,0.0,15149.0,1,15149,15149,15149
100303,12,1,0.0025,14991,14991,0,14991.0,0.0,14991.0,1,14991,14991,14991
104802,13,1,0.0025,15143,15143,0,15143.0,0.0,15143.0,1,15143,15143,15143
101104,14,1,0.0025,15008,15008,0,15008.0,0.0,15008.0,1,15008,15008,15008
102601,15,1,0.0025,15332,15332,0,15332.0,0.0,15332.0,1,15332,15332,15332
100307,16,1,0.0025,15013,15013,0,15013.0,0.0,15013.0,1,15013,15013,15013
103201,17,2,0.005,15175,15194,19,15184.5,9.5,30369.0,2,15175,15175,15175
100304,19,2,0.005,14951,15006,55,14978.5,27.5,29957.0,2,14951,14951,14951
104201,20,1,0.0025,15223,15223,0,15223.0,0.0,15223.0,1,15223,15223,15223
101105,21,2,0.005,14983,15004,21,14993.5,10.5,29987.0,2,14983,14983,14983
101106,22,1,0.0025,14928,14928,0,14928.0,0.0,14928.0,1,14928,14928,14928
101101,23,1,0.0025,14991,14991,0,14991.0,0.0,14991.0,1,14991,14991,14991
104002,24,1,0.0025,15138,15138,0,15138.0,0.0,15138.0,1,15138,15138,15138
103801,26,1,0.0025,15323,15323,0,15323.0,0.0,15323.0,1,15323,15323,15323
103005,27,1,0.0025,15323,15323,0,15323.0,0.0,15323.0,1,15323,15323,15323
100601,28,1,0.0025,15210,15210,0,15210.0,0.0,15210.0,1,15210,15210,15210
102303,29,1,0.0025,15138,15138,0,15138.0,0.0,15138.0,1,15138,15138,15138
104501,30,1,0.0025,15332,15332,0,15332.0,0.0,15332.0,1,15332,15332,15332
104401,31,1,0.0025,15163,15163,0,15163.0,0.0,15163.0,1,15163,15163,15163
102105,32,3,0.0075,14839,15232,393,14992.3333333,171.663106759,44977.0,3,14839,14839,14906
101103,33,1,0.0025,15006,15006,0,15006.0,0.0,15006.0,1,15006,15006,15006
101901,34,1,0.0025,15324,15324,0,15324.0,0.0,15324.0,1,15324,15324,15324
104801,35,1,0.0025,15143,15143,0,15143.0,0.0,15143.0,1,15143,15143,15143
102107,36,1,0.0025,14872,14872,0,14872.0,0.0,14872.0,1,14872,14872,14872
101803,37,1,0.0025,15262,15262,0,15262.0,0.0,15262.0,1,15262,15262,15262
103903,38,1,0.0025,15170,15170,0,15170.0,0.0,15170.0,1,15170,15170,15170
102201,39,1,0.0025,15280,15280,0,15280.0,0.0,15280.0,1,15280,15280,15280
102401,42,1,0.0025,15232,15232,0,15232.0,0.0,15232.0,1,15232,15232,15232
104701,43,2,0.005,15176,15197,21,15186.5,10.5,30373.0,2,15176,15176,15176
102803,44,1,0.0025,15243,15243,0,15243.0,0.0,15243.0,1,15243,15243,15243
104902,45,1,0.0025,15226,15226,0,15226.0,0.0,15226.0,1,15226,15226,15226
104602,46,2,0.005,14918,15029,111,14973.5,55.5,29947.0,2,14918,14918,14918
