SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15286,15286,0,15286.0,0.0,15286.0,1,15286,15286,15286
100112,2,1,0.0025,15378,15378,0,15378.0,0.0,15378.0,1,15378,15378,15378
104601,3,2,0.005,15260,15275,15,15267.5,7.5,30535.0,2,15260,15260,15260
104101,4,1,0.0025,15418,15418,0,15418.0,0.0,15418.0,1,15418,15418,15418
100302,5,2,0.005,15081,15243,162,15162.0,81.0,30324.0,2,15081,15081,15081
100502,6,1,0.0025,15375,15375,0,15375.0,0.0,15375.0,1,15375,15375,15375
100306,7,1,0.0025,15287,15287,0,15287.0,0.0,15287.0,1,15287,15287,15287
104603,8,1,0.0025,15354,15354,0,15354.0,0.0,15354.0,1,15354,15354,15354
100301,9,1,0.0025,15175,15175,0,15175.0,0.0,15175.0,1,15175,15175,15175
100305,10,1,0.0025,15301,15301,0,15301.0,0.0,15301.0,1,15301,15301,15301
101002,11,1,0.0025,15310,15310,0,15310.0,0.0,15310.0,1,15310,15310,15310
100303,12,1,0.0025,15197,15197,0,15197.0,0.0,15197.0,1,15197,15197,15197
104802,13,1,0.0025,15309,15309,0,15309.0,0.0,15309.0,1,15309,15309,15309
101104,14,1,0.0025,15180,15180,0,15180.0,0.0,15180.0,1,15180,15180,15180
102601,15,1,0.0025,15464,15464,0,15464.0,0.0,15464.0,1,15464,15464,15464
100307,16,1,0.0025,15218,15218,0,15218.0,0.0,15218.0,1,15218,15218,15218
103201,17,2,0.005,15309,15358,49,15333.5,24.5,30667.0,2,15309,15309,15309
103605,18,1,0.0025,15425,15425,0,15425.0,0.0,15425.0,1,15425,15425,15425
100304,19,2,0.005,15194,15208,14,15201.0,7.0,30402.0,2,15194,15194,15194
104201,20,1,0.0025,15364,15364,0,15364.0,0.0,15364.0,1,15364,15364,15364
101105,21,2,0.005,15151,15202,51,15176.5,25.5,30353.0,2,15151,15151,15151
101106,22,1,0.0025,15140,15140,0,15140.0,0.0,15140.0,1,15140,15140,15140
101101,23,1,0.0025,15220,15220,0,15220.0,0.0,15220.0,1,15220,15220,15220
104002,24,1,0.0025,15325,15325,0,15325.0,0.0,15325.0,1,15325,15325,15325
102705,25,1,0.0025,15402,15402,0,15402.0,0.0,15402.0,1,15402,15402,15402
103801,26,1,0.0025,15443,15443,0,15443.0,0.0,15443.0,1,15443,15443,15443
103005,27,1,0.0025,15450,15450,0,15450.0,0.0,15450.0,1,15450,15450,15450
100601,28,1,0.0025,15356,15356,0,15356.0,0.0,15356.0,1,15356,15356,15356
102303,29,1,0.0025,15322,15322,0,15322.0,0.0,15322.0,1,15322,15322,15322
104501,30,1,0.0025,15414,15414,0,15414.0,0.0,15414.0,1,15414,15414,15414
104401,31,1,0.0025,15254,15254,0,15254.0,0.0,15254.0,1,15254,15254,15254
102105,32,3,0.0075,15139,15359,220,15248.6666667,89.8158610097,45746.0,3,15139,15139,15248
101103,33,1,0.0025,15219,15219,0,15219.0,0.0,15219.0,1,15219,15219,15219
101901,34,1,0.0025,15354,15354,0,15354.0,0.0,15354.0,1,15354,15354,15354
104801,35,1,0.0025,15245,15245,0,15245.0,0.0,15245.0,1,15245,15245,15245
102107,36,1,0.0025,15226,15226,0,15226.0,0.0,15226.0,1,15226,15226,15226
101803,37,1,0.0025,15421,15421,0,15421.0,0.0,15421.0,1,15421,15421,15421
103903,38,1,0.0025,15395,15395,0,15395.0,0.0,15395.0,1,15395,15395,15395
102201,39,1,0.0025,15373,15373,0,15373.0,0.0,15373.0,1,15373,15373,15373
102302,40,1,0.0025,15337,15337,0,15337.0,0.0,15337.0,1,15337,15337,15337
105001,41,1,0.0025,15346,15346,0,15346.0,0.0,15346.0,1,15346,15346,15346
102401,42,1,0.0025,15366,15366,0,15366.0,0.0,15366.0,1,15366,15366,15366
104701,43,2,0.005,15325,15348,23,15336.5,11.5,30673.0,2,15325,15325,15325
102803,44,1,0.0025,15432,15432,0,15432.0,0.0,15432.0,1,15432,15432,15432
104902,45,1,0.0025,15404,15404,0,15404.0,0.0,15404.0,1,15404,15404,15404
104602,46,2,0.005,15220,15284,64,15252.0,32.0,30504.0,2,15220,15220,15220
