,addrcode,temperature
0,100508,38.27
1,100112,38.73
2,104601,37.37
3,104101,38.31
4,100302,30.55
5,100502,38.27
6,100306,30.49
7,104603,38.57
8,100301,29.63
9,100303,33.43
10,104802,37.63
11,102601,38.79
12,100307,29.63
13,103201,39.45
14,103605,38.75
15,100304,30.19
16,104201,37.85
17,104002,38.51
18,102705,38.39
19,103801,38.63
20,103005,38.63
21,100601,38.87
22,102303,35.83
23,104501,38.87
24,104401,38.87
25,102105,36.05
26,101901,37.73
27,104801,35.15
28,102107,38.07
29,101803,38.67
30,103903,39.45
31,102201,39.25
32,102302,37.75
33,105001,38.37
34,102401,38.03
35,104701,38.65
36,102803,38.57
37,104902,37.93
38,104602,32.05
39,100305,
40,101002,
41,101104,
42,101105,
43,101106,
44,101101,
45,101103,
