TB_IDN,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
801304,1,2,0.005,15239,15306,67,15272.5,33.5,30545.0,2,15239,15239,15239
800603,2,1,0.0025,15294,15294,0,15294.0,0.0,15294.0,1,15294,15294,15294
801904,3,2,0.005,15209,15211,2,15210.0,1.0,30420.0,2,15209,15209,15209
800905,4,4,0.01,15163,15214,51,15193.0,20.2854627751,60772.0,4,15163,15163,15186
800909,5,1,0.0025,15194,15194,0,15194.0,0.0,15194.0,1,15194,15194,15194
801701,6,3,0.0075,15141,15164,23,15151.0,9.6263527188,45453.0,3,15141,15141,15148
801903,7,1,0.0025,15248,15248,0,15248.0,0.0,15248.0,1,15248,15248,15248
800611,8,1,0.0025,15277,15277,0,15277.0,0.0,15277.0,1,15277,15277,15277
801204,9,1,0.0025,15271,15271,0,15271.0,0.0,15271.0,1,15271,15271,15271
801101,10,2,0.005,15126,15130,4,15128.0,2.0,30256.0,2,15126,15126,15126
801302,11,4,0.01,14860,15177,317,15057.25,126.18711305,60229.0,4,14860,14860,15035
802003,12,1,0.0025,15262,15262,0,15262.0,0.0,15262.0,1,15262,15262,15262
801215,13,1,0.0025,15380,15380,0,15380.0,0.0,15380.0,1,15380,15380,15380
801206,14,2,0.005,15265,15452,187,15358.5,93.5,30717.0,2,15265,15265,15265
801207,15,1,0.0025,15306,15306,0,15306.0,0.0,15306.0,1,15306,15306,15306
801217,16,1,0.0025,15308,15308,0,15308.0,0.0,15308.0,1,15308,15308,15308
802001,17,1,0.0025,15291,15291,0,15291.0,0.0,15291.0,1,15291,15291,15291
800305,18,2,0.005,15232,15345,113,15288.5,56.5,30577.0,2,15232,15232,15232
801105,19,4,0.01,15177,15357,180,15241.5,70.3011379709,60966.0,4,15177,15177,15194
801212,20,1,0.0025,15116,15116,0,15116.0,0.0,15116.0,1,15116,15116,15116
801003,21,2,0.005,15212,15256,44,15234.0,22.0,30468.0,2,15212,15212,15212
800302,22,1,0.0025,15201,15201,0,15201.0,0.0,15201.0,1,15201,15201,15201
801208,23,1,0.0025,15393,15393,0,15393.0,0.0,15393.0,1,15393,15393,15393
800911,24,4,0.01,15072,15173,101,15140.5,40.9542427595,60562.0,4,15072,15072,15146
801107,25,3,0.0075,14815,15139,324,14939.6666667,142.420348109,44819.0,3,14815,14815,14865
801213,26,1,0.0025,15385,15385,0,15385.0,0.0,15385.0,1,15385,15385,15385
800912,27,1,0.0025,15198,15198,0,15198.0,0.0,15198.0,1,15198,15198,15198
802301,29,1,0.0025,15398,15398,0,15398.0,0.0,15398.0,1,15398,15398,15398
801301,30,5,0.0125,15178,15358,180,15253.8,59.485796624,76269.0,5,15178,15178,15238
800906,31,3,0.0075,14960,15270,310,15137.3333333,130.438576434,45412.0,3,14960,14960,15182
801216,32,1,0.0025,15151,15151,0,15151.0,0.0,15151.0,1,15151,15151,15151
801001,33,2,0.005,15188,15237,49,15212.5,24.5,30425.0,2,15188,15188,15188
801303,34,2,0.005,15212,15325,113,15268.5,56.5,30537.0,2,15212,15212,15212
802304,35,1,0.0025,15271,15271,0,15271.0,0.0,15271.0,1,15271,15271,15271
801203,36,1,0.0025,15342,15342,0,15342.0,0.0,15342.0,1,15342,15342,15342
801104,37,3,0.0075,15006,15101,95,15046.0,40.207793606,45138.0,3,15006,15006,15031
801214,38,3,0.0075,15075,15275,200,15149.0,89.5470081391,45447.0,3,15075,15075,15097
800407,39,1,0.0025,15196,15196,0,15196.0,0.0,15196.0,1,15196,15196,15196
800112,40,1,0.0025,15238,15238,0,15238.0,0.0,15238.0,1,15238,15238,15238
800304,41,4,0.01,15067,15177,110,15136.75,42.6753734606,60547.0,4,15067,15067,15138
