,addrcode,temperature
0,800603,30.79
1,800905,26.65
2,801701,27.6
3,801903,29.03
4,801302,26.44
5,802003,28.89
6,801212,30.27
7,801107,27.45
8,801303,29.11
9,802304,29.15
10,801104,27.73
11,801214,30.81
12,801210,30.27
13,802004,28.89
14,810301,26.35
15,800806,31.49
16,802101,30.52
17,802103,27.55
18,800803,29.43
19,800503,27.2
20,802104,29.34
21,801403,32.65
22,801408,27.31
23,802102,26.56
24,801404,33.49
25,800802,30.39
26,801407,29.58
27,800811,31.8
28,801405,33.95
29,800704,27.85
30,801704,28.47
31,801702,28.41
32,801703,28.59
33,801501,27.34
34,801406,30.95
35,801409,31.33
36,801402,33.7
37,800702,26.51
38,800705,28.63
39,800708,29.51
40,800707,29.19
41,800711,29.91
42,810405,32.57
43,810803,29.09
44,810302,26.97
45,810305,26.96
46,810404,27.95
47,810106,25.15
48,810801,33.87
49,810115,28.56
50,810406,27.4
51,810701,28.23
52,810702,27.98
53,810703,27.33
54,810117,28.8
55,810704,27.93
56,810401,30.63
57,810806,28.35
58,810116,29.07
59,810118,30.77
60,810804,34.33
61,810807,30.85
62,810204,22.89
63,810203,22.44
64,810201,27.28
65,810111,23.95
66,810501,8.51
67,810502,13.99
68,810105,23.95
69,810407,28.18
70,810103,29.09
71,810206,27.73
72,810808,30.23
73,800904,26.25
74,801611,30.33
75,801608,30.33
76,800606,30.53
77,800913,26.51
78,800601,29.27
79,800605,30.53
80,800612,30.29
81,801606,30.43
82,800706,29.09
83,801601,30.43
84,801304,
85,801904,
86,800909,
87,800611,
88,801204,
89,801101,
90,801215,
91,801206,
92,801207,
93,801217,
94,802001,
95,800305,
96,801105,
97,801003,
98,800302,
99,801208,
100,800911,
101,801213,
102,800912,
103,801218,
104,802301,
105,801301,
106,800906,
107,801216,
108,801001,
109,801203,
110,800407,
111,800112,
112,800304,
113,800106,
114,800405,
115,800115,
116,801801,
117,800303,
118,801106,
119,801103,
120,800122,
121,802202,
122,801002,
123,802201,
124,801102,
125,800301,
126,800101,
127,800119,
128,800416,
129,800113,
130,801202,
131,810602,
132,810601,
133,800807,
134,800204,
135,800501,
136,800120,
137,810603,
138,800201,
139,800205,
140,800403,
141,801209,
142,800116,
143,801803,
144,800410,
145,800406,
146,800505,
147,800504,
148,800121,
149,801802,
150,800203,
151,800404,
152,800202,
153,800502,
154,800801,
155,800813,
156,800804,
157,800409,
158,801604,
159,801605,
160,801602,
161,801902,
162,801603,
163,800910,
164,801905,
165,800701,
166,800908,
167,801503,
168,801502,
169,801610,
170,800710,
171,801609,
172,810304,
173,810403,
174,810303,
175,810805,
176,810402,
177,810506,
178,810508,
179,810509,
180,810202,
181,810505,
182,810504,
183,810507,
184,810503,
185,810205,
186,810604,
187,802303,
188,800607,
189,800903,
190,801305,
191,801306,
192,800902,
193,801906,
194,800613,
195,800907,
196,801201,
197,810102,
