SCODE_BMA,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
100508,1,1,0.0025,15202,15202,0,15202.0,0.0,15202.0,1,15202,15202,15202
100112,2,1,0.0025,15494,15494,0,15494.0,0.0,15494.0,1,15494,15494,15494
104601,3,2,0.005,15163,15329,166,15246.0,83.0,30492.0,2,15163,15163,15163
104101,4,1,0.0025,15479,15479,0,15479.0,0.0,15479.0,1,15479,15479,15479
100302,5,2,0.005,15119,15149,30,15134.0,15.0,30268.0,2,15119,15119,15119
100502,6,1,0.0025,15416,15416,0,15416.0,0.0,15416.0,1,15416,15416,15416
100306,7,1,0.0025,15159,15159,0,15159.0,0.0,15159.0,1,15159,15159,15159
104603,8,1,0.0025,15191,15191,0,15191.0,0.0,15191.0,1,15191,15191,15191
100301,9,1,0.0025,15181,15181,0,15181.0,0.0,15181.0,1,15181,15181,15181
100305,10,1,0.0025,15156,15156,0,15156.0,0.0,15156.0,1,15156,15156,15156
101002,11,1,0.0025,15163,15163,0,15163.0,0.0,15163.0,1,15163,15163,15163
100303,12,1,0.0025,15150,15150,0,15150.0,0.0,15150.0,1,15150,15150,15150
104802,13,1,0.0025,15468,15468,0,15468.0,0.0,15468.0,1,15468,15468,15468
101104,14,1,0.0025,15178,15178,0,15178.0,0.0,15178.0,1,15178,15178,15178
102601,15,1,0.0025,15493,15493,0,15493.0,0.0,15493.0,1,15493,15493,15493
100307,16,1,0.0025,15156,15156,0,15156.0,0.0,15156.0,1,15156,15156,15156
103201,17,2,0.005,15329,15385,56,15357.0,28.0,30714.0,2,15329,15329,15329
103605,18,1,0.0025,15481,15481,0,15481.0,0.0,15481.0,1,15481,15481,15481
100304,19,2,0.005,15155,15166,11,15160.5,5.5,30321.0,2,15155,15155,15155
104201,20,1,0.0025,15387,15387,0,15387.0,0.0,15387.0,1,15387,15387,15387
101105,21,2,0.005,15174,15203,29,15188.5,14.5,30377.0,2,15174,15174,15174
101106,22,1,0.0025,15187,15187,0,15187.0,0.0,15187.0,1,15187,15187,15187
101101,23,1,0.0025,15234,15234,0,15234.0,0.0,15234.0,1,15234,15234,15234
104002,24,1,0.0025,15475,15475,0,15475.0,0.0,15475.0,1,15475,15475,15475
102705,25,1,0.0025,15253,15253,0,15253.0,0.0,15253.0,1,15253,15253,15253
103801,26,1,0.0025,15484,15484,0,15484.0,0.0,15484.0,1,15484,15484,15484
103005,27,1,0.0025,15511,15511,0,15511.0,0.0,15511.0,1,15511,15511,15511
100601,28,1,0.0025,15394,15394,0,15394.0,0.0,15394.0,1,15394,15394,15394
102303,29,1,0.0025,15433,15433,0,15433.0,0.0,15433.0,1,15433,15433,15433
104501,30,1,0.0025,15452,15452,0,15452.0,0.0,15452.0,1,15452,15452,15452
104401,31,1,0.0025,15373,15373,0,15373.0,0.0,15373.0,1,15373,15373,15373
102105,32,3,0.0075,15025,15478,453,15300.0,197.24603925,45900.0,3,15025,15025,15397
101103,33,1,0.0025,15276,15276,0,15276.0,0.0,15276.0,1,15276,15276,15276
101901,34,1,0.0025,15487,15487,0,15487.0,0.0,15487.0,1,15487,15487,15487
102107,36,1,0.0025,15151,15151,0,15151.0,0.0,15151.0,1,15151,15151,15151
101803,37,1,0.0025,15480,15480,0,15480.0,0.0,15480.0,1,15480,15480,15480
103903,38,1,0.0025,15452,15452,0,15452.0,0.0,15452.0,1,15452,15452,15452
102201,39,1,0.0025,15511,15511,0,15511.0,0.0,15511.0,1,15511,15511,15511
102302,40,1,0.0025,15487,15487,0,15487.0,0.0,15487.0,1,15487,15487,15487
105001,41,1,0.0025,15483,15483,0,15483.0,0.0,15483.0,1,15483,15483,15483
102401,42,1,0.0025,15360,15360,0,15360.0,0.0,15360.0,1,15360,15360,15360
104701,43,2,0.005,15345,15414,69,15379.5,34.5,30759.0,2,15345,15345,15345
102803,44,1,0.0025,15488,15488,0,15488.0,0.0,15488.0,1,15488,15488,15488
104902,45,1,0.0025,15405,15405,0,15405.0,0.0,15405.0,1,15405,15405,15405
104602,46,2,0.005,15154,15272,118,15213.0,59.0,30426.0,2,15154,15154,15154
