,addrcode,temperature
0,801205,27.13
1,802302,25.97
2,801211,27.17
3,800102,
4,802203,26.35
5,800103,
6,800118,
7,800401,28.87
8,800108,25.87
9,800114,
10,802002,
11,800415,27.75
12,800810,
13,800107,26.03
14,800809,26.67
15,800709,23.55
16,801901,23.91
17,800703,27.27
18,801401,25.27
19,810802,23.11
20,810101,25.91
21,800610,28.03
22,800901,28.75
23,800604,27.33
24,801607,27.39
