,addrcode,temperature
0,104601,33.55
1,100302,34.39
2,100306,34.39
3,100303,31.89
4,100304,31.89
5,103005,39.97
6,102105,30.76
7,102107,33.53
8,102401,38.71
9,104701,38.71
10,104902,38.65
11,104602,33.26
12,100508,
13,100112,
14,104101,
15,100502,
16,104603,
17,100301,
18,100305,
19,101002,
20,104802,
21,101104,
22,102601,
23,100307,
24,103201,
25,103605,
26,104201,
27,101105,
28,101106,
29,101101,
30,104002,
31,102705,
32,103801,
33,100601,
34,102303,
35,104501,
36,104401,
37,101103,
38,101901,
39,104801,
40,101803,
41,103903,
42,102201,
43,102302,
44,105001,
45,102803,
