,addrcode,Week,Year,predicted,actual,different
0,8001,7,2017,0.6647727689226622,0.59705057,0.06772219892266229
1,8001,8,2017,0.1927304271034368,0.5721734629999999,0.37944303589656314
2,8001,9,2017,0.29383654566540673,0.534857802,0.24102125633459326
3,8001,10,2017,0.17757172948253835,0.59705057,0.4194788405174616
4,8001,11,2017,0.4252740325864252,0.646804784,0.22153075141357476
5,8001,12,2017,0.5258238598102843,0.6965589990000001,0.17073513918971572
6,8001,13,2017,0.4762989822674593,0.634366231,0.1580672487325407
7,8001,14,2017,0.4006181814008473,0.609489124,0.20887094259915268
8,8001,15,2017,0.5210426654405571,0.684120445,0.16307777955944291
9,8001,16,2017,0.4747086155453138,0.659243338,0.18453472245468622
10,8001,17,2017,0.5584476441228154,0.708997552,0.15054990787718459
11,8001,18,2017,0.15509823856770028,0.6965589990000001,0.5414607604322998
12,8001,19,2017,0.4364973763297838,0.671681891,0.23518451467021617
13,8001,20,2017,0.5210895720193861,0.6219276770000001,0.10083810498061396
14,8001,21,2017,0.4817989739760548,0.5721734629999999,0.09037448902394513
15,8001,22,2017,0.5898684196732519,0.6219276770000001,0.03205925732674819
16,8001,23,2017,0.26198743780062816,0.5721734629999999,0.3101860251993718
17,8001,24,2017,0.32525929148362964,0.460226481,0.13496718951637038
18,8001,25,2017,0.4786814760255214,0.509980695,0.03129921897447857
19,8001,26,2017,0.3454454385219059,0.547296356,0.20185091747809414
20,8001,27,2017,0.3316294747649521,0.8333830870000001,0.501753612235048
21,8001,28,2017,0.33805779804752606,0.783628873,0.4455710749524739
22,8001,29,2017,0.3317529202912718,0.7587517659999999,0.42699884570872815
23,8001,30,2017,0.4341312911261153,0.646804785,0.21267349387388473
24,8001,31,2017,0.43064659547018497,0.684120445,0.25347384952981505
25,8001,32,2017,0.6160326258827115,0.708997552,0.09296492611728857
26,8001,33,2017,0.5172594416552125,0.609489124,0.09222968234478746
27,8001,34,2017,0.4540314498337936,0.497542142,0.0435106921662064
28,8001,35,2017,0.3174779600754858,0.472665035,0.15518707492451422
29,8001,36,2017,0.5654155739136365,0.5099806960000001,0.05543487791363644
30,8001,37,2017,0.3796398987334815,0.584612017,0.2049721182665185
31,8001,38,2017,0.36695393223974615,0.547296356,0.1803424237602539
32,8001,39,2017,0.15319440795982942,0.6219276770000001,0.46873326904017065
33,8001,40,2017,0.22199151935592926,0.609489124,0.38749760464407074
