,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s
0,8001,15,2014,0.11194698199999999,0.074631321,0.074631321,0.11194698199999999,0.11194698199999999,0.149262643,0.149262643,0.11194698199999999,0.09328915199999999,0.074631321,0.09328915199999999,0.11194698199999999,0.130604812,0.149262643,0.130604812,0.11194698199999999,0.0,4.546593008,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
1,8001,16,2014,0.11194698199999999,0.11194698199999999,0.074631321,0.074631321,0.11194698199999999,0.11194698199999999,0.149262643,0.149262643,0.11194698199999999,0.09328915199999999,0.074631321,0.09328915199999999,0.11194698199999999,0.130604812,0.149262643,0.130604812,0.0,4.586850557,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
2,8001,17,2014,0.037315661,0.11194698199999999,0.11194698199999999,0.074631321,0.074631321,0.11194698199999999,0.11194698199999999,0.149262643,0.074631321,0.11194698199999999,0.09328915199999999,0.074631321,0.09328915199999999,0.11194698199999999,0.130604812,0.149262643,0.0,4.606948684,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
3,8001,18,2014,0.11194698199999999,0.037315661,0.11194698199999999,0.11194698199999999,0.074631321,0.074631321,0.11194698199999999,0.11194698199999999,0.074631321,0.074631321,0.11194698199999999,0.09328915199999999,0.074631321,0.09328915199999999,0.11194698199999999,0.130604812,0.011318700000000001,4.614521492,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
4,8001,19,2014,0.0,0.11194698199999999,0.037315661,0.11194698199999999,0.11194698199999999,0.074631321,0.074631321,0.11194698199999999,0.05597349099999999,0.074631321,0.074631321,0.11194698199999999,0.09328915199999999,0.074631321,0.09328915199999999,0.11194698199999999,0.00041211199999999996,4.582771477,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
5,8001,20,2014,0.11194698199999999,0.0,0.11194698199999999,0.037315661,0.11194698199999999,0.11194698199999999,0.074631321,0.074631321,0.05597349099999999,0.05597349099999999,0.074631321,0.074631321,0.11194698199999999,0.09328915199999999,0.074631321,0.09328915199999999,0.018061042,4.542399003,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
6,8001,21,2014,0.037315661,0.11194698199999999,0.0,0.11194698199999999,0.037315661,0.11194698199999999,0.11194698199999999,0.074631321,0.074631321,0.05597349099999999,0.05597349099999999,0.074631321,0.074631321,0.11194698199999999,0.09328915199999999,0.074631321,0.18822491,4.585751871,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
7,8001,22,2014,0.074631321,0.037315661,0.11194698199999999,0.0,0.11194698199999999,0.037315661,0.11194698199999999,0.11194698199999999,0.05597349099999999,0.074631321,0.05597349099999999,0.05597349099999999,0.074631321,0.074631321,0.11194698199999999,0.09328915199999999,0.43173989799999996,4.57626211,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
8,8001,23,2014,0.186578303,0.074631321,0.037315661,0.11194698199999999,0.0,0.11194698199999999,0.037315661,0.11194698199999999,0.130604812,0.05597349099999999,0.074631321,0.05597349099999999,0.05597349099999999,0.074631321,0.074631321,0.11194698199999999,0.11084851,4.460961439,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
9,8001,24,2014,0.22389396399999997,0.186578303,0.074631321,0.037315661,0.11194698199999999,0.0,0.11194698199999999,0.037315661,0.205236134,0.130604812,0.05597349099999999,0.074631321,0.05597349099999999,0.05597349099999999,0.074631321,0.074631321,0.076949912,4.424588364,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
10,8001,25,2014,0.298525285,0.22389396399999997,0.186578303,0.074631321,0.037315661,0.11194698199999999,0.0,0.11194698199999999,0.261209624,0.205236134,0.130604812,0.05597349099999999,0.074631321,0.05597349099999999,0.05597349099999999,0.074631321,0.37027293299999997,4.397881269,0.4371529643560809,0.021269926562779866,1.5571825183593049,0.030039106812347005,0.06623529762970923,1.3661263359006508,0.23396919219057852,0.0037315660636455905,3.715706907875097
