,addrcode,Week,Year,actual,predicted
0,100101,7,2017,0.0,0.003795981905880326
1,100101,8,2017,0.0,0.1156198782338468
2,100101,9,2017,0.0,0.1430655855553748
3,100101,10,2017,0.0,0.051996410776720584
4,100101,11,2017,0.0,0.056495116715065366
5,100101,12,2017,0.0,0.04747252482823473
6,100101,13,2017,0.0,0.2891781104394947
7,100101,14,2017,0.0,0.03468213967148756
8,100101,15,2017,0.0,0.29695238708222904
9,100101,16,2017,0.0,0.628985689087797
10,100101,17,2017,0.0,0.17349035896105547
11,100101,18,2017,0.0,0.03058717650879693
12,100101,19,2017,0.0,0.004734745174734961
13,100101,20,2017,0.0,0.33006968574928774
14,100101,21,2017,0.0,-0.039633594496901875
15,100101,22,2017,0.0,0.22189237579194576
16,100101,23,2017,0.0,0.26836268799002494
17,100101,24,2017,0.0,0.24138850647589394
18,100101,25,2017,0.0,0.26417734635260354
19,100101,26,2017,0.0,0.09674371468518479
20,100101,27,2017,0.0,0.001875889292501716
21,100101,28,2017,0.0,0.1720904179945288
22,100101,29,2017,0.0,0.2293905635364829
23,100101,30,2017,0.0,0.1318565277413855
24,100101,31,2017,0.0,0.041611118833119784
25,100101,32,2017,0.0,0.13322273520015765
26,100101,33,2017,0.0,0.26806634659531603
27,100101,34,2017,0.0,0.10470952106121063
28,100101,35,2017,0.0,0.2597105712782055
29,100101,36,2017,0.0,0.2106832410241744
30,100101,37,2017,0.611396429,0.10704483794579754
31,100101,38,2017,0.611396429,0.06758322507214902
32,100101,39,2017,1.2227928590000001,0.11087046275477445
33,100101,40,2017,1.2227928590000001,0.07065522652776073
34,100101,41,2017,0.611396429,0.2630075954453164
35,100101,42,2017,0.611396429,0.32994834322356803
36,100101,43,2017,0.0,0.5551469715435654
37,100101,44,2017,0.0,1.0761452473122484
38,100101,45,2017,0.0,0.33896052945576466
39,100101,46,2017,0.0,0.42913931484829404
40,100101,47,2017,0.0,0.5097537719356542
41,100101,48,2017,0.0,0.25269184645302695
42,100101,49,2017,0.0,0.3872099843886133
43,100101,50,2017,0.0,0.008736454292880093
44,100101,51,2017,0.0,-0.010383869722616797
45,100102,7,2017,0.0,0.003176072824534207
46,100102,8,2017,0.215777663,0.04743153626192517
47,100102,9,2017,0.215777663,-0.017939153795386152
48,100102,10,2017,0.215777663,-0.014938452615388842
49,100102,11,2017,0.215777663,0.05137170825144757
50,100102,12,2017,0.0,0.012807838517520438
51,100102,13,2017,0.215777663,0.1462010445909257
52,100102,14,2017,0.215777663,0.43945290424720473
53,100102,15,2017,0.215777663,0.023533700569397145
54,100102,16,2017,0.215777663,0.023533700569397145
55,100102,17,2017,0.0,0.08581565535726356
56,100102,18,2017,0.0,0.12350465502594464
57,100102,19,2017,0.0,0.27512020710060425
58,100102,20,2017,0.0,0.255234836814817
59,100102,21,2017,0.0,0.017091623985731733
60,100102,22,2017,0.0,0.10117266274617111
61,100102,23,2017,0.0,0.3157536358994688
62,100102,24,2017,0.0,0.017861407272590155
63,100102,25,2017,0.0,0.17539409129878586
64,100102,26,2017,0.0,0.11959690816511874
65,100102,27,2017,0.215777663,0.29695238708222904
66,100102,28,2017,0.215777663,0.2895714966781295
67,100102,29,2017,0.215777663,0.2530040337868005
68,100102,30,2017,0.215777663,0.1797475574519417
69,100102,31,2017,0.215777663,0.05962712562732732
70,100102,32,2017,0.215777663,0.14077404016510814
71,100102,33,2017,0.215777663,0.29333344597457806
72,100102,34,2017,0.215777663,0.057192662954422255
73,100102,35,2017,0.0,0.053533890730768904
74,100102,36,2017,0.0,0.18964605555345282
75,100102,37,2017,0.215777663,0.06924936650005688
76,100102,38,2017,0.215777663,0.16245612279585186
77,100102,39,2017,0.215777663,0.023533700569397145
78,100102,40,2017,0.215777663,0.38295656675557954
79,100102,41,2017,0.0,0.028497617142953263
80,100102,42,2017,0.0,0.07097283641247032
81,100102,43,2017,0.0,0.18278247331449032
82,100102,44,2017,0.0,0.19023448057607967
83,100102,45,2017,0.0,0.00026643878109628566
84,100102,46,2017,0.0,0.06131317139668142
85,100102,47,2017,0.0,0.03512012672070379
86,100102,48,2017,0.0,0.15221443580479332
87,100102,49,2017,0.0,0.3232729271575988
88,100102,50,2017,0.0,0.14868961397739172
89,100102,51,2017,0.0,0.16852048247602186
90,100103,7,2017,0.0,0.003176072824534207
91,100103,8,2017,0.0,0.04743153626192517
92,100103,9,2017,0.0,-0.017939153795386152
93,100103,10,2017,0.0,-0.014938452615388842
94,100103,11,2017,0.0,0.05137170825144757
95,100103,12,2017,0.0,0.012807838517520438
96,100103,13,2017,0.0,0.1462010445909257
97,100103,14,2017,0.0,0.18086596194912735
98,100103,15,2017,0.0,-0.00026463285411848503
99,100103,16,2017,0.0,0.13217382122052823
100,100103,17,2017,0.0,0.027096351606639632
101,100103,18,2017,0.0,0.050237763966921256
102,100103,19,2017,0.0,0.004734745174734961
103,100103,20,2017,0.0,0.3830461856011708
104,100103,21,2017,0.0,0.01304643278395623
105,100103,22,2017,0.0,-0.006266233416007343
106,100103,23,2017,0.0,0.1429873501562211
107,100103,24,2017,0.0,0.017861407272590155
108,100103,25,2017,0.0,0.17539409129878586
109,100103,26,2017,0.0,0.11959690816511874
110,100103,27,2017,0.7348618459999999,0.29695238708222904
111,100103,28,2017,0.7348618459999999,0.2895714966781295
112,100103,29,2017,0.7348618459999999,0.2530040337868005
113,100103,30,2017,0.7348618459999999,0.1797475574519417
114,100103,31,2017,0.7348618459999999,0.05962712562732732
115,100103,32,2017,1.4697236919999999,0.14077404016510814
