addrcode,SMAPE without ST,SMAPE with ST,% improve SMAPE,RMSE without ST,RMSE with ST,% improvve RMSE,MAE without ST,MAE with ST,% improve MAE
810103,52.613626610886506,63.14525079950061,-0.20016913615369294,0.34790699201542724,0.6596242826080108,-0.8959788039521811,0.2772835672472377,0.4143250105810602,-0.4942285065585246
810105,110.5188751847207,89.84086117725438,0.18709938888633446,0.5060728271091329,0.5189832291513847,-0.025510956824140483,0.36387264899600963,0.391504840364733,-0.075939182142339
810106,90.93986437065985,95.33791739468977,-0.04836221226484339,0.5188507598861546,0.6840006805373179,-0.31829946762996014,0.4247773543318051,0.4982132047471795,-0.17288080371161146
810111,97.77597740333215,101.32995036666757,-0.03634812003642838,0.472755509032412,0.5759293265329429,-0.21823927067861495,0.37153047982074544,0.439700316584624,-0.18348383367299734
810115,66.23581988354722,73.28139249212053,-0.10637103339190956,0.5632397608113177,0.6939809090348921,-0.23212343538255995,0.4547445954639593,0.560233221109384,-0.23197334657226334
810116,74.770405967346,65.27461249673443,0.1269993568679913,0.6900615740622215,0.609604961059694,0.11659338242658455,0.5772884090718118,0.4525357109492342,0.2161011656602635
810117,84.72222734682128,83.84546298237726,0.010348693511737849,0.5388330288086149,0.6406597948397004,-0.18897647431938086,0.4090344895236482,0.49224658494108753,-0.20343540104490007
810118,134.6112184708216,146.8358026602087,-0.0908140073929791,0.6565948721434136,0.8005946793052761,-0.21931302431860902,0.43435009315746875,0.569680591680737,-0.3115700920874575
810201,194.95637382825112,198.14475123257512,-0.01635431220695988,0.3891698297599834,0.5449262008197229,-0.4002272508015349,0.23139304454133244,0.32555136090237224,-0.4069193892481968
810202,190.76697935871098,191.6641745969333,-0.004703095059943564,0.11164110845131295,0.22123582802770228,-0.981669934101236,0.10890000828723623,0.16363001628180218,-0.5025712013741018
810203,185.57778331592743,172.11456337658927,0.07254758462341576,0.2110383941687276,0.2689100859056693,-0.2742235220510283,0.17184461521016864,0.18644430172621634,-0.08495864998849141
810204,190.2893542140194,197.48271783352808,-0.03780223885471951,0.19636129581924583,0.3599136059562342,-0.8329152109871043,0.14650405888765194,0.244924754649564,-0.6717950103852545
810205,200.0,200.0,0.0,0.10000138960903036,0.28228061054703496,-1.8227668800468781,0.10000138960903034,0.18681911621561065,-0.8681652019637583
810206,195.56885600524,197.34043174532957,-0.009058578018383933,0.10656011247888504,0.19902560099604877,-0.8677307706059885,0.1044992580437832,0.1394527905169608,-0.33448593920669506
810303,118.11698292518862,107.3827900408037,0.09087764196604654,0.3376096326107454,0.4110278413976505,-0.21746479275238648,0.267411784247512,0.30249392351388543,-0.1311914482942232
810304,185.69643623956262,185.44161711864174,0.0013722348478036209,0.3992107966697346,0.6761407651550801,-0.6936935844309055,0.25404052597114796,0.5102200026992993,-1.008419722596726
810305,172.19769589524338,172.16438956086716,0.000193419163961883,0.27386909661637193,1.8286487716934599,-5.67709060381858,0.20870188677876375,0.6849861509802587,-2.2821272560242076
810401,140.5314494393548,148.85321907049533,-0.059216422120030386,1.0087687724128507,1.2150061995213974,-0.20444469808006865,0.6789018243280976,0.8893352130612525,-0.30996144242419543
810402,148.2755454524752,135.51211611172212,0.0860791258720675,0.409895053389843,0.5771644973221407,-0.4080787083156407,0.3218399448116222,0.3944152401939205,-0.22550120503151871
810403,153.23858835622582,149.71284182740084,0.023008215924234836,1.1389496435584923,1.2657150004357811,-0.11130022964073094,0.7086628482955414,0.7461389994736773,-0.052882906544730955
810404,151.7690696686893,129.62838268180087,0.1458840528918137,0.3603026232611916,0.5141213773359411,-0.4269154431419245,0.28414505232333537,0.40600574458484184,-0.4288679013239981
810405,105.08620464900751,102.35114569933393,0.026026812546982758,0.5157163195373343,0.5397590442682115,-0.04662005800484791,0.39317466775194854,0.39900596719894793,-0.01483132033999282
