addrcode,SMAPE without ST,SMAPE with ST,% improve SMAPE,RMSE without ST,RMSE with ST,% improvve RMSE,MAE without ST,MAE with ST,% improve MAE
800101,95.3677967791171,56.69019650131707,0.4055624810897315,0.7345512930965606,0.5549923030182508,0.24444717716221612,0.6455711539246975,0.4657932995255088,0.2784787599418652
800102,77.01606365714339,77.27151411933563,-0.003316846513078701,0.5990151994892904,0.6708874330008001,-0.11998398967636666,0.48390983707415697,0.5438964170061216,-0.1239623073063752
800103,98.49603611113886,63.05569844832256,0.3598148622227486,0.7587228318077833,0.57306095512338,0.24470316286915086,0.6535664833569729,0.4574582967921798,0.3000585121157143
800106,131.9549180960345,134.91911192744917,-0.022463685887458718,0.3653188223641398,0.42354287546987746,-0.15937873862875176,0.27077142667601484,0.31231673471206073,-0.15343313194473784
800107,75.35926012010721,82.41121053664187,-0.09357775547816291,0.4578390156917647,0.5134933414717542,-0.12155872232928736,0.3731834330512514,0.41781263914917843,-0.11959053415910306
800108,112.19693630410669,95.5028864396474,0.14879238608807044,0.7439131302529965,0.7596322128536848,-0.021130266373094304,0.5307532531361775,0.500168461010956,0.05762525607614921
800112,115.55767804093685,151.5300196852084,-0.3112933926513146,0.2599355865457866,0.44959448673752517,-0.7296380719241417,0.20678718502937826,0.3083873825989135,-0.4913273400143288
800113,155.95922216203053,162.34547369342005,-0.04094821353209019,0.26224823783316303,0.35695458632394766,-0.36113244944293915,0.20202768013495656,0.27599581878018176,-0.36612873342808133
800114,150.70853861306173,124.7160702098454,0.17246845230150482,0.5966209418272815,0.4688825738874906,0.21410305771125696,0.46517203245019445,0.4000489473556194,0.1399978514433748
800115,104.25879638422701,109.50617339374098,-0.05033030489030111,0.4995119362530625,0.516125596794236,-0.03325978687475581,0.3780383916427423,0.39011071047160706,-0.031934108005288224
800116,92.52994930302205,112.69963861871751,-0.21798011851970958,0.6038102896995051,0.7679584587587486,-0.27185387837781655,0.5191510227592927,0.6187742359781014,-0.19189640172393457
800118,69.22158072482549,59.18960440577915,0.14492555954372316,0.5021963946721101,0.4171681819302707,0.1693126705884762,0.3982609964850683,0.3338076431288244,0.1618369710443398
800119,165.87171211984682,159.91653194135696,0.03590232537171302,0.2192653049004623,0.2861478839259018,-0.30503037886363965,0.16601723960997714,0.2133091316605858,-0.28486133224303145
800120,66.19723773910046,65.16522599774208,0.015589951735233814,0.286113887477529,0.3088518500324991,-0.0794717193053269,0.2341749585377609,0.24493357527334672,-0.045942643922155225
800121,94.57846150267342,74.99748625669363,0.20703419081760277,0.42582665644378487,0.37052095785408173,0.12987843234516783,0.3640630498776946,0.3108775642025573,0.14608866703996667
800122,82.55060353990457,98.77976498489144,-0.19659652078911538,0.4132183234630754,0.5128428684403408,-0.2410942093330662,0.3294653900565624,0.4040703864195863,-0.22644259037410816
800201,105.05346953370548,135.2787015065191,-0.28771283906159917,0.5419489173338257,0.5940814030456464,-0.09619446417254957,0.40484680453947963,0.4223977006257573,-0.04335194421564508
800202,171.34860639955218,175.35376323209155,-0.023374318103294697,0.5981340849905995,0.6440515766653115,-0.07676789005500949,0.4611313530493937,0.48500086640822143,-0.05176293739513087
800203,106.45053496282435,80.28043784078405,0.24584279572836032,0.9458440688354295,0.7927498902162249,0.16185984948629198,0.7123045043272214,0.6045535170970053,0.15127096147172045
800204,95.61712329277314,106.03192096535898,-0.10892188882002264,0.3507139009243632,0.42461386264052164,-0.21071295298356615,0.27797904601072493,0.31898644878921834,-0.14751976225183272
800205,135.11285580627845,134.52427334115742,0.00435622844035594,0.6189890292759805,0.7199617029051726,-0.163125142536529,0.4822280011327206,0.5727618764370277,-0.18774080951676228
800301,138.6342699484233,128.1643837650476,0.07552163103156861,0.9173144849080189,0.9044877569019486,0.013982912313170857,0.7109892661470488,0.713166020248795,-0.0030615850412796853
800302,159.7483306853586,157.42577232499553,0.014538858405585482,0.8015017369657629,0.9959584263299363,-0.24261543100371324,0.5752770183140927,0.7079309076309144,-0.23059132399478993
800303,123.59921635717248,134.7855220788288,-0.09050466541252604,0.6189059439747978,0.643920986518293,-0.040418164968397535,0.5059091489955543,0.4938029862595344,0.02392951928237667
800304,125.94125061982429,111.37500521146237,0.11565905004653863,0.8331731027312842,0.7897413441437997,0.0521281333316063,0.6445949817048928,0.6126444713744467,0.049566799676193686
800305,118.46138125752087,120.50573122364987,-0.017257522615617932,0.7329409548698073,0.8063165000808453,-0.10011112726545865,0.5866075006963197,0.6229559215523331,-0.06196378466498777
800401,128.44493920992562,139.72321588334566,-0.08780631407351319,1.5138147305100431,1.6592741747410777,-0.09608800951621445,0.9952762988046477,1.1457451828399317,-0.15118302748292195
800403,136.74291286070556,107.82741423178575,0.21145884656102687,0.8073818786998144,0.6362710501910822,0.21193295641497967,0.5689279385620919,0.44132564562189064,0.22428551015213494
800404,116.11871263079944,123.58451540767871,-0.06429457068316684,0.7174618399757777,0.5160490135813549,0.28072967114351716,0.4926336776656836,0.4029421644777554,0.1820653301920533
800405,142.57427804466337,137.12808214912695,0.03819900735411982,0.37682674889358997,0.37708349833345967,-0.0006813461109741942,0.25722386387517654,0.24012680052907318,0.0664676406322863
800406,177.94175339221908,178.03168899618373,-0.0005054215902122294,0.5209602111250994,0.6007423749961505,-0.15314444782404468,0.3917316509131134,0.4469575106973824,-0.14097880438187554
800407,175.1984964248066,165.3451737285668,0.056240909010704505,0.39766578374748773,0.7974183577014445,-1.005247598088032,0.3034806345996228,0.48967070715015193,-0.6135154976071758
800409,150.34060290280675,154.35647388464065,-0.026711819058156283,0.44056765999489955,0.5608204449856035,-0.2729496418145991,0.3171275215252082,0.42403724570811213,-0.3371190354868201
800410,158.94260915456687,129.258365051347,0.18676077019946766,0.6881211245693467,0.5715797898267099,0.1693616582626685,0.4874157501466514,0.469443028328066,0.036873494164228054
800415,192.2765171054117,195.2695240990293,-0.015566159813352262,0.3133426379268278,0.42462338003708866,-0.3551407585208601,0.18902707920290723,0.30386664286698495,-0.6075296944138122
800416,117.33901155394251,147.56275772833635,-0.2575762806771176,0.3928231228002957,0.6181302212449098,-0.5735586460350915,0.30460991523288145,0.4722197831653576,-0.5502442945901301
800501,136.67869373840878,133.72090171858676,0.021640476206796218,0.7463119609626468,0.6855824202325957,0.08137286269902169,0.5601693158048903,0.5732009974709839,-0.02326382630824532
800502,143.38817483296435,146.73549397931492,-0.02334445745090157,0.9556156728435162,1.056868872205939,-0.10595598443999475,0.6632036911001649,0.7469135067351093,-0.12622037054118498
800503,103.09477527124017,110.59450494254742,-0.07274597234996265,0.6809003850584997,0.8175181460738489,-0.20064280181543975,0.5159006963027921,0.6268573025790174,-0.21507357340549643
800504,126.30406522536416,132.68475004173925,-0.05051844376497342,0.7536391012075766,0.8446182366822524,-0.12071976537429849,0.605252875362573,0.675569662215898,-0.11617753457379637
800505,179.34433048522294,179.69784077251765,-0.0019711260809766058,0.6573022821586674,0.7260604992275489,-0.10460669152565616,0.4842976760358064,0.5446795015604412,-0.12467915604899675
800601,175.63761672531044,175.25946552231025,0.0021530194388346678,0.32006916212101894,0.5524738997730608,-0.7261078702863886,0.2658983719469248,0.36821775813836893,-0.3848063658391554
800603,191.14045181377077,192.84240505064605,-0.008904202227864911,0.6371816112596486,0.7330113956572066,-0.15039634337235744,0.4229978170181081,0.5131873645109319,-0.21321516060912174
800604,197.5672244281675,197.41420272077949,0.0007745298231065807,1.1693421194239006,1.5315312671139554,-0.30973753675142934,0.6342648671026352,0.9740028125599212,-0.5356404919749566
800605,188.43164545118472,189.03056572573905,-0.003178448466658897,0.5873149001043314,0.825837529470514,-0.40612391976401613,0.43453378493119593,0.6811702360308328,-0.5675886654905079
800606,187.98859371655388,179.87349462101702,0.04316803980018424,0.22412361352846058,0.494348394677888,-1.205695271886702,0.16497786925128333,0.318625274396636,-0.9313213089891904
800607,194.81815533481995,193.66708070856438,0.005908456654244031,0.5845055978429825,0.7128841504588341,-0.21963613879766186,0.3408357857978179,0.4444178490853175,-0.30390606738971926
800610,184.38824965244405,169.3062136022704,0.08179499549782589,0.7209912962836247,0.8297731134737888,-0.15087812814230056,0.49868841473545017,0.6258302083118341,-0.2549523706979067
800611,169.86998133397952,180.63818554425515,-0.06339086003138117,0.3739344978902644,0.45854652272328755,-0.22627499016646915,0.2543935588369261,0.3464439409744343,-0.3618424246209601
800612,120.39052727774731,110.90694074623381,0.07877352766828871,0.42829745322196955,0.57125877841618,-0.3337898092056113,0.3391329201656972,0.4520305324751419,-0.3329007760564324
800613,167.5326953133987,179.24313128992634,-0.06989940652850628,0.18299188648071724,0.2830864963622496,-0.5469893327324095,0.16000960008285492,0.23067130350432563,-0.44160914960653125
800701,167.03387330585682,176.81901094541217,-0.05858175617850715,0.14109172649986235,0.3463243365944154,-1.4546041443100017,0.12024440062209553,0.24889254521157228,-1.0698888590562528
