,addrcode,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
0,8101,103,18,1199,22,83,893,272,7,2597
1,8102,280,4,1598,24,146,1022,291,2,3367
2,8103,47,9,905,21,25,365,97,2,1471
3,8104,312,26,2873,44,135,1375,567,7,5339
4,8105,609,19,2699,47,174,1491,541,7,5587
5,8106,237,10,1382,20,126,843,178,7,2803
6,8107,200,13,1121,12,67,752,198,4,2367
7,8108,389,31,3917,62,94,1533,463,5,6494
